时间,位移,力
10.05,160.0001,1.8695
10.1,160.0001,1.8649
10.15,160.0001,1.8597
10.2,160.0001,1.8571
10.25,160.0001,1.854
10.3,160.0001,1.8491
10.35,160.0001,1.8444
10.4,160.0001,1.8399
10.45,160.0001,1.8368
10.5,160.0001,1.8326
10.55,160.0001,1.8299
10.6,160.0001,1.8259
10.65,160.0001,1.8225
10.7,160.0001,1.8163
10.75,160.0001,1.8141
10.8,160.0001,1.8118
10.85,160.0001,1.8075
10.9,160.0001,1.804
10.95,160.0001,1.8005
11,160.0001,1.7966
11.05,160.0001,1.7935
11.1,160.0001,1.7911
11.15,160.0001,1.7858
11.2,160.0001,1.7834
11.25,160.0001,1.7808
11.3,160.0001,1.7776
11.35,160.0001,1.7747
11.4,160.0001,1.7722
11.45,160.0001,1.7681
11.5,160.0001,1.7657
11.55,160.0001,1.7621
11.6,160.0001,1.7582
11.65,160.0001,1.7565
11.7,160.0001,1.7529
11.75,160.0001,1.7506
11.8,160.0001,1.7479
11.85,160.0001,1.7449
11.9,160.0001,1.7419
11.95,160.0001,1.7398
12,160.0001,1.7365
12.05,160.0001,1.7327
12.1,160.0001,1.7305
12.15,160.0001,1.7284
12.2,160.0001,1.7256
12.25,160.0001,1.7234
12.3,160.0001,1.7199
12.35,160.0001,1.7181
12.4,160.0001,1.7143
12.45,160.0001,1.7131
12.5,160.0001,1.7101
12.55,160.0001,1.7072
12.6,160.0001,1.7053
12.65,160.0001,1.7027
12.7,160.0001,1.7004
12.75,160.0001,1.6981
12.8,160.0001,1.6962
12.85,160.0001,1.6938
12.9,160.0001,1.6908
12.95,160.0001,1.6874
13,160.0001,1.6857
13.05,160.0001,1.684
13.1,160.0001,1.6821
13.15,160.0001,1.6785
13.2,160.0001,1.6782
13.25,160.0001,1.6748
13.3,160.0001,1.6732
13.35,160.0001,1.671
13.4,160.0001,1.6677
13.45,160.0001,1.6657
13.5,160.0001,1.6642
13.55,160.0001,1.6617
13.6,160.0001,1.6595
13.65,160.0001,1.6586
13.7,160.0001,1.6556
13.75,160.0001,1.6542
13.8,160.0001,1.6507
13.85,160.0001,1.6496
13.9,160.0001,1.6472
13.95,160.0001,1.6464
14,160.0001,1.6435
14.05,160.0001,1.6411
14.1,160.0001,1.6397
14.15,160.0001,1.6373
14.2,160.0001,1.6358
14.25,160.0001,1.6343
14.3,160.0001,1.6321
14.35,160.0001,1.6303
14.4,160.0001,1.6278
14.45,160.0001,1.6261
14.5,160.0001,1.625
14.55,160.0001,1.6234
14.6,160.0001,1.6213
14.65,160.0001,1.6185
14.7,160.0001,1.6177
14.75,160.0001,1.6153
14.8,160.0001,1.6138
14.85,160.0001,1.6126
14.9,160.0001,1.6094
14.95,160.0001,1.6086
15,160.0001,1.6072
15.05,160.0001,1.6053
15.1,160.0001,1.6033
15.15,160.0001,1.602
15.2,160.0001,1.5996
15.25,160.0001,1.5977
15.3,160.0001,1.5969
15.35,160.0001,1.595
15.4,160.0001,1.5921
15.45,160.0001,1.5913
15.5,160.0001,1.591
15.55,160.0001,1.5878
15.6,160.0001,1.5872
15.65,160.0001,1.5867
15.7,160.0001,1.5836
15.75,160.0001,1.5826
15.8,160.0001,1.5803
15.85,160.0001,1.5784
15.9,160.0001,1.5772
15.95,160.0001,1.5773
16,160.0001,1.5746
16.05,160.0001,1.5726
16.1,160.0001,1.5713
16.15,160.0001,1.5691
16.2,160.0001,1.5688
16.25,160.0001,1.5671
16.3,160.0001,1.5652
16.35,160.0001,1.564
16.4,160.0001,1.563
16.45,160.0001,1.5612
16.5,160.0001,1.5594
16.55,160.0001,1.5586
16.6,160.0001,1.5569
16.65,160.0001,1.5548
16.7,160.0001,1.5537
16.75,160.0001,1.5516
16.8,160.0001,1.5514
16.85,160.0001,1.55
16.9,160.0001,1.5483
16.95,160.0001,1.5476
17,160.0001,1.5447
17.05,160.0001,1.5451
17.1,160.0001,1.5431
17.15,160.0001,1.5405
17.2,160.0001,1.539
17.25,160.0001,1.5388
17.3,160.0001,1.5376
17.35,160.0001,1.5361
17.4,160.0001,1.5353
17.45,160.0001,1.5346
17.5,160.0001,1.5327
17.55,160.0001,1.5316
17.6,160.0001,1.5295
17.65,160.0001,1.5282
17.7,160.0001,1.5271
17.75,160.0001,1.5259
17.8,160.0001,1.5238
17.85,160.0001,1.5237
17.9,160.0001,1.5227
17.95,160.0001,1.5204
18,160.0001,1.5191
18.05,160.0001,1.5178
18.1,160.0001,1.5176
18.15,160.0001,1.5158
18.2,160.0001,1.5148
18.25,160.0001,1.5129
18.3,160.0001,1.5118
18.35,160.0001,1.5118
18.4,160.0001,1.5103
18.45,160.0001,1.508
18.5,160.0001,1.5075
18.55,160.0001,1.5061
18.6,160.0001,1.5056
18.65,160.0001,1.5036
18.7,160.0001,1.5026
18.75,160.0001,1.5025
18.8,160.0001,1.5008
18.85,160.0001,1.4996
18.9,160.0001,1.498
18.95,160.0001,1.4967
19,160.0001,1.4951
19.05,160.0001,1.4955
19.1,160.0001,1.4928
19.15,160.0001,1.4918
19.2,160.0001,1.4923
19.25,160.0001,1.4905
19.3,160.0001,1.4901
19.35,160.0001,1.4886
19.4,160.0001,1.4866
19.45,160.0001,1.486
19.5,160.0001,1.4857
19.55,160.0001,1.4842
19.6,160.0001,1.4829
19.65,160.0001,1.4814
19.7,160.0001,1.4798
19.75,160.0001,1.48
19.8,160.0001,1.4785
19.85,160.0001,1.4777
19.9,160.0001,1.4769
19.95,160.0001,1.4756
20,160.0001,1.4737
20.05,160.0001,1.4733
20.1,160.0001,1.4729
20.15,160.0001,1.4704
20.2,160.0001,1.4714
20.25,160.0001,1.469
20.3,160.0001,1.4688
20.35,160.0001,1.4665
20.4,160.0001,1.4661
20.45,160.0001,1.4654
20.5,160.0001,1.4652
20.55,160.0001,1.4626
20.6,160.0001,1.4624
20.65,160.0001,1.4611
20.7,160.0001,1.4609
20.75,160.0001,1.4594
20.8,160.0001,1.4598
20.85,160.0001,1.4565
20.9,160.0001,1.4555
20.95,160.0001,1.4557
21,160.0001,1.4542
21.05,160.0001,1.4543
21.1,160.0001,1.4533
21.15,160.0001,1.4514
21.2,160.0001,1.4507
21.25,160.0001,1.4499
21.3,160.0001,1.4493
21.35,160.0001,1.4485
21.4,160.0001,1.4464
21.45,160.0001,1.446
21.5,160.0001,1.4464
21.55,160.0001,1.4443
21.6,160.0001,1.443
21.65,160.0001,1.4426
21.7,160.0001,1.4428
21.75,160.0001,1.4413
21.8,160.0001,1.4401
21.85,160.0001,1.4383
21.9,160.0001,1.4376
21.95,160.0001,1.4382
22,160.0001,1.4359
22.05,160.0001,1.4365
22.1,160.0001,1.4344
22.15,160.0001,1.4312
22.2,160.0001,1.434
22.25,160.0001,1.4323
22.3,160.0001,1.4316
22.35,160.0001,1.4306
22.4,160.0001,1.4296
22.45,160.0001,1.4268
22.5,160.0001,1.4282
22.55,160.0001,1.4285
22.6,160.0001,1.4266
22.65,160.0001,1.4256
22.7,160.0001,1.4229
22.75,160.0001,1.4226
22.8,160.0001,1.4228
22.85,160.0001,1.4229
22.9,160.0001,1.4197
22.95,160.0001,1.4205
23,160.0001,1.4198
23.05,160.0001,1.4191
23.1,160.0001,1.4175
23.15,160.0001,1.418
23.2,160.0001,1.4165
23.25,160.0001,1.4143
23.3,160.0001,1.4137
23.35,160.0001,1.4127
23.4,160.0001,1.4135
23.45,160.0001,1.413
23.5,160.0001,1.4119
23.55,160.0001,1.4102
23.6,160.0001,1.4084
23.65,160.0001,1.4089
23.7,160.0001,1.4084
23.75,160.0001,1.4066
23.8,160.0001,1.4081
23.85,160.0001,1.4055
23.9,160.0001,1.4044
23.95,160.0001,1.4035
24,160.0001,1.4055
24.05,160.0001,1.4026
24.1,160.0001,1.4005
24.15,160.0001,1.4018
24.2,160.0001,1.3991
24.25,160.0001,1.4006
24.3,160.0001,1.4
24.35,160.0001,1.3975
24.4,160.0001,1.3976
24.45,160.0001,1.3969
24.5,160.0001,1.3963
24.55,160.0001,1.3957
24.6,160.0001,1.3936
24.65,160.0001,1.3934
24.7,160.0001,1.3961
24.75,160.0001,1.3873
24.8,160.0001,1.3942
24.85,160.0001,1.3916
24.9,160.0001,1.3912
24.95,160.0001,1.3901
25,160.0001,1.389
25.05,160.0001,1.3871
25.1,160.0001,1.3873
25.15,160.0001,1.3873
25.2,160.0001,1.3855
25.25,160.0001,1.384
25.3,160.0001,1.3851
25.35,160.0001,1.3839
25.4,160.0001,1.382
25.45,160.0001,1.3826
25.5,160.0001,1.3819
25.55,160.0001,1.382
25.6,160.0001,1.3794
25.65,160.0001,1.3796
25.7,160.0001,1.3791
25.75,160.0001,1.3786
25.8,160.0001,1.3795
25.85,160.0001,1.375
25.9,160.0001,1.3767
25.95,160.0001,1.3758
26,160.0001,1.3758
26.05,160.0001,1.3739
26.1,160.0001,1.3732
26.15,160.0001,1.3732
26.2,160.0001,1.3722
26.25,160.0001,1.3729
26.3,160.0001,1.3705
26.35,160.0001,1.3705
26.4,160.0001,1.3691
26.45,160.0001,1.3694
26.5,160.0001,1.3681
26.55,160.0001,1.367
26.6,160.0001,1.3672
26.65,160.0001,1.3671
26.7,160.0001,1.3661
26.75,160.0001,1.3653
26.8,160.0001,1.3654
26.85,160.0001,1.3636
26.9,160.0001,1.3645
26.95,160.0001,1.3608
27,160.0001,1.3619
27.05,160.0001,1.3618
27.1,160.0001,1.3613
27.15,160.0001,1.3601
27.2,160.0001,1.3599
27.25,160.0001,1.3586
27.3,160.0001,1.3577
27.35,160.0001,1.3588
27.4,160.0001,1.3567
27.45,160.0001,1.3558
27.5,160.0001,1.3563
27.55,160.0001,1.3541
27.6,160.0001,1.3549
27.65,160.0001,1.3537
27.7,160.0001,1.3539
27.75,160.0001,1.3532
27.8,160.0001,1.3525
27.85,160.0001,1.3509
27.9,160.0001,1.3507
27.95,160.0001,1.3508
28,160.0001,1.3501
28.05,160.0001,1.3494
28.1,160.0001,1.3487
28.15,160.0001,1.3481
28.2,160.0001,1.3467
28.25,160.0001,1.348
28.3,160.0001,1.3462
28.35,160.0001,1.3454
28.4,160.0001,1.3445
28.45,160.0001,1.3439
28.5,160.0001,1.3447
28.55,160.0001,1.3433
28.6,160.0001,1.3436
28.65,160.0001,1.3423
28.7,160.0001,1.3414
28.75,160.0001,1.3399
28.8,160.0001,1.3402
28.85,160.0001,1.339
28.9,160.0001,1.3395
28.95,160.0001,1.3382
29,160.0001,1.3378
29.05,160.0001,1.338
29.1,160.0001,1.3382
29.15,160.0001,1.3367
29.2,160.0001,1.3357
29.25,160.0001,1.3361
29.3,160.0001,1.3346
29.35,160.0001,1.3349
29.4,160.0001,1.3335
29.45,160.0001,1.3325
29.5,160.0001,1.3334
29.55,160.0001,1.3322
29.6,160.0001,1.3308
29.65,160.0001,1.3309
29.7,160.0001,1.3304
29.75,160.0001,1.3285
29.8,160.0001,1.33
29.85,160.0001,1.3273
29.9,160.0001,1.3282
29.95,160.0001,1.3275
30,160.0001,1.3285
30.05,160.0001,1.3251
30.1,160.0001,1.3264
30.15,160.0001,1.3251
30.2,160.0001,1.3245
30.25,160.0001,1.3241
30.3,160.0001,1.3235
30.35,160.0001,1.3241
30.4,160.0001,1.324
30.45,160.0001,1.3224
30.5,160.0001,1.3219
30.55,160.0001,1.3218
30.6,160.0001,1.3206
30.65,160.0001,1.3203
30.7,160.0001,1.3186
30.75,160.0001,1.3188
30.8,160.0001,1.319
30.85,160.0001,1.3191
30.9,160.0001,1.3171
30.95,160.0001,1.3167
31,160.0001,1.3171
31.05,160.0001,1.3161
31.1,160.0001,1.317
31.15,160.0001,1.3138
31.2,160.0001,1.3142
31.25,160.0001,1.315
31.3,160.0001,1.3134
31.35,160.0001,1.3131
31.4,160.0001,1.3124
31.45,160.0001,1.3128
31.5,160.0001,1.3123
31.55,160.0001,1.3107
31.6,160.0001,1.3107
31.65,160.0001,1.3101
31.7,160.0001,1.3099
31.75,160.0001,1.3092
31.8,160.0001,1.3085
31.85,160.0001,1.3078
31.9,160.0001,1.3076
31.95,160.0001,1.3075
32,160.0001,1.3067
32.05,160.0001,1.3061
32.1,160.0001,1.3054
32.15,160.0001,1.3056
32.2,160.0001,1.3047
32.25,160.0001,1.3039
32.3,160.0001,1.3039
32.35,160.0001,1.3038
32.4,160.0001,1.3031
32.45,160.0001,1.3023
32.5,160.0001,1.3017
32.55,160.0001,1.3011
32.6,160.0001,1.3009
32.65,160.0001,1.3011
32.7,160.0001,1.2989
32.75,160.0001,1.3004
32.8,160.0001,1.2999
32.85,160.0001,1.2994
32.9,160.0001,1.2981
32.95,160.0001,1.2966
33,160.0001,1.2972
33.05,160.0001,1.2971
33.1,160.0001,1.2953
33.15,160.0001,1.2947
33.2,160.0001,1.295
33.25,160.0001,1.2953
33.3,160.0001,1.2947
33.35,160.0001,1.294
33.4,160.0001,1.2936
33.45,160.0001,1.2928
33.5,160.0001,1.2933
33.55,160.0001,1.2922
33.6,160.0001,1.2912
33.65,160.0001,1.2915
33.7,160.0001,1.2906
33.75,160.0001,1.2904
33.8,160.0001,1.2904
33.85,160.0001,1.2887
33.9,160.0001,1.2885
33.95,160.0001,1.2888
34,160.0001,1.2876
34.05,160.0001,1.2879
34.1,160.0001,1.2863
34.15,160.0001,1.2869
34.2,160.0001,1.2859
34.25,160.0001,1.2865
34.3,160.0001,1.2842
34.35,160.0001,1.2861
34.4,160.0001,1.284
34.45,160.0001,1.2835
34.5,160.0001,1.2825
34.55,160.0001,1.2845
34.6,160.0001,1.2832
34.65,160.0001,1.2831
34.7,160.0001,1.2823
34.75,160.0001,1.2813
34.8,160.0001,1.2809
34.85,160.0001,1.2813
34.9,160.0001,1.279
34.95,160.0001,1.2792
35,160.0001,1.2797
35.05,160.0001,1.2786
35.1,160.0001,1.2786
35.15,160.0001,1.2785
35.2,160.0001,1.2779
35.25,160.0001,1.2771
35.3,160.0001,1.2768
35.35,160.0001,1.2763
35.4,160.0001,1.2755
35.45,160.0001,1.2762
35.5,160.0001,1.2749
35.55,160.0001,1.2745
35.6,160.0001,1.2738
35.65,160.0001,1.2743
35.7,160.0001,1.2731
35.75,160.0001,1.2736
35.8,160.0001,1.272
35.85,160.0001,1.2733
35.9,160.0001,1.2713
35.95,160.0001,1.2715
36,160.0001,1.2708
36.05,160.0001,1.2714
36.1,160.0001,1.271
36.15,160.0001,1.2698
36.2,160.0001,1.2691
36.25,160.0001,1.2683
36.3,160.0001,1.2679
36.35,160.0001,1.269
36.4,160.0001,1.2677
36.45,160.0001,1.2669
36.5,160.0001,1.2669
36.55,160.0001,1.2661
36.6,160.0001,1.268
36.65,160.0001,1.2648
36.7,160.0001,1.2653
36.75,160.0001,1.2642
36.8,160.0001,1.264
36.85,160.0001,1.2644
36.9,160.0001,1.2639
36.95,160.0001,1.264
37,160.0001,1.264
37.05,160.0001,1.2632
37.1,160.0001,1.2625
37.15,160.0001,1.2611
37.2,160.0001,1.2623
37.25,160.0001,1.2607
37.3,160.0001,1.2612
37.35,160.0001,1.2607
37.4,160.0001,1.2582
37.45,160.0001,1.2602
37.5,160.0001,1.2586
37.55,160.0001,1.2588
37.6,160.0001,1.2587
37.65,160.0001,1.2576
37.7,160.0001,1.2562
37.75,160.0001,1.2582
37.8,160.0001,1.2559
37.85,160.0001,1.2577
37.9,160.0001,1.256
37.95,160.0001,1.2563
38,160.0001,1.2549
38.05,160.0001,1.2552
38.1,160.0001,1.2551
38.15,160.0001,1.2539
38.2,160.0001,1.2538
38.25,160.0001,1.2522
38.3,160.0001,1.2532
38.35,160.0001,1.2536
38.4,160.0001,1.2532
38.45,160.0001,1.251
38.5,160.0001,1.2523
38.55,160.0001,1.2511
38.6,160.0001,1.2505
38.65,160.0001,1.2509
38.7,160.0001,1.2489
38.75,160.0001,1.2497
38.8,160.0001,1.2489
38.85,160.0001,1.2492
38.9,160.0001,1.249
38.95,160.0001,1.249
39,160.0001,1.2479
39.05,160.0001,1.2486
39.1,160.0001,1.2464
39.15,160.0001,1.2459
39.2,160.0001,1.2475
39.25,160.0001,1.2467
39.3,160.0001,1.2461
39.35,160.0001,1.2462
39.4,160.0001,1.2443
39.45,160.0001,1.2453
39.5,160.0001,1.2447
39.55,160.0001,1.2437
39.6,160.0001,1.2426
39.65,160.0001,1.2433
39.7,160.0001,1.243
39.75,160.0001,1.243
39.8,160.0001,1.2428
39.85,160.0001,1.242
39.9,160.0001,1.2406
39.95,160.0001,1.2409
40,160.0001,1.2404
40.05,160.0001,1.2402
40.1,160.0001,1.2409
40.15,160.0001,1.2398
40.2,160.0001,1.2397
40.25,160.0001,1.2391
40.3,160.0001,1.2401
40.35,160.0001,1.2393
40.4,160.0001,1.2381
40.45,160.0001,1.2371
40.5,160.0001,1.2362
40.55,160.0001,1.2367
40.6,160.0001,1.2368
40.65,160.0001,1.2375
40.7,160.0001,1.2366
40.75,160.0001,1.2357
40.8,160.0001,1.235
40.85,160.0001,1.2353
40.9,160.0001,1.2342
40.95,160.0001,1.2344
41,160.0001,1.2341
41.05,160.0001,1.2336
41.1,160.0001,1.2332
41.15,160.0001,1.2327
41.2,160.0001,1.2327
41.25,160.0001,1.2331
41.3,160.0001,1.2315
41.35,160.0001,1.2322
41.4,160.0001,1.2314
41.45,160.0001,1.2319
41.5,160.0001,1.2308
41.55,160.0001,1.2307
41.6,160.0001,1.2302
41.65,160.0001,1.2291
41.7,160.0001,1.2298
41.75,160.0001,1.229
41.8,160.0001,1.229
41.85,160.0001,1.2279
41.9,160.0001,1.2285
41.95,160.0001,1.2278
42,160.0001,1.2271
42.05,160.0001,1.2274
42.1,160.0001,1.2281
42.15,160.0001,1.2267
42.2,160.0001,1.2256
42.25,160.0001,1.2255
42.3,160.0001,1.2254
42.35,160.0001,1.2259
42.4,160.0001,1.2246
42.45,160.0001,1.2252
42.5,160.0001,1.223
42.55,160.0001,1.2248
42.6,160.0001,1.2247
42.65,160.0001,1.2237
42.7,160.0001,1.2234
42.75,160.0001,1.2223
42.8,160.0001,1.2227
42.85,160.0001,1.2207
42.9,160.0001,1.2221
42.95,160.0001,1.2215
43,160.0001,1.2214
43.05,160.0001,1.221
43.1,160.0001,1.2201
43.15,160.0001,1.2207
43.2,160.0001,1.2201
43.25,160.0001,1.2196
43.3,160.0001,1.22
43.35,160.0001,1.218
43.4,160.0001,1.2179
43.45,160.0001,1.22
43.5,160.0001,1.2171
43.55,160.0001,1.2183
43.6,160.0001,1.2178
43.65,160.0001,1.2171
43.7,160.0001,1.2182
43.75,160.0001,1.2154
43.8,160.0001,1.2159
43.85,160.0001,1.217
43.9,160.0001,1.2157
43.95,160.0001,1.2158
44,160.0001,1.2135
44.05,160.0001,1.2177
44.1,160.0001,1.213
44.15,160.0001,1.2148
44.2,160.0001,1.2111
44.25,160.0001,1.2128
44.3,160.0001,1.2134
44.35,160.0001,1.2129
44.4,160.0001,1.2126
44.45,160.0001,1.2124
44.5,160.0001,1.2121
44.55,160.0001,1.2122
44.6,160.0001,1.2118
44.65,160.0001,1.2099
44.7,160.0001,1.211
44.75,160.0001,1.2093
44.8,160.0001,1.2112
44.85,160.0001,1.2092
44.9,160.0001,1.2096
44.95,160.0001,1.2104
45,160.0001,1.2084
45.05,160.0001,1.2092
45.1,160.0001,1.2082
45.15,160.0001,1.2076
45.2,160.0001,1.2093
45.25,160.0001,1.2053
45.3,160.0001,1.208
45.35,160.0001,1.207
45.4,160.0001,1.2064
45.45,160.0001,1.2064
45.5,160.0001,1.2057
45.55,160.0001,1.2059
45.6,160.0001,1.205
45.65,160.0001,1.2045
45.7,160.0001,1.2051
45.75,160.0001,1.2064
45.8,160.0001,1.2036
45.85,160.0001,1.2049
45.9,160.0001,1.2033
45.95,160.0001,1.2039
46,160.0001,1.202
46.05,160.0001,1.2039
46.1,160.0001,1.2003
46.15,160.0001,1.2031
46.2,160.0001,1.2011
46.25,160.0001,1.2035
46.3,160.0001,1.2054
46.35,160.0001,1.1965
46.4,160.0001,1.2052
46.45,160.0001,1.2006
46.5,160.0001,1.1994
46.55,160.0001,1.2003
46.6,160.0001,1.2005
46.65,160.0001,1.196
46.7,160.0001,1.2023
46.75,160.0001,1.1968
46.8,160.0001,1.1964
46.85,160.0001,1.2011
46.9,160.0001,1.1948
46.95,160.0001,1.1981
47,160.0001,1.1966
47.05,160.0001,1.1975
47.1,160.0001,1.1951
47.15,160.0001,1.1966
47.2,160.0001,1.1964
47.25,160.0001,1.1978
47.3,160.0001,1.1942
47.35,160.0001,1.1995
47.4,160.0001,1.1918
47.45,160.0001,1.1976
47.5,160.0001,1.1944
47.55,160.0001,1.1946
47.6,160.0001,1.1933
47.65,160.0001,1.1969
47.7,160.0001,1.1896
47.75,160.0001,1.1942
47.8,160.0001,1.1946
47.85,160.0001,1.1899
47.9,160.0001,1.1963
47.95,160.0001,1.1874
48,160.0001,1.1903
48.05,160.0001,1.1931
48.1,160.0001,1.1934
48.15,160.0001,1.1912
48.2,160.0001,1.1924
48.25,160.0001,1.1911
48.3,160.0001,1.191
48.35,160.0001,1.1982
48.4,160.0001,1.1843
48.45,160.0001,1.1954
48.5,160.0001,1.1891
48.55,160.0001,1.1894
48.6,160.0001,1.1879
48.65,160.0001,1.1899
48.7,160.0001,1.1863
48.75,160.0001,1.1906
48.8,160.0001,1.1852
48.85,160.0001,1.1919
48.9,160.0001,1.1844
48.95,160.0001,1.1871
49,160.0001,1.185
49.05,160.0001,1.1851
49.1,160.0001,1.1846
49.15,160.0001,1.1852
49.2,160.0001,1.1861
49.25,160.0001,1.1848
49.3,160.0001,1.1857
49.35,160.0001,1.1877
49.4,160.0001,1.1809
49.45,160.0001,1.1856
49.5,160.0001,1.1857
49.55,160.0001,1.1848
49.6,160.0001,1.1839
49.65,160.0001,1.1843
49.7,160.0001,1.1816
49.75,160.0001,1.1835
49.8,160.0001,1.183
49.85,160.0001,1.1845
49.9,160.0001,1.1798
49.95,160.0001,1.1826
50,160.0001,1.1805
50.05,160.0001,1.182
50.1,160.0001,1.18
50.15,160.0001,1.1809
50.2,160.0001,1.179
50.25,160.0001,1.1806
50.3,160.0001,1.1788
50.35,160.0001,1.1774
50.4,160.0001,1.1791
50.45,160.0001,1.1793
50.5,160.0001,1.1798
