
时间,位移,力
(s),(mm),(N)
"6.6800","15.9336","0.5116"
"6.7000","15.9816","0.5147"
"6.7200","16.0296","0.5189"
"6.7400","16.0776","0.5133"
"6.7600","16.1256","0.5166"
"6.7800","16.1736","0.5194"
"6.8000","16.2216","0.5158"
"6.8200","16.2696","0.5227"
"6.8400","16.3176","0.5209"
"6.8600","16.3656","0.5184"
"6.8800","16.4136","0.5240"
"6.9000","16.4615","0.5237"
"6.9200","16.5095","0.5225"
"6.9400","16.5575","0.5258"
"6.9600","16.6055","0.5235"
"6.9800","16.6535","0.5273"
"7.0000","16.7015","0.5292"
"7.0200","16.7496","0.5273"
"7.0400","16.7976","0.5277"
"7.0600","16.8455","0.5301"
"7.0800","16.8936","0.5299"
"7.1000","16.9415","0.5324"
"7.1200","16.9895","0.5315"
"7.1400","17.0376","0.5329"
"7.1600","17.0856","0.5351"
"7.1800","17.1336","0.5338"
"7.2000","17.1816","0.5337"
"7.2200","17.2296","0.5387"
"7.2400","17.2776","0.5364"
"7.2600","17.3255","0.5385"
"7.2800","17.3735","0.5397"
"7.3000","17.4216","0.5379"
"7.3200","17.4695","0.5401"
"7.3400","17.5175","0.5426"
"7.3600","17.5655","0.5404"
"7.3800","17.6135","0.5441"
"7.4000","17.6614","0.5426"
"7.4200","17.7094","0.5424"
"7.4400","17.7575","0.5464"
"7.4600","17.8055","0.5468"
"7.4800","17.8535","0.5472"
"7.5000","17.9015","0.5470"
"7.5200","17.9496","0.5470"
"7.5400","17.9975","0.5505"
"7.5600","18.0456","0.5505"
"7.5800","18.0936","0.5502"
"7.6000","18.1416","0.5508"
"7.6200","18.1896","0.5518"
"7.6400","18.2376","0.5522"
"7.6600","18.2856","0.5549"
"7.6800","18.3336","0.5547"
"7.7000","18.3816","0.5556"
"7.7200","18.4296","0.5572"
"7.7400","18.4776","0.5572"
"7.7600","18.5255","0.5564"
"7.7800","18.5735","0.5591"
"7.8000","18.6216","0.5585"
"7.8200","18.6696","0.5605"
"7.8400","18.7175","0.5626"
"7.8600","18.7656","0.5612"
"7.8800","18.8136","0.5622"
"7.9000","18.8615","0.5636"
"7.9200","18.9095","0.5643"
"7.9400","18.9576","0.5650"
"7.9600","19.0056","0.5654"
"7.9800","19.0535","0.5664"
"8.0000","19.1015","0.5670"
"8.0200","19.1496","0.5678"
"8.0400","19.1976","0.5683"
"8.0600","19.2456","0.5689"
"8.0800","19.2937","0.5695"
"8.1000","19.3416","0.5710"
"8.1200","19.3895","0.5723"
"8.1400","19.4375","0.5716"
"8.1600","19.4856","0.5738"
"8.1800","19.5335","0.5729"
"8.2000","19.5814","0.5748"
"8.2200","19.6294","0.5773"
"8.2400","19.6774","0.5744"
"8.2600","19.7254","0.5760"
"8.2800","19.7734","0.5808"
