
时间,位移,力
"1.8800","7.3531","0.3621"
"1.9000","7.4331","0.3636"
"1.9200","7.5131","0.3684"
"1.9400","7.5931","0.3686"
"1.9600","7.6731","0.3714"
"1.9800","7.7530","0.3749"
"2.0000","7.8330","0.3751"
"2.0200","7.9129","0.3786"
"2.0400","7.9929","0.3823"
"2.0600","8.0730","0.3816"
"2.0800","8.1530","0.3853"
"2.1000","8.2330","0.3878"
"2.1200","8.3130","0.3888"
"2.1400","8.3930","0.3930"
"2.1600","8.4730","0.3946"
"2.1800","8.5530","0.3950"
"2.2000","8.6330","0.4009"
"2.2200","8.7130","0.3998"
"2.2400","8.7930","0.4022"
"2.2600","8.8730","0.4076"
"2.2800","8.9530","0.4054"
"2.3000","9.0330","0.4088"
"2.3200","9.1130","0.4142"
"2.3400","9.1930","0.4122"
"2.3600","9.2730","0.4160"
"2.3800","9.3530","0.4194"
"2.4000","9.4330","0.4198"
"2.4200","9.5130","0.4228"
"2.4400","9.5930","0.4249"
"2.4600","9.6730","0.4255"
"2.4800","9.7530","0.4292"
"2.5000","9.8330","0.4316"
"2.5200","9.9130","0.4325"
"2.5400","9.9930","0.4351"
"2.5600","10.0730","0.4369"
"2.5800","10.1530","0.4388"
"2.6000","10.2331","0.4418"
"2.6200","10.3131","0.4431"
"2.6400","10.3931","0.4448"
"2.6600","10.4731","0.4467"
"2.6800","10.5531","0.4488"
"2.7000","10.6331","0.4529"
"2.7200","10.7130","0.4526"
"2.7400","10.7930","0.4543"
"2.7600","10.8730","0.4580"
"2.7800","10.9530","0.4570"
"2.8000","11.0330","0.4610"
"2.8200","11.1130","0.4651"
"2.8400","11.1930","0.4624"
"2.8600","11.2730","0.4669"
"2.8800","11.3530","0.4699"
"2.9000","11.4330","0.4690"
"2.9200","11.5130","0.4731"
"2.9400","11.5931","0.4746"
"2.9600","11.6731","0.4733"
"2.9800","11.7531","0.4805"
"3.0000","11.8331","0.4796"
"3.0200","11.9131","0.4800"
"3.0400","11.9931","0.4839"
"3.0600","12.0731","0.4864"
"3.0800","12.1531","0.4873"
"3.1000","12.2331","0.4893"
"3.1200","12.3131","0.4896"
"3.1400","12.3931","0.4934"
"3.1600","12.4731","0.4946"
"3.1800","12.5530","0.4970"
"3.2000","12.6331","0.4977"
"3.2200","12.7131","0.5005"
"3.2400","12.7931","0.5014"
"3.2600","12.8731","0.5034"
"3.2800","12.9531","0.5046"
"3.3000","13.0331","0.5073"
"3.3200","13.1131","0.5082"
"3.3400","13.1930","0.5102"
"3.3600","13.2730","0.5117"
"3.3800","13.3529","0.5151"
"3.4000","13.4329","0.5149"
"3.4200","13.5129","0.5180"
"3.4400","13.5930","0.5190"
"3.4600","13.6731","0.5196"
"3.4800","13.7531","0.5230"
"3.5000","13.8331","0.5246"
"3.5200","13.9131","0.5253"
"3.5400","13.9931","0.5281"
"3.5600","14.0731","0.5296"
"3.5800","14.1531","0.5298"
"3.6000","14.2331","0.5329"
"3.6200","14.3131","0.5347"
"3.6400","14.3931","0.5343"
"3.6600","14.4731","0.5389"
"3.6800","14.5531","0.5382"
"3.7000","14.6331","0.5404"
"3.7200","14.7131","0.5437"
"3.7400","14.7931","0.5435"
"3.7600","14.8732","0.5456"
"3.7800","14.9531","0.5491"
"3.8000","15.0331","0.5467"
"3.8200","15.1131","0.5510"
"3.8400","15.1930","0.5525"
"3.8600","15.2729","0.5531"
"3.8800","15.3529","0.5566"
"3.9000","15.4329","0.5552"
"3.9200","15.5129","0.5590"
"3.9400","15.5930","0.5609"
"3.9600","15.6730","0.5601"
"3.9800","15.7531","0.5623"
"4.0000","15.8331","0.5657"
"4.0200","15.9131","0.5654"
"4.0400","15.9931","0.5672"
"4.0600","16.0731","0.5691"
"4.0800","16.1531","0.5697"
"4.1000","16.2331","0.5731"
"4.1200","16.3131","0.5749"
"4.1400","16.3931","0.5727"
"4.1600","16.4731","0.5777"
"4.1800","16.5531","0.5786"
"4.2000","16.6331","0.5773"
"4.2200","16.7131","0.5826"
"4.2400","16.7931","0.5840"
"4.2600","16.8731","0.5824"
"4.2800","16.9532","0.5874"
"4.3000","17.0331","0.5856"
"4.3200","17.1131","0.5896"
"4.3400","17.1930","0.5904"
"4.3600","17.2729","0.5905"
"4.3800","17.3528","0.5945"
"4.4000","17.4329","0.5945"
"4.4200","17.5129","0.5953"
"4.4400","17.5930","0.5994"
"4.4600","17.6730","0.5974"
"4.4800","17.7531","0.6012"
"4.5000","17.8331","0.6018"
"4.5200","17.9131","0.6024"
"4.5400","17.9931","0.6045"
"4.5600","18.0731","0.6061"
"4.5800","18.1531","0.6064"
"4.6000","18.2330","0.6099"
"4.6200","18.3130","0.6094"
"4.6400","18.3930","0.6110"
"4.6600","18.4730","0.6132"
"4.6800","18.5530","0.6161"
"4.7000","18.6330","0.6131"
"4.7200","18.7130","0.6188"
"4.7400","18.7930","0.6186"
"4.7600","18.8730","0.6179"
"4.7800","18.9530","0.6232"
"4.8000","19.0331","0.6225"
"4.8200","19.1131","0.6222"
"4.8400","19.1931","0.6271"
"4.8600","19.2731","0.6253"
"4.8800","19.3531","0.6278"
"4.9000","19.4330","0.6292"
"4.9200","19.5130","0.6300"
"4.9400","19.5930","0.6325"
"4.9600","19.6730","0.6336"
"4.9800","19.7530","0.6345"
"5.0000","19.8330","0.6364"
"5.0200","19.9130","0.6363"
"5.0400","19.9930","0.6398"
"5.0600","20.0730","0.6394"
"5.0800","20.1530","0.6412"
"5.1000","20.2330","0.6433"
"5.1200","20.3130","0.6432"
"5.1400","20.3930","0.6444"
"5.1600","20.4730","0.6478"
"5.1800","20.5530","0.6479"
"5.2000","20.6330","0.6479"
"5.2200","20.7131","0.6510"
"5.2400","20.7931","0.6524"
"5.2600","20.8731","0.6514"
"5.2800","20.9531","0.6550"
"5.3000","21.0331","0.6546"
"5.3200","21.1131","0.6562"
"5.3400","21.1931","0.6605"
"5.3600","21.2731","0.6577"
"5.3800","21.3530","0.6595"
"5.4000","21.4330","0.6639"
"5.4200","21.5130","0.6626"
"5.4400","21.5930","0.6634"
"5.4600","21.6730","0.6657"
"5.4800","21.7530","0.6667"
"5.5000","21.8330","0.6688"
"5.5200","21.9130","0.6688"
"5.5400","21.9930","0.6703"
"5.5600","22.0729","0.6708"
"5.5800","22.1530","0.6732"
"5.6000","22.2330","0.6741"
"5.6200","22.3131","0.6750"
"5.6400","22.3931","0.6763"
"5.6600","22.4731","0.6775"
"5.6800","22.5531","0.6782"
"5.7000","22.6331","0.6799"
"5.7200","22.7131","0.6811"
"5.7400","22.7931","0.6832"
"5.7600","22.8730","0.6820"
"5.7800","22.9529","0.6847"
"5.8000","23.0329","0.6854"
"5.8200","23.1130","0.6867"
"5.8400","23.1930","0.6894"
"5.8600","23.2730","0.6889"
"5.8800","23.3531","0.6896"
"5.9000","23.4331","0.6937"
"5.9200","23.5131","0.6916"
"5.9400","23.5931","0.6938"
"5.9600","23.6730","0.6950"
"5.9800","23.7530","0.6953"
"6.0000","23.8330","0.6970"
"6.0200","23.9130","0.6987"
"6.0400","23.9930","0.6997"
"6.0600","24.0729","0.7010"
"6.0800","24.1530","0.7016"
"6.1000","24.2330","0.7035"
"6.1200","24.3130","0.7026"
"6.1400","24.3930","0.7058"
"6.1600","24.4731","0.7059"
"6.1800","24.5531","0.7073"
"6.2000","24.6331","0.7087"
"6.2200","24.7131","0.7093"
"6.2400","24.7931","0.7102"
"6.2600","24.8730","0.7121"
"6.2800","24.9530","0.7138"
"6.3000","25.0330","0.7143"
"6.3200","25.1130","0.7129"
"6.3400","25.1931","0.7180"
"6.3600","25.2731","0.7178"
"6.3800","25.3531","0.7164"
"6.4000","25.4331","0.7216"
"6.4200","25.5131","0.7189"
"6.4400","25.5931","0.7210"
"6.4600","25.6731","0.7245"
"6.4800","25.7531","0.7226"
"6.5000","25.8331","0.7244"
"6.5200","25.9130","0.7262"
"6.5400","25.9930","0.7262"
"6.5600","26.0730","0.7296"
"6.5800","26.1530","0.7298"
"6.6000","26.2330","0.7300"
"6.6200","26.3130","0.7313"
"6.6400","26.3931","0.7326"
"6.6600","26.4731","0.7320"
"6.6800","26.5531","0.7356"
"6.7000","26.6331","0.7358"
"6.7200","26.7131","0.7343"
"6.7400","26.7931","0.7374"
"6.7600","26.8731","0.7400"
"6.7800","26.9531","0.7387"
"6.8000","27.0330","0.7415"
"6.8200","27.1130","0.7411"
"6.8400","27.1930","0.7433"
"6.8600","27.2731","0.7437"
"6.8800","27.3531","0.7425"
"6.9000","27.4331","0.7470"
"6.9200","27.5131","0.7466"
"6.9400","27.5931","0.7464"
"6.9600","27.6731","0.7506"
"6.9800","27.7530","0.7482"
"7.0000","27.8330","0.7507"
"7.0200","27.9129","0.7521"
"7.0400","27.9928","0.7514"
"7.0600","28.0729","0.7536"
"7.0800","28.1529","0.7553"
"7.1000","28.2330","0.7546"
"7.1200","28.3130","0.7578"
"7.1400","28.3930","0.7569"
"7.1600","28.4730","0.7588"
"7.1800","28.5530","0.7591"
"7.2000","28.6330","0.7609"
"7.2200","28.7130","0.7605"
"7.2400","28.7930","0.7621"
"7.2600","28.8730","0.7634"
"7.2800","28.9530","0.7627"
"7.3000","29.0330","0.7649"
"7.3200","29.1130","0.7686"
"7.3400","29.1930","0.7669"
"7.3600","29.2730","0.7681"
"7.3800","29.3531","0.7676"
"7.4000","29.4331","0.7703"
"7.4200","29.5131","0.7717"
"7.4400","29.5931","0.7702"
"7.4600","29.6731","0.7733"
"7.4800","29.7531","0.7732"
"7.5000","29.8331","0.7740"
"7.5200","29.9131","0.7770"
"7.5400","29.9931","0.7759"
"7.5600","30.0731","0.7765"
"7.5800","30.1530","0.7804"
"7.6000","30.2330","0.7775"
"7.6200","30.3130","0.7799"
"7.6400","30.3930","0.7831"
"7.6600","30.4730","0.7810"
"7.6800","30.5530","0.7824"
"7.7000","30.6330","0.7861"
"7.7200","30.7130","0.7835"
"7.7400","30.7931","0.7845"
"7.7600","30.8731","0.7876"
"7.7800","30.9531","0.7875"
"7.8000","31.0330","0.7886"
"7.8200","31.1130","0.7902"
"7.8400","31.1930","0.7890"
"7.8600","31.2730","0.7911"
"7.8800","31.3530","0.7924"
"7.9000","31.4331","0.7921"
"7.9200","31.5131","0.7931"
"7.9400","31.5931","0.7940"
"7.9600","31.6731","0.7957"
"7.9800","31.7531","0.7958"
"8.0000","31.8331","0.7972"
"8.0200","31.9130","0.8003"
"8.0400","31.9930","0.7982"
"8.0600","32.0730","0.8002"
"8.0800","32.1530","0.8019"
"8.1000","32.2330","0.8013"
"8.1200","32.3130","0.8033"
"8.1400","32.3930","0.8046"
"8.1600","32.4730","0.8021"
"8.1800","32.5530","0.8061"
"8.2000","32.6330","0.8074"
"8.2200","32.7130","0.8063"
"8.2400","32.7930","0.8077"
"8.2600","32.8730","0.8099"
"8.2800","32.9530","0.8076"
"8.3000","33.0330","0.8122"
"8.3200","33.1130","0.8120"
"8.3400","33.1930","0.8101"
"8.3600","33.2730","0.8138"
"8.3800","33.3530","0.8140"
"8.4000","33.4330","0.8137"
"8.4200","33.5130","0.8169"
"8.4400","33.5929","0.8156"
"8.4600","33.6729","0.8171"
"8.4800","33.7530","0.8184"
"8.5000","33.8330","0.8183"
"8.5200","33.9131","0.8205"
"8.5400","33.9931","0.8204"
"8.5600","34.0731","0.8213"
"8.5800","34.1531","0.8231"
"8.6000","34.2331","0.8218"
"8.6200","34.3131","0.8248"
"8.6400","34.3930","0.8240"
"8.6600","34.4730","0.8244"
"8.6800","34.5530","0.8281"
"8.7000","34.6329","0.8280"
"8.7200","34.7130","0.8267"
"8.7400","34.7930","0.8287"
"8.7600","34.8731","0.8295"
"8.7800","34.9531","0.8301"
"8.8000","35.0331","0.8313"
"8.8200","35.1131","0.8317"
"8.8400","35.1931","0.8317"
"8.8600","35.2730","0.8342"
"8.8800","35.3530","0.8353"
"8.9000","35.4330","0.8339"
"8.9200","35.5130","0.8358"
"8.9400","35.5931","0.8366"
"8.9600","35.6731","0.8368"
"8.9800","35.7531","0.8387"
"9.0000","35.8331","0.8380"
"9.0200","35.9131","0.8403"
"9.0400","35.9931","0.8416"
"9.0600","36.0732","0.8412"
"9.0800","36.1531","0.8426"
"9.1000","36.2331","0.8418"
"9.1200","36.3131","0.8433"
"9.1400","36.3930","0.8445"
"9.1600","36.4730","0.8450"
"9.1800","36.5530","0.8470"
"9.2000","36.6329","0.8463"
"9.2200","36.7130","0.8474"
"9.2400","36.7930","0.8491"
"9.2600","36.8730","0.8490"
"9.2800","36.9530","0.8487"
"9.3000","37.0331","0.8508"
"9.3200","37.1131","0.8520"
"9.3400","37.1930","0.8521"
"9.3600","37.2731","0.8530"
"9.3800","37.3530","0.8544"
"9.4000","37.4331","0.8533"
"9.4200","37.5131","0.8558"
"9.4400","37.5931","0.8568"
"9.4600","37.6731","0.8561"
"9.4800","37.7531","0.8573"
"9.5000","37.8330","0.8578"
"9.5200","37.9130","0.8583"
"9.5400","37.9930","0.8609"
"9.5600","38.0731","0.8609"
"9.5800","38.1531","0.8605"
"9.6000","38.2331","0.8624"
"9.6200","38.3131","0.8629"
"9.6400","38.3931","0.8627"
"9.6600","38.4730","0.8639"
"9.6800","38.5529","0.8657"
"9.7000","38.6329","0.8661"
"9.7200","38.7129","0.8660"
"9.7400","38.7930","0.8672"
"9.7600","38.8730","0.8678"
"9.7800","38.9531","0.8686"
"9.8000","39.0331","0.8694"
"9.8200","39.1131","0.8703"
"9.8400","39.1931","0.8700"
"9.8600","39.2731","0.8719"
"9.8800","39.3531","0.8727"
"9.9000","39.4331","0.8719"
"9.9200","39.5131","0.8742"
"9.9400","39.5931","0.8752"
"9.9600","39.6731","0.8735"
"9.9800","39.7531","0.8766"
"10.0000","39.8331","0.8759"
"10.0010","39.8371","0.8757"
"10.0210","39.9170","0.8763"
"10.0410","39.9951","0.8211"
"10.0610","40.0392","0.7027"
"10.0810","40.0101","0.7683"
"10.1010","39.9395","0.8478"
"10.1210","39.8600","0.8334"
"10.1410","39.7781","0.8164"
"10.1610","39.6947","0.8343"
"10.1810","39.6115","0.8194"
"10.2010","39.5295","0.8060"
"10.2210","39.4486","0.8184"
"10.2410","39.3682","0.8003"
"10.2610","39.2881","0.7910"
"10.2810","39.2080","0.8016"
"10.3010","39.1279","0.7869"
"10.3210","39.0479","0.7794"
"10.3410","38.9678","0.7863"
"10.3610","38.8878","0.7728"
"10.3810","38.8078","0.7697"
"10.4010","38.7277","0.7734"
"10.4210","38.6477","0.7628"
"10.4410","38.5677","0.7587"
"10.4610","38.4877","0.7618"
"10.4810","38.4078","0.7522"
"10.5010","38.3279","0.7492"
"10.5210","38.2480","0.7499"
"10.5410","38.1679","0.7409"
"10.5610","38.0878","0.7381"
"10.5810","38.0077","0.7403"
"10.6010","37.9277","0.7324"
"10.6210","37.8476","0.7297"
"10.6410","37.7676","0.7295"
"10.6610","37.6877","0.7221"
"10.6810","37.6077","0.7215"
"10.7010","37.5278","0.7201"
"10.7210","37.4478","0.7130"
"10.7410","37.3678","0.7120"
"10.7610","37.2878","0.7088"
"10.7810","37.2078","0.7054"
"10.8010","37.1278","0.7044"
"10.8210","37.0478","0.7005"
"10.8410","36.9678","0.6947"
"10.8610","36.8879","0.6950"
"10.8810","36.8078","0.6919"
"10.9010","36.7278","0.6877"
"10.9210","36.6478","0.6870"
"10.9410","36.5677","0.6837"
"10.9610","36.4877","0.6778"
"10.9810","36.4078","0.6798"
"11.0010","36.3278","0.6751"
"11.0210","36.2479","0.6699"
"11.0410","36.1679","0.6718"
"11.0610","36.0879","0.6656"
"11.0810","36.0079","0.6621"
"11.1010","35.9278","0.6648"
"11.1210","35.8478","0.6576"
"11.1410","35.7678","0.6546"
"11.1610","35.6877","0.6556"
"11.1810","35.6077","0.6496"
"11.2010","35.5277","0.6484"
"11.2210","35.4477","0.6477"
"11.2410","35.3677","0.6415"
"11.2610","35.2877","0.6407"
"11.2810","35.2077","0.6405"
"11.3010","35.1277","0.6335"
"11.3210","35.0478","0.6342"
"11.3410","34.9678","0.6325"
"11.3610","34.8878","0.6271"
"11.3810","34.8077","0.6254"
"11.4010","34.7277","0.6235"
"11.4210","34.6477","0.6190"
"11.4410","34.5677","0.6208"
"11.4610","34.4877","0.6168"
"11.4810","34.4077","0.6125"
"11.5010","34.3278","0.6111"
"11.5210","34.2478","0.6081"
"11.5410","34.1679","0.6071"
"11.5610","34.0879","0.6051"
"11.5810","34.0079","0.6003"
"11.6010","33.9278","0.6000"
"11.6210","33.8478","0.5967"
"11.6410","33.7678","0.5947"
"11.6610","33.6877","0.5929"
"11.6810","33.6077","0.5897"
"11.7010","33.5277","0.5866"
"11.7210","33.4477","0.5860"
"11.7410","33.3677","0.5819"
"11.7610","33.2877","0.5807"
"11.7810","33.2077","0.5788"
"11.8010","33.1277","0.5756"
"11.8210","33.0477","0.5721"
"11.8410","32.9677","0.5725"
"11.8610","32.8877","0.5684"
"11.8810","32.8077","0.5667"
"11.9010","32.7277","0.5643"
"11.9210","32.6477","0.5612"
"11.9410","32.5677","0.5602"
"11.9610","32.4877","0.5586"
"11.9810","32.4077","0.5551"
"12.0010","32.3277","0.5542"
"12.0210","32.2478","0.5500"
"12.0410","32.1678","0.5503"
"12.0610","32.0878","0.5458"
"12.0810","32.0079","0.5431"
"12.1010","31.9279","0.5433"
"12.1210","31.8479","0.5391"
"12.1410","31.7679","0.5376"
"12.1610","31.6879","0.5373"
"12.1810","31.6078","0.5314"
"12.2010","31.5278","0.5310"
"12.2210","31.4478","0.5295"
"12.2410","31.3678","0.5255"
"12.2610","31.2878","0.5242"
"12.2810","31.2078","0.5225"
"12.3010","31.1278","0.5207"
"12.3210","31.0477","0.5169"
"12.3410","30.9677","0.5165"
"12.3610","30.8878","0.5135"
"12.3810","30.8078","0.5114"
"12.4010","30.7278","0.5113"
"12.4210","30.6478","0.5047"
"12.4410","30.5678","0.5043"
"12.4610","30.4877","0.5049"
"12.4810","30.4077","0.4986"
"12.5010","30.3277","0.4988"
"12.5210","30.2477","0.4970"
"12.5410","30.1677","0.4924"
"12.5610","30.0878","0.4929"
"12.5810","30.0078","0.4891"
"12.6010","29.9279","0.4871"
"12.6210","29.8479","0.4867"
"12.6410","29.7679","0.4819"
"12.6610","29.6879","0.4826"
"12.6810","29.6078","0.4787"
"12.7010","29.5278","0.4768"
"12.7210","29.4478","0.4758"
"12.7410","29.3678","0.4721"
"12.7610","29.2878","0.4700"
"12.7810","29.2078","0.4696"
"12.8010","29.1278","0.4660"
"12.8210","29.0478","0.4637"
"12.8410","28.9678","0.4630"
"12.8610","28.8878","0.4603"
"12.8810","28.8078","0.4566"
"12.9010","28.7278","0.4578"
"12.9210","28.6478","0.4531"
"12.9410","28.5678","0.4510"
"12.9610","28.4878","0.4521"
"12.9810","28.4077","0.4457"
"13.0010","28.3277","0.4454"
"13.0210","28.2477","0.4468"
"13.0410","28.1676","0.4381"
"13.0610","28.0876","0.4409"
"13.0810","28.0077","0.4377"
"13.1010","27.9277","0.4331"
"13.1210","27.8477","0.4350"
"13.1410","27.7678","0.4311"
"13.1610","27.6879","0.4285"
"13.1810","27.6079","0.4282"
"13.2010","27.5279","0.4232"
"13.2210","27.4479","0.4235"
"13.2410","27.3679","0.4204"
"13.2610","27.2878","0.4179"
"13.2810","27.2078","0.4173"
"13.3010","27.1278","0.4131"
"13.3210","27.0478","0.4129"
"13.3410","26.9678","0.4105"
"13.3610","26.8877","0.4078"
"13.3810","26.8077","0.4067"
"13.4010","26.7278","0.4040"
"13.4210","26.6478","0.4016"
"13.4410","26.5679","0.3997"
"13.4610","26.4879","0.3999"
"13.4810","26.4078","0.3942"
"13.5010","26.3278","0.3931"
"13.5210","26.2478","0.3928"
"13.5410","26.1678","0.3878"
"13.5610","26.0878","0.3888"
"13.5810","26.0078","0.3871"
"13.6010","25.9277","0.3814"
"13.6210","25.8478","0.3814"
"13.6410","25.7678","0.3807"
"13.6610","25.6878","0.3760"
"13.6810","25.6079","0.3764"
"13.7010","25.5279","0.3731"
"13.7210","25.4479","0.3702"
"13.7410","25.3679","0.3695"
"13.7610","25.2879","0.3668"
"13.7810","25.2079","0.3643"
"13.8010","25.1278","0.3625"
"13.8210","25.0477","0.3613"
"13.8410","24.9677","0.3593"
"13.8610","24.8877","0.3563"
"13.8810","24.8077","0.3549"
"13.9010","24.7277","0.3527"
"13.9210","24.6477","0.3509"
"13.9410","24.5678","0.3488"
"13.9610","24.4878","0.3471"
"13.9810","24.4079","0.3422"
"14.0010","24.3278","0.3426"
"14.0210","24.2478","0.3413"
"14.0410","24.1677","0.3372"
"14.0610","24.0877","0.3371"
"14.0810","24.0077","0.3351"
"14.1010","23.9277","0.3305"
"14.1210","23.8478","0.3321"
"14.1410","23.7678","0.3281"
"14.1610","23.6878","0.3250"
"14.1810","23.6078","0.3251"
"14.2010","23.5279","0.3213"
"14.2210","23.4479","0.3190"
"14.2410","23.3679","0.3189"
"14.2610","23.2878","0.3149"
"14.2810","23.2078","0.3144"
"14.3010","23.1278","0.3116"
"14.3210","23.0478","0.3088"
"14.3410","22.9677","0.3071"
"14.3610","22.8877","0.3066"
"14.3810","22.8077","0.3025"
"14.4010","22.7277","0.3018"
"14.4210","22.6478","0.2993"
"14.4410","22.5679","0.2965"
"14.4610","22.4879","0.2964"
"14.4810","22.4079","0.2932"
"14.5010","22.3279","0.2896"
"14.5210","22.2478","0.2905"
"14.5410","22.1678","0.2857"
"14.5610","22.0877","0.2851"
"14.5810","22.0078","0.2845"
"14.6010","21.9278","0.2783"
"14.6210","21.8478","0.2797"
"14.6410","21.7678","0.2781"
"14.6610","21.6878","0.2722"
"14.6810","21.6077","0.2743"
"14.7010","21.5277","0.2700"
"14.7210","21.4477","0.2675"
"14.7410","21.3677","0.2679"
"14.7610","21.2878","0.2642"
"14.7810","21.2078","0.2619"
"14.8010","21.1279","0.2608"
"14.8210","21.0479","0.2586"
"14.8410","20.9678","0.2558"
"14.8610","20.8878","0.2537"
"14.8810","20.8078","0.2523"
"14.9010","20.7277","0.2508"
"14.9210","20.6477","0.2477"
"14.9410","20.5677","0.2454"
"14.9610","20.4877","0.2437"
"14.9810","20.4077","0.2411"
"15.0010","20.3277","0.2394"
"15.0210","20.2478","0.2375"
"15.0410","20.1677","0.2351"
"15.0610","20.0878","0.2334"
"15.0810","20.0077","0.2329"
"15.1010","19.9277","0.2282"
"15.1210","19.8477","0.2267"
"15.1410","19.7678","0.2263"
"15.1610","19.6877","0.2204"
"15.1810","19.6077","0.2219"
"15.2010","19.5277","0.2194"
"15.2210","19.4477","0.2150"
"15.2410","19.3678","0.2153"
"15.2610","19.2878","0.2129"
"15.2810","19.2079","0.2092"
"15.3010","19.1279","0.2099"
"15.3210","19.0479","0.2060"
"15.3410","18.9678","0.2029"
"15.3610","18.8878","0.2035"
"15.3810","18.8077","0.2002"
"15.4010","18.7277","0.1971"
"15.4210","18.6477","0.1971"
"15.4410","18.5678","0.1927"
"15.4610","18.4878","0.1918"
"15.4810","18.4078","0.1905"
"15.5010","18.3278","0.1872"
"15.5210","18.2477","0.1836"
"15.5410","18.1677","0.1832"
"15.5610","18.0877","0.1811"
"15.5810","18.0077","0.1799"
"15.6010","17.9277","0.1762"
"15.6210","17.8477","0.1749"
"15.6410","17.7677","0.1726"
"15.6610","17.6878","0.1697"
"15.6810","17.6077","0.1688"
"15.7010","17.5277","0.1666"
"15.7210","17.4476","0.1623"
"15.7410","17.3676","0.1623"
"15.7610","17.2877","0.1608"
"15.7810","17.2078","0.1577"
"15.8010","17.1279","0.1556"
"15.8210","17.0480","0.1531"
"15.8410","16.9680","0.1496"
"15.8610","16.8880","0.1503"
"15.8810","16.8079","0.1478"
"15.9010","16.7278","0.1436"
"15.9210","16.6477","0.1432"
"15.9410","16.5677","0.1408"
"15.9610","16.4878","0.1363"
"15.9810","16.4078","0.1382"
"16.0010","16.3278","0.1329"
"16.0210","16.2478","0.1302"
"16.0410","16.1678","0.1318"
"16.0610","16.0878","0.1271"
"16.0810","16.0078","0.1250"
"16.1010","15.9278","0.1251"
"16.1210","15.8478","0.1200"
"16.1410","15.7678","0.1189"
"16.1610","15.6878","0.1165"
"16.1810","15.6078","0.1144"
"16.2010","15.5277","0.1135"
"16.2210","15.4477","0.1093"
"16.2410","15.3677","0.1082"
"16.2610","15.2877","0.1062"
"16.2810","15.2077","0.1030"
"16.3010","15.1278","0.1020"
"16.3210","15.0479","0.0994"
"16.3410","14.9679","0.0961"
"16.3610","14.8879","0.0947"
"16.3810","14.8079","0.0935"
