
时间,位移,力
"2.7800","2.1875","0.1103"
"2.8000","2.2035","0.1114"
"2.8200","2.2194","0.1091"
"2.8400","2.2354","0.1117"
"2.8600","2.2514","0.1119"
"2.8800","2.2675","0.1112"
"2.9000","2.2835","0.1147"
"2.9200","2.2996","0.1130"
"2.9400","2.3156","0.1134"
"2.9600","2.3316","0.1147"
"2.9800","2.3475","0.1143"
"3.0000","2.3635","0.1176"
"3.0200","2.3794","0.1153"
"3.0400","2.3954","0.1167"
"3.0600","2.4113","0.1184"
"3.0800","2.4274","0.1168"
"3.1000","2.4435","0.1192"
"3.1200","2.4595","0.1192"
"3.1400","2.4755","0.1191"
"3.1600","2.4916","0.1211"
"3.1800","2.5076","0.1198"
"3.2000","2.5235","0.1207"
"3.2200","2.5394","0.1225"
"3.2400","2.5554","0.1229"
"3.2600","2.5714","0.1219"
"3.2800","2.5874","0.1225"
"3.3000","2.6035","0.1245"
"3.3200","2.6195","0.1239"
"3.3400","2.6356","0.1242"
"3.3600","2.6516","0.1264"
"3.3800","2.6676","0.1252"
"3.4000","2.6836","0.1275"
"3.4200","2.6996","0.1264"
"3.4400","2.7155","0.1264"
"3.4600","2.7314","0.1283"
"3.4800","2.7474","0.1272"
"3.5000","2.7634","0.1294"
"3.5200","2.7794","0.1289"
"3.5400","2.7955","0.1307"
"3.5600","2.8116","0.1321"
"3.5800","2.8276","0.1301"
"3.6000","2.8436","0.1317"
"3.6200","2.8596","0.1314"
"3.6400","2.8756","0.1310"
"3.6600","2.8915","0.1359"
"3.6800","2.9075","0.1329"
"3.7000","2.9235","0.1334"
"3.7200","2.9395","0.1355"
"3.7400","2.9555","0.1339"
"3.7600","2.9715","0.1355"
"3.7800","2.9875","0.1360"
"3.8000","3.0036","0.1364"
"3.8200","3.0196","0.1365"
"3.8400","3.0356","0.1365"
"3.8600","3.0516","0.1388"
"3.8800","3.0675","0.1370"
"3.9000","3.0834","0.1400"
"3.9200","3.0994","0.1402"
"3.9400","3.1154","0.1400"
"3.9600","3.1315","0.1410"
"3.9800","3.1476","0.1403"
"4.0000","3.1636","0.1410"
"4.0200","3.1797","0.1423"
"4.0400","3.1956","0.1416"
"4.0600","3.2115","0.1447"
"4.0800","3.2274","0.1417"
"4.1000","3.2434","0.1438"
"4.1200","3.2594","0.1458"
"4.1400","3.2754","0.1420"
"4.1600","3.2915","0.1459"
"4.1800","3.3076","0.1472"
"4.2000","3.3236","0.1442"
"4.2200","3.3396","0.1485"
"4.2400","3.3556","0.1481"
"4.2600","3.3716","0.1466"
"4.2800","3.3875","0.1482"
"4.3000","3.4034","0.1493"
"4.3200","3.4194","0.1482"
"4.3400","3.4354","0.1512"
"4.3600","3.4514","0.1513"
"4.3800","3.4675","0.1478"
"4.4000","3.4835","0.1511"
"4.4200","3.4996","0.1532"
"4.4400","3.5156","0.1500"
"4.4600","3.5316","0.1530"
"4.4800","3.5475","0.1527"
"4.5000","3.5635","0.1521"
"4.5200","3.5794","0.1551"
"4.5400","3.5954","0.1538"
"4.5600","3.6114","0.1542"
"4.5800","3.6275","0.1567"
"4.6000","3.6436","0.1556"
"4.6200","3.6596","0.1563"
"4.6400","3.6756","0.1562"
"4.6600","3.6916","0.1574"
"4.6800","3.7076","0.1582"
"4.7000","3.7235","0.1565"
"4.7200","3.7395","0.1588"
"4.7400","3.7555","0.1602"
"4.7600","3.7714","0.1595"
"4.7800","3.7874","0.1596"
"4.8000","3.8035","0.1614"
"4.8200","3.8196","0.1600"
"4.8400","3.8356","0.1614"
"4.8600","3.8516","0.1632"
"4.8800","3.8676","0.1614"
"4.9000","3.8836","0.1635"
"4.9200","3.8995","0.1648"
"4.9400","3.9154","0.1618"
"4.9600","3.9314","0.1653"
"4.9800","3.9474","0.1649"
"5.0000","3.9634","0.1636"
"5.0200","3.9795","0.1659"
"5.0400","3.9955","0.1662"
"5.0600","4.0116","0.1678"
"5.0800","4.0276","0.1682"
"5.1000","4.0435","0.1661"
"5.1200","4.0595","0.1681"
"5.1400","4.0755","0.1679"
"5.1600","4.0915","0.1694"
"5.1800","4.1074","0.1684"
"5.2000","4.1234","0.1685"
"5.2200","4.1395","0.1709"
"5.2400","4.1556","0.1706"
"5.2600","4.1716","0.1701"
"5.2800","4.1876","0.1714"
"5.3000","4.2035","0.1723"
"5.3200","4.2195","0.1726"
"5.3400","4.2355","0.1718"
"5.3600","4.2514","0.1740"
"5.3800","4.2674","0.1731"
"5.4000","4.2833","0.1741"
"5.4200","4.2994","0.1762"
"5.4400","4.3155","0.1737"
"5.4600","4.3315","0.1742"
"5.4800","4.3476","0.1776"
"5.5000","4.3636","0.1758"
"5.5200","4.3796","0.1771"
"5.5400","4.3955","0.1759"
"5.5600","4.4115","0.1770"
"5.5800","4.4275","0.1790"
"5.6000","4.4434","0.1783"
"5.6200","4.4594","0.1790"
"5.6400","4.4754","0.1793"
"5.6600","4.4915","0.1798"
"5.6800","4.5076","0.1804"
"5.7000","4.5236","0.1801"
"5.7200","4.5396","0.1819"
"5.7400","4.5556","0.1809"
"5.7600","4.5716","0.1811"
"5.7800","4.5875","0.1836"
"5.8000","4.6034","0.1828"
"5.8200","4.6194","0.1821"
"5.8400","4.6354","0.1847"
"5.8600","4.6514","0.1845"
"5.8800","4.6675","0.1847"
"5.9000","4.6836","0.1846"
"5.9200","4.6996","0.1870"
"5.9400","4.7156","0.1846"
"5.9600","4.7316","0.1855"
"5.9800","4.7475","0.1871"
"6.0000","4.7635","0.1851"
"6.0200","4.7794","0.1893"
"6.0400","4.7954","0.1880"
"6.0600","4.8115","0.1859"
"6.0800","4.8275","0.1901"
"6.1000","4.8435","0.1892"
"6.1200","4.8596","0.1884"
"6.1400","4.8756","0.1899"
"6.1600","4.8916","0.1895"
"6.1800","4.9075","0.1924"
"6.2000","4.9235","0.1912"
"6.2200","4.9394","0.1900"
"6.2400","4.9554","0.1937"
"6.2600","4.9714","0.1941"
"6.2800","4.9874","0.1950"
"6.3000","5.0035","0.1933"
"6.3200","5.0195","0.1908"
"6.3400","5.0356","0.1931"
"6.3600","5.0516","0.1961"
"6.3800","5.0676","0.1956"
"6.4000","5.0836","0.1946"
"6.4200","5.0995","0.1955"
"6.4400","5.1155","0.1954"
"6.4600","5.1314","0.1975"
"6.4800","5.1474","0.1988"
"6.5000","5.1634","0.1960"
"6.5200","5.1795","0.1967"
"6.5400","5.1956","0.2003"
"6.5600","5.2116","0.1984"
"6.5800","5.2276","0.1997"
"6.6000","5.2436","0.2000"
"6.6200","5.2595","0.1977"
"6.6400","5.2754","0.2014"
"6.6600","5.2914","0.2019"
"6.6800","5.3074","0.1999"
"6.7000","5.3234","0.2022"
"6.7200","5.3394","0.2020"
"6.7400","5.3555","0.2018"
"6.7600","5.3715","0.2038"
"6.7800","5.3876","0.2031"
"6.8000","5.4036","0.2024"
"6.8200","5.4196","0.2047"
"6.8400","5.4355","0.2050"
"6.8600","5.4515","0.2058"
"6.8800","5.4674","0.2046"
"6.9000","5.4834","0.2046"
"6.9200","5.4994","0.2080"
"6.9400","5.5154","0.2063"
"6.9600","5.5315","0.2048"
"6.9800","5.5476","0.2080"
"7.0000","5.5636","0.2079"
"7.0200","5.5796","0.2078"
"7.0400","5.5955","0.2097"
"7.0600","5.6114","0.2075"
"7.0800","5.6274","0.2090"
"7.1000","5.6434","0.2109"
"7.1200","5.6594","0.2104"
"7.1400","5.6754","0.2105"
"7.1600","5.6916","0.2108"
"7.1800","5.7076","0.2103"
"7.2000","5.7236","0.2122"
"7.2200","5.7396","0.2128"
"7.2400","5.7556","0.2123"
"7.2600","5.7715","0.2128"
"7.2800","5.7874","0.2135"
"7.3000","5.8034","0.2131"
"7.3200","5.8194","0.2137"
"7.3400","5.8354","0.2146"
"7.3600","5.8514","0.2149"
"7.3800","5.8675","0.2157"
"7.4000","5.8836","0.2156"
"7.4200","5.8997","0.2161"
"7.4400","5.9156","0.2164"
"7.4600","5.9316","0.2154"
"7.4800","5.9475","0.2192"
"7.5000","5.9634","0.2172"
"7.5200","5.9794","0.2164"
"7.5400","5.9955","0.2201"
"7.5600","6.0115","0.2175"
"7.5800","6.0275","0.2182"
"7.6000","6.0436","0.2212"
"7.6200","6.0596","0.2196"
"7.6400","6.0756","0.2211"
"7.6600","6.0916","0.2215"
"7.6800","6.1075","0.2213"
"7.7000","6.1235","0.2211"
"7.7200","6.1395","0.2204"
"7.7400","6.1554","0.2210"
"7.7600","6.1714","0.2227"
"7.7800","6.1874","0.2236"
"7.8000","6.2035","0.2233"
"7.8200","6.2195","0.2232"
"7.8400","6.2356","0.2254"
"7.8600","6.2516","0.2239"
"7.8800","6.2676","0.2244"
"7.9000","6.2834","0.2260"
"7.9200","6.2994","0.2255"
"7.9400","6.3154","0.2262"
"7.9600","6.3313","0.2259"
"7.9800","6.3473","0.2281"
"8.0000","6.3633","0.2285"
"8.0200","6.3794","0.2272"
"8.0400","6.3955","0.2290"
"8.0600","6.4115","0.2277"
"8.0800","6.4276","0.2282"
"8.1000","6.4436","0.2311"
"8.1200","6.4595","0.2274"
"8.1400","6.4755","0.2302"
"8.1600","6.4914","0.2321"
"8.1800","6.5074","0.2303"
"8.2000","6.5234","0.2318"
"8.2200","6.5395","0.2307"
"8.2400","6.5556","0.2308"
"8.2600","6.5716","0.2323"
"8.2800","6.5876","0.2318"
"8.3000","6.6036","0.2336"
"8.3200","6.6195","0.2333"
"8.3400","6.6355","0.2343"
"8.3600","6.6514","0.2340"
"8.3800","6.6674","0.2343"
"8.4000","6.6834","0.2357"
"8.4200","6.6994","0.2353"
"8.4400","6.7155","0.2339"
"8.4600","6.7315","0.2353"
"8.4800","6.7476","0.2369"
"8.5000","6.7636","0.2385"
"8.5200","6.7795","0.2362"
"8.5400","6.7955","0.2384"
"8.5600","6.8115","0.2376"
"8.5800","6.8274","0.2363"
"8.6000","6.8434","0.2400"
"8.6200","6.8594","0.2391"
"8.6400","6.8755","0.2382"
"8.6600","6.8916","0.2404"
"8.6800","6.9076","0.2390"
"8.7000","6.9236","0.2405"
"8.7200","6.9397","0.2417"
"8.7400","6.9556","0.2404"
"8.7600","6.9715","0.2411"
"8.7800","6.9874","0.2435"
"8.8000","7.0034","0.2419"
"8.8200","7.0194","0.2421"
"8.8400","7.0354","0.2429"
"8.8600","7.0515","0.2430"
"8.8800","7.0676","0.2422"
"8.9000","7.0836","0.2450"
"8.9200","7.0996","0.2442"
"8.9400","7.1156","0.2446"
"8.9600","7.1315","0.2455"
"8.9800","7.1474","0.2453"
"9.0000","7.1634","0.2459"
"9.0200","7.1794","0.2465"
"9.0400","7.1954","0.2470"
"9.0600","7.2114","0.2488"
"9.0800","7.2274","0.2459"
"9.1000","7.2435","0.2473"
"9.1200","7.2596","0.2469"
"9.1400","7.2756","0.2487"
"9.1600","7.2916","0.2511"
"9.1800","7.3075","0.2491"
"9.2000","7.3235","0.2492"
"9.2200","7.3394","0.2499"
"9.2400","7.3554","0.2478"
"9.2600","7.3714","0.2521"
"9.2800","7.3875","0.2522"
"9.3000","7.4035","0.2514"
"9.3200","7.4195","0.2516"
"9.3400","7.4356","0.2514"
"9.3600","7.4515","0.2521"
"9.3800","7.4675","0.2519"
"9.4000","7.4835","0.2536"
"9.4200","7.4995","0.2543"
"9.4400","7.5154","0.2534"
"9.4600","7.5314","0.2541"
"9.4800","7.5474","0.2534"
"9.5000","7.5635","0.2551"
"9.5200","7.5795","0.2557"
"9.5400","7.5955","0.2552"
"9.5600","7.6116","0.2562"
"9.5800","7.6276","0.2558"
"9.6000","7.6435","0.2571"
"9.6200","7.6594","0.2567"
"9.6400","7.6754","0.2564"
"9.6600","7.6914","0.2592"
"9.6800","7.7074","0.2574"
"9.7000","7.7234","0.2577"
"9.7200","7.7395","0.2593"
"9.7400","7.7556","0.2574"
"9.7600","7.7716","0.2604"
"9.7800","7.7876","0.2600"
"9.8000","7.8036","0.2587"
"9.8200","7.8195","0.2610"
"9.8400","7.8354","0.2606"
"9.8600","7.8514","0.2617"
"9.8800","7.8674","0.2611"
"9.9000","7.8834","0.2617"
"9.9200","7.8995","0.2623"
"9.9400","7.9155","0.2614"
"9.9600","7.9316","0.2637"
"9.9800","7.9476","0.2626"
"10.0000","7.9636","0.2636"
"10.0200","7.9795","0.2642"
"10.0400","7.9955","0.2639"
"10.0600","8.0115","0.2657"
"10.0800","8.0274","0.2638"
"10.1000","8.0434","0.2644"
"10.1200","8.0594","0.2674"
"10.1400","8.0755","0.2641"
"10.1600","8.0916","0.2677"
"10.1800","8.1076","0.2673"
"10.2000","8.1236","0.2644"
"10.2200","8.1396","0.2692"
"10.2400","8.1555","0.2675"
"10.2600","8.1715","0.2669"
"10.2800","8.1875","0.2706"
"10.3000","8.2034","0.2680"
"10.3200","8.2194","0.2687"
"10.3400","8.2355","0.2701"
"10.3600","8.2515","0.2695"
"10.3800","8.2675","0.2703"
"10.4000","8.2836","0.2716"
"10.4200","8.2996","0.2700"
"10.4400","8.3156","0.2703"
"10.4600","8.3315","0.2722"
"10.4800","8.3475","0.2725"
"10.5000","8.3634","0.2702"
"10.5200","8.3794","0.2727"
"10.5400","8.3954","0.2738"
"10.5600","8.4114","0.2734"
"10.5800","8.4274","0.2738"
"10.6000","8.4435","0.2729"
"10.6200","8.4595","0.2735"
"10.6400","8.4756","0.2744"
"10.6600","8.4916","0.2751"
"10.6800","8.5075","0.2749"
"10.7000","8.5235","0.2745"
"10.7200","8.5394","0.2773"
"10.7400","8.5554","0.2761"
"10.7600","8.5714","0.2749"
"10.7800","8.5875","0.2774"
"10.8000","8.6036","0.2767"
"10.8200","8.6196","0.2776"
"10.8400","8.6356","0.2793"
"10.8600","8.6516","0.2776"
"10.8800","8.6675","0.2783"
"10.9000","8.6835","0.2798"
"10.9200","8.6995","0.2788"
"10.9400","8.7154","0.2789"
"10.9600","8.7314","0.2803"
"10.9800","8.7474","0.2813"
"11.0000","8.7635","0.2794"
"11.0200","8.7795","0.2817"
"11.0400","8.7955","0.2815"
"11.0600","8.8116","0.2801"
"11.0800","8.8276","0.2832"
"11.1000","8.8436","0.2822"
"11.1200","8.8595","0.2818"
"11.1400","8.8755","0.2834"
"11.1600","8.8914","0.2833"
"11.1800","8.9074","0.2836"
"11.2000","8.9234","0.2834"
"11.2200","8.9395","0.2836"
"11.2400","8.9556","0.2848"
"11.2600","8.9716","0.2844"
"11.2800","8.9876","0.2855"
"11.3000","9.0036","0.2853"
"11.3200","9.0195","0.2854"
"11.3400","9.0354","0.2872"
"11.3600","9.0514","0.2858"
"11.3800","9.0674","0.2861"
"11.4000","9.0833","0.2880"
"11.4200","9.0994","0.2877"
"11.4400","9.1156","0.2864"
"11.4600","9.1316","0.2879"
"11.4800","9.1476","0.2892"
"11.5000","9.1636","0.2877"
"11.5200","9.1796","0.2895"
"11.5400","9.1955","0.2888"
"11.5600","9.2115","0.2888"
"11.5800","9.2274","0.2916"
"11.6000","9.2434","0.2894"
"11.6200","9.2594","0.2901"
"11.6400","9.2755","0.2915"
"11.6600","9.2915","0.2907"
"11.6800","9.3076","0.2913"
"11.7000","9.3236","0.2923"
"11.7200","9.3396","0.2925"
"11.7400","9.3555","0.2918"
"11.7600","9.3715","0.2914"
"11.7800","9.3875","0.2948"
"11.8000","9.4034","0.2936"
"11.8200","9.4194","0.2928"
"11.8400","9.4354","0.2946"
"11.8600","9.4515","0.2930"
"11.8800","9.4676","0.2956"
"11.9000","9.4836","0.2967"
"11.9200","9.4996","0.2944"
"11.9400","9.5156","0.2951"
"11.9600","9.5315","0.2966"
"11.9800","9.5474","0.2968"
"12.0000","9.5634","0.2964"
"12.0200","9.5794","0.2978"
"12.0400","9.5954","0.2975"
"12.0600","9.6114","0.2962"
"12.0800","9.6275","0.2983"
"12.1000","9.6436","0.2987"
"12.1200","9.6596","0.2977"
"12.1400","9.6756","0.2992"
"12.1600","9.6916","0.2982"
"12.1800","9.7075","0.2995"
"12.2000","9.7234","0.3008"
"12.2200","9.7394","0.2997"
"12.2400","9.7554","0.3016"
"12.2600","9.7714","0.2999"
"12.2800","9.7874","0.3003"
"12.3000","9.8035","0.3021"
"12.3200","9.8196","0.3009"
"12.3400","9.8356","0.3026"
"12.3600","9.8516","0.3021"
"12.3800","9.8676","0.3019"
"12.4000","9.8835","0.3036"
"12.4200","9.8995","0.3028"
"12.4400","9.9154","0.3034"
"12.4600","9.9314","0.3053"
"12.4800","9.9475","0.3036"
"12.5000","9.9635","0.3039"
"12.5200","9.9796","0.3056"
"12.5400","9.9956","0.3052"
"12.5600","10.0116","0.3038"
"12.5800","10.0275","0.3057"
"12.6000","10.0435","0.3068"
"12.6200","10.0595","0.3050"
"12.6400","10.0754","0.3074"
"12.6600","10.0914","0.3074"
"12.6800","10.1074","0.3058"
"12.7000","10.1235","0.3081"
"12.7200","10.1396","0.3078"
"12.7400","10.1556","0.3087"
"12.7600","10.1716","0.3088"
"12.7800","10.1876","0.3075"
"12.8000","10.2036","0.3093"
"12.8200","10.2195","0.3091"
"12.8400","10.2354","0.3101"
"12.8600","10.2514","0.3115"
"12.8800","10.2674","0.3094"
"12.9000","10.2834","0.3099"
"12.9200","10.2995","0.3116"
"12.9400","10.3155","0.3110"
"12.9600","10.3315","0.3126"
"12.9800","10.3475","0.3122"
"13.0000","10.3636","0.3108"
"13.0200","10.3795","0.3133"
"13.0400","10.3955","0.3130"
"13.0600","10.4115","0.3121"
"13.0800","10.4274","0.3144"
"13.1000","10.4434","0.3137"
"13.1200","10.4594","0.3135"
"13.1400","10.4755","0.3150"
"13.1600","10.4915","0.3148"
"13.1800","10.5075","0.3138"
"13.2000","10.5235","0.3162"
"13.2200","10.5395","0.3155"
"13.2400","10.5555","0.3149"
"13.2600","10.5715","0.3160"
"13.2800","10.5874","0.3171"
"13.3000","10.6034","0.3163"
"13.3200","10.6194","0.3164"
"13.3400","10.6355","0.3180"
"13.3600","10.6515","0.3171"
"13.3800","10.6676","0.3173"
"13.4000","10.6836","0.3189"
"13.4200","10.6996","0.3183"
"13.4400","10.7155","0.3191"
"13.4600","10.7315","0.3199"
"13.4800","10.7474","0.3201"
"13.5000","10.7634","0.3190"
"13.5200","10.7793","0.3202"
"13.5400","10.7954","0.3210"
"13.5600","10.8115","0.3195"
"13.5800","10.8275","0.3208"
"13.6000","10.8436","0.3230"
"13.6200","10.8596","0.3204"
"13.6400","10.8756","0.3232"
"13.6600","10.8915","0.3210"
"13.6800","10.9075","0.3215"
"13.7000","10.9234","0.3247"
"13.7200","10.9394","0.3224"
"13.7400","10.9554","0.3218"
"13.7600","10.9714","0.3246"
"13.7800","10.9875","0.3239"
"13.8000","11.0036","0.3251"
"13.8200","11.0196","0.3234"
"13.8400","11.0356","0.3251"
"13.8600","11.0515","0.3256"
"13.8800","11.0675","0.3253"
"13.9000","11.0835","0.3256"
"13.9200","11.0994","0.3266"
"13.9400","11.1154","0.3257"
"13.9600","11.1314","0.3278"
"13.9800","11.1474","0.3277"
"14.0000","11.1635","0.3267"
"14.0200","11.1796","0.3265"
"14.0400","11.1956","0.3287"
"14.0600","11.2116","0.3278"
"14.0800","11.2276","0.3290"
"14.1000","11.2435","0.3293"
"14.1200","11.2595","0.3270"
"14.1400","11.2754","0.3305"
"14.1600","11.2914","0.3319"
"14.1800","11.3074","0.3285"
"14.2000","11.3235","0.3307"
"14.2200","11.3396","0.3302"
"14.2400","11.3556","0.3298"
"14.2600","11.3717","0.3309"
"14.2800","11.3876","0.3308"
"14.3000","11.4035","0.3318"
"14.3200","11.4194","0.3328"
"14.3400","11.4354","0.3321"
"14.3600","11.4514","0.3328"
"14.3800","11.4674","0.3321"
"14.4000","11.4834","0.3326"
"14.4200","11.4995","0.3322"
"14.4400","11.5156","0.3337"
"14.4600","11.5316","0.3345"
"14.4800","11.5476","0.3329"
"14.5000","11.5636","0.3345"
"14.5200","11.5795","0.3352"
"14.5400","11.5954","0.3349"
"14.5600","11.6114","0.3353"
"14.5800","11.6274","0.3336"
"14.6000","11.6434","0.3368"
"14.6200","11.6595","0.3370"
"14.6400","11.6755","0.3370"
"14.6600","11.6916","0.3377"
"14.6800","11.7076","0.3354"
"14.7000","11.7236","0.3383"
"14.7200","11.7395","0.3392"
"14.7400","11.7555","0.3359"
"14.7600","11.7714","0.3385"
"14.7800","11.7874","0.3385"
"14.8000","11.8034","0.3387"
"14.8200","11.8194","0.3398"
"14.8400","11.8355","0.3390"
"14.8600","11.8515","0.3400"
"14.8800","11.8676","0.3389"
"14.9000","11.8836","0.3397"
"14.9200","11.8995","0.3406"
"14.9400","11.9155","0.3394"
"14.9600","11.9315","0.3408"
"14.9800","11.9474","0.3416"
"15.0000","11.9634","0.3417"
"15.0200","11.9794","0.3434"
"15.0400","11.9954","0.3420"
"15.0600","12.0115","0.3413"
"15.0800","12.0276","0.3421"
"15.1000","12.0436","0.3445"
"15.1200","12.0596","0.3418"
"15.1400","12.0756","0.3429"
"15.1600","12.0915","0.3453"
"15.1800","12.1074","0.3432"
"15.2000","12.1234","0.3451"
"15.2200","12.1394","0.3449"
"15.2400","12.1554","0.3414"
"15.2600","12.1715","0.3468"
"15.2800","12.1876","0.3458"
"15.3000","12.2036","0.3448"
"15.3200","12.2196","0.3471"
"15.3400","12.2356","0.3469"
"15.3600","12.2516","0.3462"
"15.3800","12.2675","0.3471"
"15.4000","12.2835","0.3468"
"15.4200","12.2994","0.3477"
"15.4400","12.3154","0.3469"
"15.4600","12.3314","0.3486"
"15.4800","12.3474","0.3481"
"15.5000","12.3635","0.3491"
"15.5200","12.3796","0.3490"
"15.5400","12.3956","0.3490"
"15.5600","12.4116","0.3494"
"15.5800","12.4276","0.3498"
"15.6000","12.4435","0.3497"
"15.6200","12.4595","0.3499"
"15.6400","12.4754","0.3503"
"15.6600","12.4914","0.3529"
"15.6800","12.5074","0.3494"
"15.7000","12.5235","0.3514"
"15.7200","12.5395","0.3529"
"15.7400","12.5556","0.3502"
"15.7600","12.5716","0.3533"
"15.7800","12.5875","0.3540"
"15.8000","12.6035","0.3498"
"15.8200","12.6194","0.3543"
"15.8400","12.6354","0.3535"
"15.8600","12.6514","0.3530"
"15.8800","12.6674","0.3544"
"15.9000","12.6835","0.3543"
"15.9200","12.6995","0.3539"
"15.9400","12.7156","0.3552"
"15.9600","12.7316","0.3555"
"15.9800","12.7477","0.3535"
"16.0000","12.7636","0.3544"
"16.0200","12.7795","0.3572"
"16.0400","12.7954","0.3548"
"16.0600","12.8114","0.3561"
"16.0800","12.8273","0.3565"
"16.1000","12.8434","0.3568"
"16.1200","12.8595","0.3583"
"16.1400","12.8756","0.3561"
"16.1600","12.8916","0.3569"
"16.1800","12.9076","0.3586"
"16.2000","12.9236","0.3570"
"16.2200","12.9395","0.3604"
"16.2400","12.9555","0.3577"
"16.2600","12.9714","0.3584"
"16.2800","12.9873","0.3615"
"16.3000","13.0034","0.3571"
"16.3200","13.0194","0.3605"
"16.3400","13.0355","0.3612"
"16.3600","13.0515","0.3573"
"16.3800","13.0676","0.3619"
"16.4000","13.0836","0.3617"
