时间,位移,力
"1.6800","32.8163","1.3750"
"1.7000","33.2167","1.3794"
"1.7200","33.6175","1.3870"
"1.7400","34.0181","1.3894"
"1.7600","34.4180","1.3976"
"1.7800","34.8176","1.4019"
"1.8000","35.2170","1.4104"
"1.8200","35.6166","1.4119"
"1.8400","36.0163","1.4223"
"1.8600","36.4163","1.4238"
"1.8800","36.8163","1.4346"
"1.9000","37.2164","1.4350"
"1.9200","37.6161","1.4439"
"1.9400","38.0160","1.4472"
"1.9600","38.4165","1.4548"
"1.9800","38.8175","1.4540"
"2.0000","39.2179","1.4675"
"2.0200","39.6180","1.4628"
"2.0400","40.0181","1.4733"
"2.0410","40.0381","1.4740"
"2.0610","40.4309","1.2721"
"2.0810","40.6954","0.9527"
"2.1010","40.7078","1.1820"
"2.1210","40.5878","1.3778"
"2.1410","40.4700","1.3884"
"2.1610","40.3787","1.3164"
"2.1810","40.2952","1.2945"
"2.2010","40.2094","1.2747"
"2.2210","40.1211","1.2589"
"2.2410","40.0319","1.2589"
"2.2610","39.9500","1.3160"
"2.2810","39.9066","1.3017"
"2.3010","39.8989","1.2543"
"2.3210","39.9059","1.2371"
"2.3410","39.9170","1.2208"
"2.3610","39.9283","1.2183"
"2.3810","39.9384","1.2134"
"2.4010","39.9475","1.2087"
"2.4210","39.9557","1.2011"
"2.4410","39.9629","1.1964"
"2.4610","39.9688","1.1894"
"2.4810","39.9733","1.1861"
"2.5010","39.9770","1.1824"
"2.5210","39.9803","1.1768"
"2.5410","39.9831","1.1710"
"2.5610","39.9856","1.1675"
"2.5810","39.9877","1.1617"
"2.6010","39.9896","1.1579"
"2.6210","39.9912","1.1557"
"2.6410","39.9925","1.1506"
"2.6610","39.9937","1.1474"
"2.6810","39.9947","1.1419"
"2.7010","39.9955","1.1379"
"2.7210","39.9963","1.1319"
"2.7410","39.9969","1.1306"
"2.7610","39.9974","1.1250"
"2.7810","39.9979","1.1227"
"2.8010","39.9983","1.1170"
"2.8210","39.9986","1.1147"
"2.8410","39.9989","1.1100"
"2.8610","39.9991","1.1084"
"2.8810","39.9993","1.1023"
"2.9010","39.9995","1.1026"
"2.9210","39.9997","1.0969"
"2.9410","39.9998","1.0966"
"2.9610","39.9999","1.0916"
"2.9810","40.0000","1.0906"
"3.0010","40.0001","1.0858"
"3.0210","40.0002","1.0833"
"3.0410","40.0002","1.0768"
"3.0610","40.0003","1.0765"
"3.0810","40.0003","1.0714"
"3.1010","40.0004","1.0708"
"3.1210","40.0004","1.0659"
"3.1410","40.0004","1.0663"
"3.1610","40.0005","1.0627"
"3.1810","40.0005","1.0632"
"3.2010","40.0005","1.0573"
"3.2210","40.0005","1.0576"
"3.2410","40.0005","1.0501"
"3.2610","40.0005","1.0519"
"3.2810","40.0005","1.0476"
"3.3010","40.0005","1.0478"
"3.3210","40.0005","1.0414"
"3.3410","40.0005","1.0414"
"3.3610","40.0005","1.0355"
"3.3810","40.0005","1.0365"
"3.4010","40.0005","1.0330"
"3.4210","40.0005","1.0313"
"3.4410","40.0005","1.0272"
"3.4610","40.0005","1.0284"
"3.4810","40.0005","1.0250"
"3.5010","40.0005","1.0257"
"3.5210","40.0005","1.0214"
"3.5410","40.0005","1.0205"
"3.5610","40.0005","1.0156"
"3.5810","40.0005","1.0144"
"3.6010","40.0005","1.0103"
"3.6210","40.0005","1.0095"
"3.6410","40.0005","1.0076"
"3.6610","40.0005","1.0077"
"3.6810","40.0005","1.0045"
"3.7010","40.0005","1.0025"
"3.7210","40.0005","1.0010"
"3.7410","40.0005","0.9974"
"3.7610","40.0005","0.9960"
"3.7810","40.0005","0.9950"
"3.8010","40.0005","0.9949"
"3.8210","40.0005","0.9916"
"3.8410","40.0005","0.9896"
"3.8610","40.0005","0.9872"
"3.8810","40.0005","0.9876"
"3.9010","40.0005","0.9841"
"3.9210","40.0005","0.9844"
"3.9410","40.0005","0.9815"
"3.9610","40.0005","0.9811"
"3.9810","40.0005","0.9772"
"4.0010","40.0005","0.9760"
"4.0210","40.0005","0.9732"
"4.0410","40.0005","0.9733"
"4.0610","40.0005","0.9718"
"4.0810","40.0005","0.9715"
"4.1010","40.0005","0.9655"
"4.1210","40.0005","0.9671"
"4.1410","40.0005","0.9643"
"4.1610","40.0005","0.9649"
"4.1810","40.0004","0.9621"
"4.2010","40.0004","0.9622"
"4.2210","40.0004","0.9580"
"4.2410","40.0004","0.9589"
"4.2610","40.0004","0.9553"
"4.2810","40.0004","0.9573"
"4.3010","40.0004","0.9534"
"4.3210","40.0004","0.9529"
"4.3410","40.0004","0.9494"
"4.3610","40.0004","0.9514"
"4.3810","40.0004","0.9485"
"4.4010","40.0004","0.9488"
"4.4210","40.0004","0.9454"
"4.4410","40.0004","0.9454"
"4.4610","40.0004","0.9433"
"4.4810","40.0004","0.9442"
"4.5010","40.0004","0.9411"
"4.5210","40.0004","0.9419"
"4.5410","40.0004","0.9365"
"4.5610","40.0004","0.9359"
"4.5810","40.0004","0.9336"
"4.6010","40.0004","0.9341"
"4.6210","40.0004","0.9318"
"4.6410","40.0004","0.9328"
"4.6610","40.0004","0.9300"
"4.6810","40.0004","0.9291"
"4.7010","40.0004","0.9279"
"4.7210","40.0004","0.9266"
"4.7410","40.0004","0.9244"
"4.7610","40.0004","0.9231"
"4.7810","40.0004","0.9228"
"4.8010","40.0004","0.9216"
"4.8210","40.0004","0.9205"
"4.8410","40.0004","0.9208"
"4.8610","40.0004","0.9183"
"4.8810","40.0004","0.9166"
"4.9010","40.0003","0.9161"
"4.9210","40.0003","0.9150"
"4.9410","40.0003","0.9144"
"4.9610","40.0003","0.9127"
"4.9810","40.0003","0.9131"
"5.0010","40.0003","0.9099"
"5.0210","40.0003","0.9100"
"5.0410","40.0003","0.9062"
"5.0610","40.0003","0.9083"
"5.0810","40.0003","0.9069"
"5.1010","40.0003","0.9072"
"5.1210","40.0003","0.9050"
"5.1410","40.0003","0.9041"
"5.1610","40.0003","0.9002"
"5.1810","40.0003","0.9013"
"5.2010","40.0003","0.8992"
"5.2210","40.0003","0.9007"
"5.2410","40.0003","0.8968"
"5.2610","40.0003","0.9001"
"5.2810","40.0003","0.8971"
"5.3010","40.0003","0.8991"
"5.3210","40.0003","0.8929"
"5.3410","40.0003","0.8954"
"5.3610","40.0003","0.8929"
"5.3810","40.0003","0.8934"
"5.4010","40.0003","0.8903"
"5.4210","40.0003","0.8918"
"5.4410","40.0003","0.8878"
"5.4610","40.0003","0.8892"
"5.4810","40.0003","0.8867"
"5.5010","40.0003","0.8855"
"5.5210","40.0003","0.8838"
"5.5410","40.0003","0.8854"
"5.5610","40.0003","0.8830"
"5.5810","40.0002","0.8839"
"5.6010","40.0002","0.8798"
"5.6210","40.0002","0.8811"
"5.6410","40.0002","0.8778"
"5.6610","40.0002","0.8779"
"5.6810","40.0002","0.8774"
"5.7010","40.0002","0.8766"
"5.7210","40.0002","0.8767"
"5.7410","40.0002","0.8759"
"5.7610","40.0002","0.8747"
"5.7810","40.0002","0.8721"
"5.8010","40.0002","0.8708"
"5.8210","40.0002","0.8704"
"5.8410","40.0002","0.8711"
"5.8610","40.0002","0.8701"
"5.8810","40.0002","0.8680"
"5.9010","40.0002","0.8670"
"5.9210","40.0002","0.8700"
"5.9410","40.0002","0.8671"
"5.9610","40.0002","0.8658"
"5.9810","40.0002","0.8635"
"6.0010","40.0002","0.8641"
"6.0210","40.0002","0.8631"
"6.0410","40.0002","0.8636"
"6.0610","40.0002","0.8616"
"6.0810","40.0002","0.8624"
"6.1010","40.0002","0.8599"
"6.1210","40.0002","0.8610"
"6.1410","40.0002","0.8596"
"6.1610","40.0002","0.8606"
"6.1810","40.0002","0.8576"
"6.2010","40.0002","0.8577"
"6.2210","40.0002","0.8523"
"6.2410","40.0002","0.8561"
"6.2610","40.0002","0.8536"
"6.2810","40.0002","0.8537"
"6.3010","40.0002","0.8531"
"6.3210","40.0002","0.8528"
"6.3410","40.0002","0.8518"
"6.3610","40.0002","0.8510"
"6.3810","40.0002","0.8482"
"6.4010","40.0002","0.8503"
"6.4210","40.0002","0.8490"
"6.4410","40.0002","0.8485"
"6.4610","40.0002","0.8467"
"6.4810","40.0002","0.8477"
"6.5010","40.0002","0.8441"
"6.5210","40.0002","0.8454"
"6.5410","40.0002","0.8443"
"6.5610","40.0002","0.8446"
"6.5810","40.0001","0.8431"
"6.6010","40.0001","0.8457"
"6.6210","40.0001","0.8418"
"6.6410","40.0001","0.8414"
"6.6610","40.0001","0.8390"
"6.6810","40.0001","0.8420"
"6.7010","40.0001","0.8384"
"6.7210","40.0001","0.8382"
"6.7410","40.0001","0.8369"
"6.7610","40.0001","0.8367"
"6.7810","40.0001","0.8351"
"6.8010","40.0001","0.8363"
"6.8210","40.0001","0.8341"
"6.8410","40.0001","0.8364"
"6.8610","40.0001","0.8349"
"6.8810","40.0001","0.8330"
"6.9010","40.0001","0.8313"
"6.9210","40.0001","0.8307"
"6.9410","40.0001","0.8289"
"6.9610","40.0001","0.8280"
"6.9810","40.0001","0.8302"
"7.0010","40.0001","0.8313"
"7.0210","40.0001","0.8296"
"7.0410","40.0001","0.8300"
"7.0610","40.0001","0.8286"
"7.0810","40.0001","0.8272"
"7.1010","40.0001","0.8282"
"7.1210","40.0001","0.8246"
"7.1410","40.0001","0.8248"
"7.1610","40.0001","0.8224"
"7.1810","40.0001","0.8257"
"7.2010","40.0001","0.8248"
"7.2210","40.0001","0.8234"
"7.2410","40.0001","0.8216"
"7.2610","40.0001","0.8215"
"7.2810","40.0001","0.8193"
"7.3010","40.0001","0.8208"
"7.3210","40.0001","0.8181"
"7.3410","40.0001","0.8196"
"7.3610","40.0001","0.8181"
"7.3810","40.0001","0.8190"
"7.4010","40.0001","0.8175"
"7.4210","40.0001","0.8182"
"7.4410","40.0001","0.8152"
"7.4610","40.0001","0.8176"
"7.4810","40.0001","0.8144"
"7.5010","40.0001","0.8146"
"7.5210","40.0001","0.8114"
"7.5410","40.0001","0.8142"
"7.5610","40.0001","0.8121"
"7.5810","40.0001","0.8156"
"7.6010","40.0001","0.8129"
"7.6210","40.0001","0.8123"
"7.6410","40.0001","0.8102"
"7.6610","40.0001","0.8114"
"7.6810","40.0001","0.8087"
"7.7010","40.0001","0.8108"
"7.7210","40.0001","0.8083"
"7.7410","40.0001","0.8094"
"7.7610","40.0001","0.8085"
"7.7810","40.0001","0.8092"
"7.8010","40.0001","0.8080"
"7.8210","40.0001","0.8079"
"7.8410","40.0001","0.8053"
"7.8610","40.0001","0.8064"
"7.8810","40.0001","0.8033"
"7.9010","40.0001","0.8033"
"7.9210","40.0001","0.8042"
"7.9410","40.0001","0.8037"
"7.9610","40.0001","0.8037"
"7.9810","40.0001","0.8014"
"8.0010","40.0001","0.8012"
"8.0210","40.0001","0.8006"
"8.0410","40.0001","0.8006"
"8.0610","40.0001","0.8000"
"8.0810","40.0001","0.7988"
"8.1010","40.0001","0.7994"
"8.1210","40.0001","0.7963"
"8.1410","40.0001","0.7954"
"8.1610","40.0001","0.7947"
"8.1810","40.0001","0.7961"
"8.2010","40.0001","0.7965"
"8.2210","40.0001","0.7951"
"8.2410","40.0001","0.7949"
"8.2610","40.0001","0.7951"
"8.2810","40.0001","0.7949"
"8.3010","40.0001","0.7939"
"8.3210","40.0001","0.7933"
"8.3410","40.0001","0.7920"
"8.3610","40.0001","0.7941"
"8.3810","40.0000","0.7912"
"8.4010","40.0000","0.7908"
"8.4210","40.0000","0.7901"
"8.4410","40.0000","0.7908"
"8.4610","40.0000","0.7898"
"8.4810","40.0000","0.7899"
"8.5010","40.0000","0.7887"
"8.5210","40.0000","0.7896"
"8.5410","40.0000","0.7871"
"8.5610","40.0000","0.7879"
"8.5810","40.0000","0.7873"
"8.6010","40.0000","0.7880"
"8.6210","40.0000","0.7855"
"8.6410","40.0000","0.7869"
"8.6610","40.0000","0.7850"
"8.6810","40.0000","0.7859"
"8.7010","40.0000","0.7843"
"8.7210","40.0000","0.7866"
"8.7410","40.0000","0.7832"
"8.7610","40.0000","0.7843"
"8.7810","40.0000","0.7806"
"8.8010","40.0000","0.7826"
"8.8210","40.0000","0.7800"
"8.8410","40.0000","0.7831"
"8.8610","40.0000","0.7801"
"8.8810","40.0000","0.7810"
"8.9010","40.0000","0.7786"
"8.9210","40.0000","0.7802"
"8.9410","40.0000","0.7783"
"8.9610","40.0000","0.7794"
"8.9810","40.0000","0.7793"
"9.0010","40.0000","0.7790"
"9.0210","40.0000","0.7764"
"9.0410","40.0000","0.7781"
"9.0610","40.0000","0.7763"
"9.0810","40.0000","0.7758"
"9.1010","40.0000","0.7752"
"9.1210","40.0000","0.7751"
"9.1410","40.0000","0.7736"
"9.1610","40.0000","0.7760"
"9.1810","40.0000","0.7738"
"9.2010","40.0000","0.7751"
"9.2210","40.0000","0.7743"
"9.2410","40.0000","0.7721"
"9.2610","40.0000","0.7737"
"9.2810","40.0000","0.7724"
"9.3010","40.0000","0.7723"
"9.3210","40.0000","0.7713"
"9.3410","40.0000","0.7701"
"9.3610","40.0000","0.7698"
"9.3810","40.0000","0.7691"
"9.4010","40.0000","0.7697"
"9.4210","40.0000","0.7682"
"9.4410","40.0000","0.7678"
"9.4610","40.0000","0.7684"
"9.4810","40.0000","0.7682"
"9.5010","40.0000","0.7667"
"9.5210","40.0000","0.7659"
"9.5410","40.0000","0.7669"
"9.5610","40.0000","0.7685"
"9.5810","40.0000","0.7673"
"9.6010","40.0000","0.7669"
"9.6210","40.0000","0.7670"
"9.6410","40.0000","0.7640"
"9.6610","40.0000","0.7641"
"9.6810","40.0000","0.7628"
"9.7010","40.0000","0.7649"
"9.7210","40.0000","0.7638"
"9.7410","40.0000","0.7631"
"9.7610","40.0000","0.7616"
"9.7810","40.0000","0.7616"
"9.8010","40.0000","0.7599"
"9.8210","40.0000","0.7634"
"9.8410","40.0000","0.7604"
"9.8610","40.0000","0.7614"
"9.8810","40.0000","0.7603"
"9.9010","40.0000","0.7629"
"9.9210","40.0000","0.7603"
"9.9410","40.0000","0.7591"
"9.9610","40.0000","0.7564"
"9.9810","40.0000","0.7580"
"10.0010","40.0000","0.7576"
"10.0210","40.0000","0.7592"
"10.0410","40.0000","0.7556"
"10.0610","40.0000","0.7577"
"10.0810","40.0000","0.7554"
"10.1010","40.0000","0.7562"
"10.1210","40.0000","0.7550"
"10.1410","40.0000","0.7567"
"10.1610","40.0000","0.7537"
"10.1810","40.0000","0.7542"
"10.2010","40.0000","0.7529"
"10.2210","40.0000","0.7548"
"10.2410","40.0000","0.7537"
"10.2610","40.0000","0.7539"
"10.2810","40.0000","0.7518"
"10.3010","40.0000","0.7526"
"10.3210","40.0000","0.7506"
"10.3410","40.0000","0.7520"
"10.3610","40.0000","0.7507"
"10.3810","40.0000","0.7526"
"10.4010","40.0000","0.7516"
"10.4210","40.0000","0.7519"
"10.4410","40.0000","0.7491"
"10.4610","40.0000","0.7491"
"10.4810","40.0000","0.7492"
"10.5010","40.0000","0.7494"
"10.5210","40.0000","0.7511"
"10.5410","40.0000","0.7499"
"10.5610","40.0000","0.7490"
"10.5810","40.0000","0.7483"
"10.6010","40.0000","0.7477"
"10.6210","40.0000","0.7466"
"10.6410","40.0000","0.7466"
"10.6610","40.0000","0.7467"
"10.6810","40.0000","0.7467"
"10.7010","40.0000","0.7463"
"10.7210","40.0000","0.7464"
"10.7410","40.0000","0.7450"
"10.7610","40.0000","0.7449"
"10.7810","40.0000","0.7439"
"10.8010","40.0000","0.7429"
"10.8210","40.0000","0.7439"
"10.8410","40.0000","0.7450"
"10.8610","40.0000","0.7423"
"10.8810","40.0000","0.7439"
"10.9010","40.0000","0.7422"
"10.9210","40.0000","0.7424"
"10.9410","40.0000","0.7404"
"10.9610","40.0000","0.7395"
"10.9810","40.0000","0.7384"
"11.0010","40.0000","0.7413"
"11.0210","40.0000","0.7408"
"11.0410","40.0000","0.7422"
"11.0610","40.0000","0.7392"
"11.0810","40.0000","0.7400"
"11.1010","40.0000","0.7401"
"11.1210","40.0000","0.7403"
"11.1410","40.0000","0.7377"
"11.1610","40.0000","0.7383"
"11.1810","40.0000","0.7381"
"11.2010","40.0000","0.7404"
"11.2210","40.0000","0.7368"
"11.2410","40.0000","0.7388"
"11.2610","40.0000","0.7345"
"11.2810","40.0000","0.7374"
"11.3010","40.0000","0.7357"
"11.3210","40.0000","0.7379"
"11.3410","40.0000","0.7361"
"11.3610","40.0000","0.7376"
"11.3810","40.0000","0.7356"
"11.4010","40.0000","0.7371"
"11.4210","40.0000","0.7348"
"11.4410","40.0000","0.7356"
"11.4610","40.0000","0.7334"
"11.4810","40.0000","0.7353"
"11.5010","40.0000","0.7332"
"11.5210","40.0000","0.7341"
"11.5410","40.0000","0.7309"
"11.5610","40.0000","0.7336"
"11.5810","40.0000","0.7329"
"11.6010","40.0000","0.7336"
"11.6210","40.0000","0.7311"
"11.6410","40.0000","0.7315"
"11.6610","40.0000","0.7298"
"11.6810","40.0000","0.7328"
"11.7010","40.0000","0.7307"
"11.7210","40.0000","0.7312"
"11.7410","40.0000","0.7293"
"11.7610","40.0000","0.7273"
"11.7810","40.0000","0.7277"
"11.8010","40.0000","0.7289"
"11.8210","40.0000","0.7293"
"11.8410","40.0000","0.7278"
"11.8610","40.0000","0.7271"
"11.8810","40.0000","0.7272"
"11.9010","40.0000","0.7276"
"11.9210","40.0000","0.7274"
"11.9410","40.0000","0.7290"
"11.9610","40.0000","0.7261"
"11.9810","40.0000","0.7263"
"12.0010","40.0000","0.7256"
"12.0210","40.0000","0.7264"
"12.0410","40.0000","0.7261"
"12.0610","40.0000","0.7281"
"12.0810","40.0000","0.7259"
"12.1010","40.0000","0.7264"
"12.1210","40.0000","0.7232"
"12.1410","40.0000","0.7258"
"12.1610","40.0000","0.7238"
"12.1810","40.0000","0.7241"
"12.2010","40.0000","0.7214"
"12.2210","40.0000","0.7228"
"12.2410","40.0000","0.7211"
"12.2610","40.0000","0.7228"
"12.2810","40.0000","0.7206"
"12.3010","40.0000","0.7237"
"12.3210","40.0000","0.7211"
"12.3410","40.0000","0.7227"
"12.3610","40.0000","0.7206"
"12.3810","40.0000","0.7217"
"12.4010","40.0000","0.7195"
"12.4210","40.0000","0.7205"
"12.4410","40.0000","0.7179"
"12.4610","40.0000","0.7223"
"12.4810","40.0000","0.7199"
"12.5010","40.0000","0.7203"
"12.5210","40.0000","0.7172"
"12.5410","40.0000","0.7192"
"12.5610","40.0000","0.7184"
"12.5810","40.0000","0.7198"
"12.6010","40.0000","0.7185"
"12.6210","40.0000","0.7194"
"12.6410","40.0000","0.7168"
"12.6610","40.0000","0.7178"
"12.6810","40.0000","0.7170"
"12.7010","40.0000","0.7181"
"12.7210","40.0000","0.7175"
"12.7410","40.0000","0.7183"
"12.7610","40.0000","0.7150"
"12.7810","40.0000","0.7164"
"12.8010","40.0000","0.7155"
"12.8210","40.0000","0.7158"
"12.8410","40.0000","0.7142"
"12.8610","40.0000","0.7146"
"12.8810","40.0000","0.7134"
"12.9010","40.0000","0.7136"
"12.9210","40.0000","0.7136"
"12.9410","40.0000","0.7129"
"12.9610","40.0000","0.7130"
"12.9810","40.0000","0.7131"
"13.0010","40.0000","0.7131"
"13.0210","40.0000","0.7115"
"13.0410","40.0000","0.7118"
"13.0610","40.0000","0.7121"
"13.0810","40.0000","0.7131"
"13.1010","40.0000","0.7101"
"13.1210","40.0000","0.7108"
"13.1410","40.0000","0.7116"
"13.1610","40.0000","0.7133"
"13.1810","40.0000","0.7094"
"13.2010","40.0000","0.7117"
"13.2210","40.0000","0.7101"
"13.2410","40.0000","0.7122"
"13.2610","40.0000","0.7093"
"13.2810","40.0000","0.7103"
"13.3010","40.0000","0.7075"
"13.3210","40.0000","0.7098"
"13.3410","40.0000","0.7078"
"13.3610","40.0000","0.7105"
"13.3810","40.0000","0.7070"
"13.4010","40.0000","0.7078"
"13.4210","40.0000","0.7049"
"13.4410","40.0000","0.7070"
"13.4610","40.0000","0.7045"
"13.4810","40.0000","0.7079"
"13.5010","40.0000","0.7062"
"13.5210","40.0000","0.7082"
"13.5410","40.0000","0.7046"
"13.5610","40.0000","0.7085"
"13.5810","40.0000","0.7040"
"13.6010","40.0000","0.7066"
"13.6210","40.0000","0.7042"
"13.6410","40.0000","0.7062"
"13.6610","40.0000","0.7031"
"13.6810","40.0000","0.7047"
"13.7010","40.0000","0.7035"
"13.7210","40.0000","0.7061"
"13.7410","40.0000","0.7044"
"13.7610","40.0000","0.7053"
"13.7810","40.0000","0.7040"
"13.8010","40.0000","0.7033"
"13.8210","40.0000","0.7018"
"13.8410","40.0000","0.7012"
"13.8610","40.0000","0.7014"
"13.8810","40.0000","0.7018"
"13.9010","40.0000","0.7009"
"13.9210","40.0000","0.7019"
"13.9410","40.0000","0.7009"
"13.9610","40.0000","0.7016"
"13.9810","40.0000","0.7012"
"14.0010","40.0000","0.7012"
"14.0210","40.0000","0.6995"
"14.0410","40.0000","0.6999"
"14.0610","40.0000","0.7008"
"14.0810","40.0000","0.7000"
"14.1010","40.0000","0.7008"
"14.1210","40.0000","0.6996"
"14.1410","40.0000","0.6992"
"14.1610","40.0000","0.6976"
"14.1810","40.0000","0.7007"
"14.2010","40.0000","0.6973"
"14.2210","40.0000","0.7002"
"14.2410","40.0000","0.6978"
"14.2610","40.0000","0.7007"
"14.2810","40.0000","0.6965"
"14.3010","40.0000","0.6987"
"14.3210","40.0000","0.6961"
"14.3410","40.0000","0.6990"
"14.3610","40.0000","0.6950"
"14.3810","40.0000","0.6982"
"14.4010","40.0000","0.6951"
"14.4210","40.0000","0.6965"
"14.4410","40.0000","0.6939"
"14.4610","40.0000","0.6978"
"14.4810","40.0000","0.6926"
"14.5010","40.0000","0.6959"
"14.5210","40.0000","0.6945"
"14.5410","40.0000","0.6959"
"14.5610","40.0000","0.6936"
"14.5810","40.0000","0.6966"
"14.6010","40.0000","0.6935"
"14.6210","40.0000","0.6970"
"14.6410","40.0000","0.6922"
"14.6610","40.0000","0.6941"
"14.6810","40.0000","0.6903"
"14.7010","40.0000","0.6951"
"14.7210","40.0000","0.6927"
"14.7410","40.0000","0.6946"
"14.7610","40.0000","0.6908"
"14.7810","40.0000","0.6931"
"14.8010","40.0000","0.6889"
"14.8210","40.0000","0.6928"
"14.8410","40.0000","0.6910"
"14.8610","40.0000","0.6925"
"14.8810","40.0000","0.6908"
"14.9010","40.0000","0.6925"
"14.9210","40.0000","0.6900"
"14.9410","40.0000","0.6915"
"14.9610","40.0000","0.6902"
"14.9810","40.0000","0.6913"
"15.0010","40.0000","0.6901"
"15.0210","40.0000","0.6912"
"15.0410","40.0000","0.6916"
"15.0610","40.0000","0.6910"
"15.0810","40.0000","0.6898"
"15.1010","40.0000","0.6874"
"15.1210","40.0000","0.6868"
"15.1410","40.0000","0.6871"
"15.1610","40.0000","0.6888"
"15.1810","40.0000","0.6878"
"15.2010","40.0000","0.6882"
"15.2210","40.0000","0.6858"
"15.2410","40.0000","0.6874"
"15.2610","40.0000","0.6867"
"15.2810","40.0000","0.6879"
"15.3010","40.0000","0.6853"
"15.3210","40.0000","0.6866"
"15.3410","40.0000","0.6855"
"15.3610","40.0000","0.6867"
"15.3810","40.0000","0.6857"
"15.4010","40.0000","0.6868"
"15.4210","40.0000","0.6843"
"15.4410","40.0000","0.6868"
"15.4610","40.0000","0.6834"
"15.4810","40.0000","0.6857"
"15.5010","40.0000","0.6819"
"15.5210","40.0000","0.6845"
"15.5410","40.0000","0.6812"
"15.5610","40.0000","0.6849"
"15.5810","40.0000","0.6816"
"15.6010","40.0000","0.6852"
"15.6210","40.0000","0.6818"
"15.6410","40.0000","0.6830"
"15.6610","40.0000","0.6804"
"15.6810","40.0000","0.6856"
"15.7010","40.0000","0.6818"
"15.7210","40.0000","0.6846"
"15.7410","40.0000","0.6811"
"15.7610","40.0000","0.6838"
"15.7810","40.0000","0.6795"
"15.8010","40.0000","0.6834"
"15.8210","40.0000","0.6806"
"15.8410","40.0000","0.6838"
"15.8610","40.0000","0.6802"
"15.8810","40.0000","0.6828"
"15.9010","40.0000","0.6798"
"15.9210","40.0000","0.6824"
"15.9410","40.0000","0.6795"
"15.9610","40.0000","0.6816"
"15.9810","40.0000","0.6786"
"16.0010","40.0000","0.6816"
"16.0210","40.0000","0.6795"
"16.0410","40.0000","0.6813"
"16.0610","40.0000","0.6787"
"16.0810","40.0000","0.6805"
"16.1010","40.0000","0.6783"
"16.1210","40.0000","0.6808"
"16.1410","40.0000","0.6788"
"16.1610","40.0000","0.6797"
"16.1810","40.0000","0.6779"
"16.2010","40.0000","0.6793"
"16.2210","40.0000","0.6773"
"16.2410","40.0000","0.6787"
"16.2610","40.0000","0.6775"
"16.2810","40.0000","0.6770"
"16.3010","40.0000","0.6775"
"16.3210","40.0000","0.6783"
"16.3410","40.0000","0.6794"
"16.3610","40.0000","0.6769"
"16.3810","40.0000","0.6773"
