
时间,位移,力
"1.6600","3.8819","0.2215"
"1.6800","3.9299","0.2243"
"1.7000","3.9780","0.2268"
"1.7200","4.0260","0.2250"
"1.7400","4.0739","0.2296"
"1.7600","4.1219","0.2309"
"1.7800","4.1699","0.2314"
"1.8000","4.2178","0.2344"
"1.8200","4.2658","0.2355"
"1.8400","4.3139","0.2375"
"1.8600","4.3619","0.2393"
"1.8800","4.4098","0.2402"
"1.9000","4.4579","0.2429"
"1.9200","4.5059","0.2430"
"1.9400","4.5539","0.2465"
"1.9600","4.6019","0.2478"
"1.9800","4.6499","0.2488"
"2.0000","4.6979","0.2512"
"2.0200","4.7459","0.2524"
"2.0400","4.7939","0.2537"
"2.0600","4.8420","0.2548"
"2.0800","4.8899","0.2575"
"2.1000","4.9379","0.2600"
"2.1200","4.9859","0.2583"
"2.1400","5.0339","0.2627"
"2.1600","5.0819","0.2641"
"2.1800","5.1299","0.2644"
"2.2000","5.1779","0.2687"
"2.2200","5.2259","0.2670"
"2.2400","5.2739","0.2690"
"2.2600","5.3219","0.2740"
"2.2800","5.3699","0.2716"
"2.3000","5.4179","0.2740"
"2.3200","5.4658","0.2770"
"2.3400","5.5139","0.2768"
"2.3600","5.5618","0.2794"
"2.3800","5.6098","0.2814"
"2.4000","5.6578","0.2822"
"2.4200","5.7059","0.2838"
"2.4400","5.7539","0.2862"
"2.4600","5.8019","0.2867"
"2.4800","5.8500","0.2880"
"2.5000","5.8980","0.2895"
"2.5200","5.9460","0.2909"
"2.5400","5.9940","0.2945"
"2.5600","6.0420","0.2936"
"2.5800","6.0899","0.2962"
"2.6000","6.1379","0.2991"
"2.6200","6.1859","0.2971"
"2.6400","6.2339","0.3012"
"2.6600","6.2818","0.3033"
"2.6800","6.3297","0.3011"
"2.7000","6.3777","0.3062"
"2.7200","6.4258","0.3060"
"2.7400","6.4738","0.3067"
"2.7600","6.5218","0.3107"
"2.7800","6.5699","0.3092"
"2.8000","6.6179","0.3112"
"2.8200","6.6659","0.3147"
"2.8400","6.7139","0.3138"
"2.8600","6.7619","0.3162"
"2.8800","6.8099","0.3179"
"2.9000","6.8579","0.3190"
"2.9200","6.9060","0.3193"
"2.9400","6.9539","0.3222"
"2.9600","7.0019","0.3238"
"2.9800","7.0499","0.3242"
"3.0000","7.0979","0.3262"
"3.0200","7.1459","0.3265"
"3.0400","7.1939","0.3287"
"3.0600","7.2419","0.3304"
"3.0800","7.2899","0.3306"
"3.1000","7.3379","0.3337"
"3.1200","7.3859","0.3332"
"3.1400","7.4338","0.3347"
"3.1600","7.4818","0.3382"
"3.1800","7.5298","0.3364"
"3.2000","7.5779","0.3396"
"3.2200","7.6258","0.3412"
"3.2400","7.6738","0.3401"
"3.2600","7.7219","0.3449"
"3.2800","7.7699","0.3440"
"3.3000","7.8178","0.3454"
"3.3200","7.8659","0.3487"
"3.3400","7.9139","0.3481"
"3.3600","7.9619","0.3493"
"3.3800","8.0099","0.3523"
"3.4000","8.0579","0.3526"
"3.4200","8.1059","0.3530"
"3.4400","8.1539","0.3557"
"3.4600","8.2019","0.3576"
"3.4800","8.2499","0.3559"
"3.5000","8.2979","0.3605"
"3.5200","8.3458","0.3608"
"3.5400","8.3939","0.3603"
"3.5600","8.4419","0.3632"
"3.5800","8.4898","0.3635"
"3.6000","8.5378","0.3657"
"3.6200","8.5859","0.3675"
"3.6400","8.6339","0.3656"
"3.6600","8.6819","0.3705"
"3.6800","8.7299","0.3704"
"3.7000","8.7779","0.3706"
"3.7200","8.8259","0.3741"
"3.7400","8.8739","0.3730"
"3.7600","8.9219","0.3748"
"3.7800","8.9699","0.3773"
"3.8000","9.0179","0.3768"
"3.8200","9.0659","0.3808"
"3.8400","9.1140","0.3805"
"3.8600","9.1619","0.3804"
"3.8800","9.2099","0.3831"
"3.9000","9.2579","0.3842"
"3.9200","9.3059","0.3847"
"3.9400","9.3539","0.3871"
"3.9600","9.4019","0.3867"
"3.9800","9.4499","0.3873"
"4.0000","9.4979","0.3907"
"4.0200","9.5458","0.3918"
"4.0400","9.5939","0.3909"
"4.0600","9.6419","0.3950"
"4.0800","9.6899","0.3943"
"4.1000","9.7379","0.3948"
"4.1200","9.7859","0.3985"
"4.1400","9.8339","0.3979"
"4.1600","9.8819","0.4001"
"4.1800","9.9299","0.4002"
"4.2000","9.9779","0.4001"
"4.2200","10.0259","0.4046"
"4.2400","10.0739","0.4039"
"4.2600","10.1220","0.4048"
"4.2800","10.1700","0.4076"
"4.3000","10.2179","0.4057"
"4.3200","10.2659","0.4103"
"4.3400","10.3139","0.4111"
"4.3600","10.3619","0.4092"
"4.3800","10.4099","0.4136"
"4.4000","10.4579","0.4132"
"4.4200","10.5059","0.4133"
"4.4400","10.5538","0.4168"
"4.4600","10.6018","0.4164"
"4.4800","10.6499","0.4162"
"4.5000","10.6979","0.4195"
"4.5200","10.7458","0.4198"
"4.5400","10.7938","0.4199"
"4.5600","10.8418","0.4233"
"4.5800","10.8898","0.4233"
"4.6000","10.9378","0.4239"
"4.6200","10.9858","0.4263"
"4.6400","11.0338","0.4270"
"4.6600","11.0818","0.4273"
"4.6800","11.1299","0.4290"
"4.7000","11.1780","0.4290"
"4.7200","11.2259","0.4327"
"4.7400","11.2739","0.4319"
"4.7600","11.3220","0.4319"
"4.7800","11.3700","0.4346"
"4.8000","11.4179","0.4352"
"4.8200","11.4660","0.4365"
"4.8400","11.5140","0.4385"
"4.8600","11.5619","0.4377"
"4.8800","11.6099","0.4415"
"4.9000","11.6579","0.4405"
"4.9200","11.7059","0.4405"
"4.9400","11.7538","0.4435"
"4.9600","11.8019","0.4450"
"4.9800","11.8499","0.4433"
"5.0000","11.8979","0.4462"
"5.0200","11.9458","0.4480"
"5.0400","11.9939","0.4466"
"5.0600","12.0419","0.4499"
"5.0800","12.0898","0.4516"
"5.1000","12.1378","0.4498"
"5.1200","12.1859","0.4533"
"5.1400","12.2339","0.4528"
"5.1600","12.2819","0.4535"
"5.1800","12.3299","0.4576"
"5.2000","12.3779","0.4555"
"5.2200","12.4259","0.4569"
"5.2400","12.4739","0.4599"
"5.2600","12.5219","0.4587"
"5.2800","12.5699","0.4611"
"5.3000","12.6179","0.4606"
"5.3200","12.6659","0.4624"
"5.3400","12.7139","0.4647"
"5.3600","12.7619","0.4649"
"5.3800","12.8099","0.4653"
"5.4000","12.8579","0.4662"
"5.4200","12.9058","0.4668"
"5.4400","12.9537","0.4707"
"5.4600","13.0017","0.4704"
"5.4800","13.0498","0.4700"
"5.5000","13.0978","0.4732"
"5.5200","13.1458","0.4740"
"5.5400","13.1939","0.4725"
"5.5600","13.2419","0.4754"
"5.5800","13.2899","0.4769"
"5.6000","13.3379","0.4753"
"5.6200","13.3860","0.4777"
"5.6400","13.4339","0.4787"
"5.6600","13.4819","0.4786"
"5.6800","13.5300","0.4829"
"5.7000","13.5780","0.4806"
"5.7200","13.6260","0.4808"
"5.7400","13.6739","0.4852"
"5.7600","13.7219","0.4841"
"5.7800","13.7699","0.4870"
"5.8000","13.8178","0.4868"
"5.8200","13.8659","0.4859"
"5.8400","13.9139","0.4897"
"5.8600","13.9619","0.4891"
"5.8800","14.0099","0.4893"
"5.9000","14.0579","0.4925"
"5.9200","14.1059","0.4912"
"5.9400","14.1539","0.4936"
"5.9600","14.2019","0.4946"
"5.9800","14.2499","0.4942"
"6.0000","14.2979","0.4967"
"6.0200","14.3459","0.4980"
"6.0400","14.3940","0.4973"
"6.0600","14.4420","0.4990"
"6.0800","14.4899","0.5002"
"6.1000","14.5379","0.4998"
"6.1200","14.5860","0.5022"
"6.1400","14.6339","0.5029"
"6.1600","14.6819","0.5016"
"6.1800","14.7299","0.5056"
"6.2000","14.7779","0.5053"
"6.2200","14.8258","0.5050"
"6.2400","14.8738","0.5081"
"6.2600","14.9218","0.5078"
"6.2800","14.9698","0.5078"
"6.3000","15.0178","0.5114"
"6.3200","15.0658","0.5095"
"6.3400","15.1139","0.5116"
"6.3600","15.1618","0.5128"
"6.3800","15.2098","0.5127"
"6.4000","15.2579","0.5152"
"6.4200","15.3059","0.5151"
"6.4400","15.3539","0.5158"
"6.4600","15.4019","0.5176"
"6.4800","15.4500","0.5183"
"6.5000","15.4979","0.5195"
"6.5200","15.5459","0.5208"
"6.5400","15.5939","0.5192"
"6.5600","15.6419","0.5223"
"6.5800","15.6899","0.5239"
"6.6000","15.7380","0.5219"
"6.6200","15.7860","0.5246"
"6.6400","15.8339","0.5264"
"6.6600","15.8818","0.5252"
"6.6800","15.9299","0.5280"
"6.7000","15.9779","0.5270"
"6.7200","16.0258","0.5278"
"6.7400","16.0739","0.5318"
"6.7600","16.1219","0.5305"
"6.7800","16.1699","0.5307"
"6.8000","16.2179","0.5336"
"6.8200","16.2659","0.5324"
"6.8400","16.3139","0.5347"
"6.8600","16.3619","0.5356"
"6.8800","16.4099","0.5351"
"6.9000","16.4580","0.5362"
"6.9200","16.5060","0.5384"
"6.9400","16.5540","0.5380"
"6.9600","16.6020","0.5395"
"6.9800","16.6500","0.5405"
"7.0000","16.6979","0.5413"
"7.0200","16.7459","0.5425"
"7.0400","16.7939","0.5418"
"7.0600","16.8419","0.5431"
"7.0800","16.8898","0.5456"
"7.1000","16.9377","0.5440"
"7.1200","16.9857","0.5463"
"7.1400","17.0337","0.5488"
"7.1600","17.0817","0.5459"
"7.1800","17.1298","0.5489"
"7.2000","17.1778","0.5506"
"7.2200","17.2258","0.5481"
"7.2400","17.2739","0.5529"
"7.2600","17.3219","0.5518"
"7.2800","17.3699","0.5521"
"7.3000","17.4179","0.5553"
"7.3200","17.4660","0.5529"
"7.3400","17.5140","0.5540"
"7.3600","17.5619","0.5578"
"7.3800","17.6099","0.5560"
"7.4000","17.6580","0.5567"
"7.4200","17.7059","0.5588"
"7.4400","17.7539","0.5596"
"7.4600","17.8019","0.5597"
"7.4800","17.8499","0.5606"
"7.5000","17.8978","0.5624"
"7.5200","17.9458","0.5624"
"7.5400","17.9939","0.5620"
"7.5600","18.0418","0.5640"
"7.5800","18.0898","0.5657"
"7.6000","18.1379","0.5657"
"7.6200","18.1859","0.5660"
"7.6400","18.2338","0.5682"
"7.6600","18.2819","0.5673"
"7.6800","18.3299","0.5693"
"7.7000","18.3778","0.5708"
"7.7200","18.4258","0.5688"
"7.7400","18.4739","0.5727"
"7.7600","18.5219","0.5718"
"7.7800","18.5699","0.5711"
"7.8000","18.6179","0.5762"
"7.8200","18.6660","0.5740"
"7.8400","18.7139","0.5734"
"7.8600","18.7619","0.5779"
"7.8800","18.8099","0.5765"
"7.9000","18.8580","0.5774"
"7.9200","18.9059","0.5796"
"7.9400","18.9539","0.5784"
"7.9600","19.0019","0.5794"
"7.9800","19.0498","0.5812"
"8.0000","19.0978","0.5813"
"8.0200","19.1458","0.5826"
"8.0400","19.1939","0.5835"
"8.0600","19.2419","0.5840"
"8.0800","19.2899","0.5847"
"8.1000","19.3379","0.5843"
"8.1200","19.3859","0.5857"
"8.1400","19.4339","0.5885"
"8.1600","19.4819","0.5869"
"8.1800","19.5300","0.5874"
"8.2000","19.5779","0.5906"
"8.2200","19.6259","0.5900"
"8.2400","19.6739","0.5906"
"8.2600","19.7219","0.5913"
"8.2800","19.7699","0.5906"
"8.3000","19.8179","0.5947"
"8.3200","19.8659","0.5934"
"8.3400","19.9139","0.5929"
"8.3600","19.9618","0.5965"
"8.3800","20.0099","0.5961"
"8.4000","20.0579","0.5960"
"8.4200","20.1058","0.5985"
"8.4400","20.1538","0.5981"
"8.4600","20.2019","0.5985"
"8.4800","20.2499","0.6004"
"8.5000","20.2979","0.6009"
"8.5200","20.3459","0.6005"
"8.5400","20.3940","0.6034"
"8.5600","20.4419","0.6026"
"8.5800","20.4899","0.6022"
"8.6000","20.5379","0.6054"
"8.6200","20.5859","0.6041"
"8.6400","20.6339","0.6058"
"8.6600","20.6819","0.6060"
"8.6800","20.7300","0.6058"
"8.7000","20.7779","0.6102"
"8.7200","20.8258","0.6080"
"8.7400","20.8739","0.6088"
"8.7600","20.9219","0.6113"
"8.7800","20.9698","0.6085"
"8.8000","21.0178","0.6125"
"8.8200","21.0659","0.6136"
"8.8400","21.1138","0.6104"
"8.8600","21.1618","0.6148"
"8.8800","21.2098","0.6148"
"8.9000","21.2579","0.6142"
"8.9200","21.3058","0.6180"
"8.9400","21.3538","0.6160"
"8.9600","21.4019","0.6150"
"8.9800","21.4499","0.6196"
"9.0000","21.4978","0.6196"
"9.0200","21.5459","0.6179"
"9.0400","21.5938","0.6210"
"9.0600","21.6418","0.6213"
"9.0800","21.6898","0.6205"
"9.1000","21.7379","0.6231"
"9.1200","21.7859","0.6222"
"9.1400","21.8339","0.6235"
"9.1600","21.8819","0.6264"
"9.1800","21.9300","0.6232"
"9.2000","21.9779","0.6253"
"9.2200","22.0259","0.6272"
"9.2400","22.0740","0.6264"
"9.2600","22.1220","0.6284"
"9.2800","22.1699","0.6273"
"9.3000","22.2179","0.6301"
"9.3200","22.2659","0.6319"
"9.3400","22.3139","0.6280"
"9.3600","22.3619","0.6319"
"9.3800","22.4099","0.6322"
"9.4000","22.4579","0.6310"
"9.4200","22.5058","0.6355"
"9.4400","22.5538","0.6334"
"9.4600","22.6018","0.6336"
"9.4800","22.6498","0.6360"
"9.5000","22.6978","0.6356"
"9.5200","22.7459","0.6366"
"9.5400","22.7939","0.6385"
"9.5600","22.8419","0.6376"
"9.5800","22.8899","0.6375"
"9.6000","22.9379","0.6397"
"9.6200","22.9859","0.6413"
"9.6400","23.0339","0.6392"
"9.6600","23.0819","0.6417"
"9.6800","23.1300","0.6408"
"9.7000","23.1779","0.6416"
"9.7200","23.2259","0.6458"
"9.7400","23.2739","0.6427"
"9.7600","23.3219","0.6449"
"9.7800","23.3698","0.6464"
"9.8000","23.4179","0.6446"
"9.8200","23.4659","0.6480"
"9.8400","23.5138","0.6465"
"9.8600","23.5618","0.6481"
"9.8800","23.6099","0.6494"
"9.9000","23.6578","0.6467"
"9.9200","23.7058","0.6511"
"9.9400","23.7538","0.6524"
"9.9600","23.8019","0.6494"
"9.9800","23.8499","0.6539"
"10.0000","23.8979","0.6523"
"10.0200","23.9460","0.6526"
"10.0400","23.9940","0.6542"
"10.0600","24.0419","0.6542"
"10.0800","24.0899","0.6544"
"10.1000","24.1380","0.6563"
"10.1200","24.1859","0.6565"
"10.1400","24.2339","0.6561"
"10.1600","24.2819","0.6583"
"10.1800","24.3299","0.6585"
"10.2000","24.3779","0.6572"
"10.2200","24.4259","0.6611"
"10.2400","24.4739","0.6594"
"10.2600","24.5218","0.6596"
"10.2800","24.5698","0.6626"
"10.3000","24.6178","0.6614"
"10.3200","24.6659","0.6630"
"10.3400","24.7138","0.6647"
"10.3600","24.7618","0.6621"
"10.3800","24.8099","0.6653"
"10.4000","24.8579","0.6648"
"10.4200","24.9059","0.6667"
"10.4400","24.9539","0.6663"
"10.4600","25.0020","0.6657"
"10.4800","25.0500","0.6684"
"10.5000","25.0979","0.6692"
"10.5200","25.1460","0.6682"
"10.5400","25.1939","0.6704"
"10.5600","25.2419","0.6711"
"10.5800","25.2899","0.6708"
"10.6000","25.3379","0.6712"
"10.6200","25.3859","0.6741"
"10.6400","25.4338","0.6719"
"10.6600","25.4818","0.6734"
"10.6800","25.5299","0.6737"
"10.7000","25.5778","0.6745"
"10.7200","25.6258","0.6760"
"10.7400","25.6739","0.6753"
"10.7600","25.7219","0.6759"
"10.7800","25.7699","0.6787"
"10.8000","25.8179","0.6762"
"10.8200","25.8659","0.6786"
"10.8400","25.9139","0.6789"
"10.8600","25.9619","0.6791"
"10.8800","26.0099","0.6813"
"10.9000","26.0579","0.6790"
"10.9200","26.1059","0.6817"
"10.9400","26.1539","0.6833"
"10.9600","26.2019","0.6812"
"10.9800","26.2499","0.6838"
"11.0000","26.2979","0.6846"
"11.0200","26.3459","0.6827"
"11.0400","26.3939","0.6850"
"11.0600","26.4419","0.6851"
"11.0800","26.4899","0.6854"
"11.1000","26.5379","0.6870"
"11.1200","26.5859","0.6870"
"11.1400","26.6338","0.6875"
"11.1600","26.6819","0.6887"
"11.1800","26.7299","0.6909"
"11.2000","26.7778","0.6900"
"11.2200","26.8258","0.6899"
"11.2400","26.8739","0.6909"
"11.2600","26.9219","0.6899"
"11.2800","26.9699","0.6928"
"11.3000","27.0179","0.6929"
"11.3200","27.0659","0.6932"
"11.3400","27.1140","0.6943"
"11.3600","27.1620","0.6941"
"11.3800","27.2100","0.6956"
"11.4000","27.2580","0.6962"
"11.4200","27.3059","0.6946"
"11.4400","27.3539","0.6974"
"11.4600","27.4019","0.6968"
"11.4800","27.4498","0.6992"
"11.5000","27.4978","0.6989"
"11.5200","27.5458","0.6976"
"11.5400","27.5936","0.7003"
"11.5600","27.6416","0.7013"
"11.5800","27.6897","0.6995"
"11.6000","27.7378","0.7014"
"11.6200","27.7858","0.7018"
"11.6400","27.8338","0.7031"
"11.6600","27.8819","0.7024"
"11.6800","27.9299","0.7039"
"11.7000","27.9779","0.7033"
"11.7200","28.0259","0.7052"
"11.7400","28.0739","0.7059"
"11.7600","28.1219","0.7050"
"11.7800","28.1699","0.7060"
"11.8000","28.2179","0.7074"
"11.8200","28.2659","0.7067"
"11.8400","28.3139","0.7096"
"11.8600","28.3619","0.7092"
"11.8800","28.4099","0.7099"
"11.9000","28.4579","0.7102"
"11.9200","28.5059","0.7097"
"11.9400","28.5539","0.7117"
"11.9600","28.6019","0.7117"
"11.9800","28.6499","0.7117"
"12.0000","28.6979","0.7130"
"12.0200","28.7459","0.7118"
"12.0400","28.7939","0.7150"
"12.0600","28.8419","0.7152"
"12.0800","28.8899","0.7137"
"12.1000","28.9379","0.7141"
"12.1200","28.9859","0.7168"
"12.1400","29.0339","0.7165"
"12.1600","29.0819","0.7161"
"12.1800","29.1299","0.7174"
"12.2000","29.1779","0.7188"
"12.2200","29.2259","0.7186"
"12.2400","29.2740","0.7195"
"12.2600","29.3219","0.7185"
"12.2800","29.3699","0.7203"
"12.3000","29.4180","0.7223"
"12.3200","29.4660","0.7207"
"12.3400","29.5139","0.7204"
"12.3600","29.5619","0.7220"
"12.3800","29.6099","0.7223"
"12.4000","29.6579","0.7238"
"12.4200","29.7059","0.7237"
"12.4400","29.7539","0.7242"
"12.4600","29.8019","0.7251"
"12.4800","29.8498","0.7254"
"12.5000","29.8979","0.7265"
"12.5200","29.9459","0.7277"
"12.5400","29.9938","0.7274"
"12.5600","30.0418","0.7277"
"12.5800","30.0899","0.7283"
"12.6000","30.1379","0.7284"
"12.6200","30.1858","0.7300"
"12.6400","30.2338","0.7305"
"12.6600","30.2819","0.7290"
"12.6800","30.3299","0.7322"
"12.7000","30.3779","0.7311"
"12.7200","30.4259","0.7311"
"12.7400","30.4739","0.7342"
"12.7600","30.5219","0.7325"
"12.7800","30.5699","0.7332"
"12.8000","30.6179","0.7357"
"12.8200","30.6658","0.7337"
"12.8400","30.7138","0.7344"
"12.8600","30.7618","0.7368"
"12.8800","30.8098","0.7360"
"12.9000","30.8578","0.7365"
"12.9200","30.9058","0.7370"
"12.9400","30.9539","0.7374"
"12.9600","31.0019","0.7377"
"12.9800","31.0499","0.7385"
"13.0000","31.0979","0.7410"
"13.0200","31.1459","0.7420"
"13.0400","31.1939","0.7396"
"13.0600","31.2419","0.7409"
"13.0800","31.2900","0.7411"
"13.1000","31.3380","0.7408"
"13.1200","31.3859","0.7435"
"13.1400","31.4339","0.7438"
"13.1600","31.4819","0.7416"
"13.1800","31.5299","0.7455"
"13.2000","31.5778","0.7441"
"13.2200","31.6259","0.7433"
"13.2400","31.6739","0.7471"
"13.2600","31.7218","0.7450"
"13.2800","31.7699","0.7458"
"13.3000","31.8179","0.7488"
"13.3200","31.8659","0.7453"
"13.3400","31.9138","0.7478"
"13.3600","31.9619","0.7493"
"13.3800","32.0099","0.7476"
"13.4000","32.0578","0.7506"
"13.4200","32.1058","0.7496"
"13.4400","32.1539","0.7493"
"13.4600","32.2018","0.7520"
"13.4800","32.2498","0.7509"
"13.5000","32.2978","0.7516"
"13.5200","32.3459","0.7534"
"13.5400","32.3938","0.7519"
"13.5600","32.4418","0.7537"
"13.5800","32.4899","0.7540"
"13.6000","32.5379","0.7540"
"13.6200","32.5859","0.7554"
"13.6400","32.6339","0.7554"
"13.6600","32.6820","0.7551"
"13.6800","32.7299","0.7577"
"13.7000","32.7779","0.7572"
"13.7200","32.8259","0.7560"
"13.7400","32.8739","0.7591"
"13.7600","32.9218","0.7605"
"13.7800","32.9698","0.7575"
"13.8000","33.0179","0.7600"
"13.8200","33.0659","0.7595"
"13.8400","33.1138","0.7596"
"13.8600","33.1619","0.7618"
"13.8800","33.2099","0.7605"
"13.9000","33.2578","0.7619"
"13.9200","33.3058","0.7642"
"13.9400","33.3539","0.7614"
"13.9600","33.4019","0.7636"
"13.9800","33.4499","0.7639"
"14.0000","33.4980","0.7636"
"14.0200","33.5460","0.7650"
"14.0400","33.5939","0.7641"
"14.0600","33.6419","0.7659"
"14.0800","33.6900","0.7670"
"14.1000","33.7380","0.7652"
"14.1200","33.7859","0.7683"
"14.1400","33.8339","0.7692"
"14.1600","33.8819","0.7661"
"14.1800","33.9299","0.7680"
"14.2000","33.9779","0.7700"
"14.2200","34.0259","0.7676"
"14.2400","34.0739","0.7708"
"14.2600","34.1218","0.7713"
"14.2800","34.1698","0.7694"
"14.3000","34.2178","0.7728"
"14.3200","34.2658","0.7732"
"14.3400","34.3138","0.7706"
"14.3600","34.3619","0.7737"
"14.3800","34.4099","0.7734"
"14.4000","34.4579","0.7725"
"14.4200","34.5059","0.7753"
"14.4400","34.5540","0.7747"
"14.4600","34.6020","0.7747"
"14.4800","34.6499","0.7765"
"14.5000","34.6980","0.7762"
"14.5200","34.7460","0.7760"
"14.5400","34.7939","0.7770"
"14.5600","34.8419","0.7776"
"14.5800","34.8899","0.7777"
"14.6000","34.9379","0.7785"
"14.6200","34.9858","0.7796"
"14.6400","35.0338","0.7798"
"14.6600","35.0818","0.7792"
"14.6800","35.1298","0.7801"
"14.7000","35.1778","0.7814"
"14.7200","35.2259","0.7791"
"14.7400","35.2739","0.7811"
"14.7600","35.3218","0.7841"
"14.7800","35.3699","0.7810"
"14.8000","35.4179","0.7832"
"14.8200","35.4659","0.7844"
"14.8400","35.5139","0.7819"
"14.8600","35.5619","0.7856"
"14.8800","35.6100","0.7840"
"14.9000","35.6579","0.7841"
"14.9200","35.7059","0.7876"
"14.9400","35.7540","0.7854"
"14.9600","35.8019","0.7860"
"14.9800","35.8499","0.7880"
"15.0000","35.8979","0.7874"
"15.0200","35.9459","0.7895"
"15.0400","35.9939","0.7882"
"15.0600","36.0418","0.7880"
"15.0800","36.0898","0.7897"
"15.1000","36.1378","0.7897"
"15.1200","36.1858","0.7892"
"15.1400","36.2338","0.7907"
"15.1600","36.2819","0.7911"
"15.1800","36.3298","0.7911"
"15.2000","36.3779","0.7936"
"15.2200","36.4259","0.7917"
"15.2400","36.4739","0.7900"
"15.2600","36.5219","0.7951"
"15.2800","36.5699","0.7929"
"15.3000","36.6179","0.7939"
"15.3200","36.6659","0.7969"
"15.3400","36.7139","0.7925"
"15.3600","36.7619","0.7966"
"15.3800","36.8099","0.7971"
"15.4000","36.8579","0.7939"
"15.4200","36.9059","0.7982"
"15.4400","36.9539","0.7979"
"15.4600","37.0019","0.7970"
"15.4800","37.0498","0.7990"
"15.5000","37.0979","0.7978"
"15.5200","37.1459","0.7995"
"15.5400","37.1939","0.8009"
"15.5600","37.2419","0.7988"
"15.5800","37.2899","0.8001"
"15.6000","37.3379","0.8008"
"15.6200","37.3858","0.8022"
"15.6400","37.4339","0.8017"
"15.6600","37.4819","0.8007"
"15.6800","37.5298","0.8023"
"15.7000","37.5778","0.8037"
"15.7200","37.6259","0.8038"
"15.7400","37.6739","0.8029"
"15.7600","37.7219","0.8053"
"15.7800","37.7699","0.8042"
"15.8000","37.8180","0.8033"
"15.8200","37.8659","0.8074"
"15.8400","37.9139","0.8058"
"15.8600","37.9619","0.8046"
"15.8800","38.0099","0.8078"
"15.9000","38.0579","0.8051"
"15.9200","38.1058","0.8081"
"15.9400","38.1538","0.8090"
"15.9600","38.2017","0.8063"
"15.9800","38.2497","0.8103"
"16.0000","38.2977","0.8098"
"16.0200","38.3458","0.8086"
"16.0400","38.3938","0.8104"
"16.0600","38.4419","0.8108"
"16.0800","38.4899","0.8109"
"16.1000","38.5379","0.8111"
"16.1200","38.5859","0.8122"
"16.1400","38.6339","0.8131"
"16.1600","38.6819","0.8135"
"16.1800","38.7299","0.8126"
"16.2000","38.7779","0.8127"
"16.2200","38.8260","0.8138"
"16.2400","38.8739","0.8141"
"16.2600","38.9219","0.8155"
"16.2800","38.9699","0.8146"
"16.3000","39.0179","0.8151"
"16.3200","39.0659","0.8190"
"16.3400","39.1139","0.8159"
"16.3600","39.1619","0.8159"
"16.3800","39.2099","0.8191"
"16.4000","39.2579","0.8148"
