
时间,位移,力
"1.8800","7.3538","0.3747"
"1.9000","7.4338","0.3761"
"1.9200","7.5137","0.3810"
"1.9400","7.5937","0.3816"
"1.9600","7.6737","0.3847"
"1.9800","7.7537","0.3885"
"2.0000","7.8337","0.3880"
"2.0200","7.9137","0.3923"
"2.0400","7.9938","0.3947"
"2.0600","8.0738","0.3978"
"2.0800","8.1538","0.3997"
"2.1000","8.2338","0.4008"
"2.1200","8.3137","0.4037"
"2.1400","8.3936","0.4065"
"2.1600","8.4736","0.4087"
"2.1800","8.5536","0.4117"
"2.2000","8.6336","0.4121"
"2.2200","8.7136","0.4146"
"2.2400","8.7937","0.4183"
"2.2600","8.8737","0.4202"
"2.2800","8.9537","0.4222"
"2.3000","9.0337","0.4253"
"2.3200","9.1137","0.4269"
"2.3400","9.1938","0.4274"
"2.3600","9.2738","0.4310"
"2.3800","9.3538","0.4353"
"2.4000","9.4338","0.4337"
"2.4200","9.5137","0.4384"
"2.4400","9.5937","0.4398"
"2.4600","9.6736","0.4413"
"2.4800","9.7536","0.4456"
"2.5000","9.8336","0.4458"
"2.5200","9.9136","0.4487"
"2.5400","9.9937","0.4510"
"2.5600","10.0737","0.4519"
"2.5800","10.1537","0.4551"
"2.6000","10.2337","0.4564"
"2.6200","10.3138","0.4596"
"2.6400","10.3938","0.4625"
"2.6600","10.4737","0.4618"
"2.6800","10.5537","0.4660"
"2.7000","10.6337","0.4677"
"2.7200","10.7137","0.4675"
"2.7400","10.7936","0.4736"
"2.7600","10.8736","0.4727"
"2.7800","10.9536","0.4752"
"2.8000","11.0336","0.4783"
"2.8200","11.1136","0.4796"
"2.8400","11.1937","0.4805"
"2.8600","11.2737","0.4840"
"2.8800","11.3538","0.4844"
"2.9000","11.4338","0.4860"
"2.9200","11.5138","0.4907"
"2.9400","11.5937","0.4918"
"2.9600","11.6737","0.4922"
"2.9800","11.7537","0.4965"
"3.0000","11.8337","0.4961"
"3.0200","11.9137","0.4992"
"3.0400","11.9937","0.5011"
"3.0600","12.0738","0.5018"
"3.0800","12.1538","0.5064"
"3.1000","12.2338","0.5067"
"3.1200","12.3137","0.5074"
"3.1400","12.3937","0.5124"
"3.1600","12.4737","0.5108"
"3.1800","12.5537","0.5148"
"3.2000","12.6337","0.5173"
"3.2200","12.7137","0.5167"
"3.2400","12.7938","0.5210"
"3.2600","12.8738","0.5215"
"3.2800","12.9538","0.5228"
"3.3000","13.0337","0.5260"
"3.3200","13.1137","0.5267"
"3.3400","13.1937","0.5294"
"3.3600","13.2737","0.5307"
"3.3800","13.3537","0.5330"
"3.4000","13.4338","0.5357"
"3.4200","13.5138","0.5353"
"3.4400","13.5938","0.5369"
"3.4600","13.6738","0.5404"
"3.4800","13.7538","0.5413"
"3.5000","13.8337","0.5430"
"3.5200","13.9137","0.5453"
"3.5400","13.9937","0.5472"
"3.5600","14.0737","0.5470"
"3.5800","14.1537","0.5506"
"3.6000","14.2337","0.5518"
"3.6200","14.3137","0.5523"
"3.6400","14.3937","0.5572"
"3.6600","14.4737","0.5568"
"3.6800","14.5537","0.5568"
"3.7000","14.6337","0.5606"
"3.7200","14.7137","0.5620"
"3.7400","14.7937","0.5639"
"3.7600","14.8737","0.5664"
"3.7800","14.9537","0.5662"
"3.8000","15.0336","0.5690"
"3.8200","15.1136","0.5712"
"3.8400","15.1935","0.5720"
"3.8600","15.2736","0.5738"
"3.8800","15.3536","0.5762"
"3.9000","15.4337","0.5770"
"3.9200","15.5137","0.5783"
"3.9400","15.5937","0.5793"
"3.9600","15.6737","0.5820"
"3.9800","15.7537","0.5847"
"4.0000","15.8337","0.5844"
"4.0200","15.9137","0.5869"
"4.0400","15.9937","0.5889"
"4.0600","16.0737","0.5888"
"4.0800","16.1537","0.5925"
"4.1000","16.2337","0.5937"
"4.1200","16.3138","0.5930"
"4.1400","16.3937","0.5964"
"4.1600","16.4738","0.5978"
"4.1800","16.5538","0.5995"
"4.2000","16.6338","0.6020"
"4.2200","16.7138","0.6026"
"4.2400","16.7938","0.6032"
"4.2600","16.8737","0.6041"
"4.2800","16.9537","0.6079"
"4.3000","17.0337","0.6084"
"4.3200","17.1136","0.6090"
"4.3400","17.1936","0.6111"
"4.3600","17.2736","0.6134"
"4.3800","17.3536","0.6150"
"4.4000","17.4337","0.6158"
"4.4200","17.5137","0.6170"
"4.4400","17.5938","0.6193"
"4.4600","17.6738","0.6195"
"4.4800","17.7538","0.6228"
"4.5000","17.8338","0.6237"
"4.5200","17.9138","0.6238"
"4.5400","17.9937","0.6272"
"4.5600","18.0737","0.6271"
"4.5800","18.1537","0.6299"
"4.6000","18.2338","0.6322"
"4.6200","18.3138","0.6305"
"4.6400","18.3938","0.6337"
"4.6600","18.4737","0.6361"
"4.6800","18.5538","0.6364"
"4.7000","18.6338","0.6390"
"4.7200","18.7138","0.6396"
"4.7400","18.7938","0.6402"
"4.7600","18.8738","0.6425"
"4.7800","18.9537","0.6446"
"4.8000","19.0336","0.6436"
"4.8200","19.1135","0.6461"
"4.8400","19.1935","0.6498"
"4.8600","19.2736","0.6488"
"4.8800","19.3536","0.6499"
"4.9000","19.4337","0.6522"
"4.9200","19.5137","0.6534"
"4.9400","19.5938","0.6559"
"4.9600","19.6738","0.6551"
"4.9800","19.7538","0.6564"
"5.0000","19.8337","0.6601"
"5.0200","19.9137","0.6590"
"5.0400","19.9937","0.6626"
"5.0600","20.0737","0.6636"
"5.0800","20.1537","0.6631"
"5.1000","20.2337","0.6657"
"5.1200","20.3137","0.6664"
"5.1400","20.3937","0.6682"
"5.1600","20.4737","0.6712"
"5.1800","20.5537","0.6711"
"5.2000","20.6337","0.6731"
"5.2200","20.7137","0.6726"
"5.2400","20.7937","0.6750"
"5.2600","20.8737","0.6774"
"5.2800","20.9538","0.6772"
"5.3000","21.0338","0.6784"
"5.3200","21.1138","0.6798"
"5.3400","21.1937","0.6803"
"5.3600","21.2737","0.6830"
"5.3800","21.3536","0.6838"
"5.4000","21.4336","0.6851"
"5.4200","21.5136","0.6868"
"5.4400","21.5936","0.6886"
"5.4600","21.6737","0.6873"
"5.4800","21.7537","0.6910"
"5.5000","21.8337","0.6933"
"5.5200","21.9137","0.6914"
"5.5400","21.9937","0.6941"
"5.5600","22.0737","0.6968"
"5.5800","22.1537","0.6952"
"5.6000","22.2337","0.6991"
"5.6200","22.3137","0.6982"
"5.6400","22.3937","0.6997"
"5.6600","22.4737","0.7033"
"5.6800","22.5537","0.7027"
"5.7000","22.6337","0.7034"
"5.7200","22.7137","0.7064"
"5.7400","22.7937","0.7064"
"5.7600","22.8737","0.7081"
"5.7800","22.9537","0.7085"
"5.8000","23.0337","0.7109"
"5.8200","23.1137","0.7109"
"5.8400","23.1937","0.7137"
"5.8600","23.2737","0.7130"
"5.8800","23.3537","0.7154"
"5.9000","23.4337","0.7167"
"5.9200","23.5137","0.7160"
"5.9400","23.5937","0.7200"
"5.9600","23.6737","0.7207"
"5.9800","23.7537","0.7194"
"6.0000","23.8337","0.7243"
"6.0200","23.9137","0.7216"
"6.0400","23.9937","0.7234"
"6.0600","24.0737","0.7283"
"6.0800","24.1537","0.7254"
"6.1000","24.2337","0.7278"
"6.1200","24.3138","0.7309"
"6.1400","24.3938","0.7293"
"6.1600","24.4738","0.7323"
"6.1800","24.5537","0.7329"
"6.2000","24.6336","0.7344"
"6.2200","24.7136","0.7354"
"6.2400","24.7936","0.7346"
"6.2600","24.8736","0.7366"
"6.2800","24.9537","0.7394"
"6.3000","25.0337","0.7399"
"6.3200","25.1137","0.7409"
"6.3400","25.1937","0.7415"
"6.3600","25.2737","0.7421"
"6.3800","25.3537","0.7445"
"6.4000","25.4337","0.7457"
"6.4200","25.5137","0.7451"
"6.4400","25.5936","0.7485"
"6.4600","25.6736","0.7491"
"6.4800","25.7536","0.7474"
"6.5000","25.8336","0.7527"
"6.5200","25.9136","0.7513"
"6.5400","25.9936","0.7504"
"6.5600","26.0737","0.7558"
"6.5800","26.1537","0.7548"
"6.6000","26.2337","0.7553"
"6.6200","26.3137","0.7576"
"6.6400","26.3938","0.7565"
"6.6600","26.4737","0.7608"
"6.6800","26.5537","0.7609"
"6.7000","26.6337","0.7608"
"6.7200","26.7137","0.7631"
"6.7400","26.7937","0.7622"
"6.7600","26.8737","0.7648"
"6.7800","26.9537","0.7675"
"6.8000","27.0337","0.7656"
"6.8200","27.1138","0.7681"
"6.8400","27.1938","0.7692"
"6.8600","27.2738","0.7692"
"6.8800","27.3537","0.7709"
"6.9000","27.4337","0.7717"
"6.9200","27.5137","0.7714"
"6.9400","27.5937","0.7748"
"6.9600","27.6737","0.7767"
"6.9800","27.7537","0.7750"
"7.0000","27.8337","0.7765"
"7.0200","27.9137","0.7781"
"7.0400","27.9937","0.7771"
"7.0600","28.0737","0.7826"
"7.0800","28.1537","0.7817"
"7.1000","28.2338","0.7801"
"7.1200","28.3138","0.7842"
"7.1400","28.3938","0.7846"
"7.1600","28.4738","0.7860"
"7.1800","28.5538","0.7863"
"7.2000","28.6338","0.7853"
"7.2200","28.7137","0.7901"
"7.2400","28.7937","0.7880"
"7.2600","28.8737","0.7893"
"7.2800","28.9537","0.7924"
"7.3000","29.0337","0.7918"
"7.3200","29.1137","0.7926"
"7.3400","29.1938","0.7949"
"7.3600","29.2738","0.7931"
"7.3800","29.3538","0.7961"
"7.4000","29.4338","0.7962"
"7.4200","29.5137","0.7982"
"7.4400","29.5937","0.8000"
"7.4600","29.6736","0.7999"
"7.4800","29.7535","0.8009"
"7.5000","29.8336","0.8015"
"7.5200","29.9136","0.8029"
"7.5400","29.9936","0.8035"
"7.5600","30.0736","0.8049"
"7.5800","30.1536","0.8062"
"7.6000","30.2336","0.8063"
"7.6200","30.3137","0.8075"
"7.6400","30.3937","0.8080"
"7.6600","30.4737","0.8107"
"7.6800","30.5536","0.8109"
"7.7000","30.6337","0.8104"
"7.7200","30.7137","0.8142"
"7.7400","30.7937","0.8123"
"7.7600","30.8736","0.8125"
"7.7800","30.9536","0.8177"
"7.8000","31.0337","0.8161"
"7.8200","31.1137","0.8157"
"7.8400","31.1937","0.8198"
"7.8600","31.2737","0.8164"
"7.8800","31.3537","0.8191"
"7.9000","31.4337","0.8234"
"7.9200","31.5138","0.8213"
"7.9400","31.5938","0.8218"
"7.9600","31.6738","0.8250"
"7.9800","31.7538","0.8238"
"8.0000","31.8337","0.8240"
"8.0200","31.9137","0.8286"
"8.0400","31.9937","0.8258"
"8.0600","32.0736","0.8271"
"8.0800","32.1536","0.8306"
"8.1000","32.2336","0.8287"
"8.1200","32.3136","0.8309"
"8.1400","32.3936","0.8310"
"8.1600","32.4737","0.8317"
"8.1800","32.5538","0.8354"
"8.2000","32.6338","0.8344"
"8.2200","32.7138","0.8340"
"8.2400","32.7937","0.8369"
"8.2600","32.8737","0.8354"
"8.2800","32.9537","0.8389"
"8.3000","33.0337","0.8391"
"8.3200","33.1137","0.8389"
"8.3400","33.1937","0.8407"
"8.3600","33.2737","0.8418"
"8.3800","33.3538","0.8417"
"8.4000","33.4338","0.8431"
"8.4200","33.5138","0.8443"
"8.4400","33.5937","0.8433"
"8.4600","33.6737","0.8456"
"8.4800","33.7537","0.8478"
"8.5000","33.8337","0.8479"
"8.5200","33.9137","0.8490"
"8.5400","33.9937","0.8486"
"8.5600","34.0737","0.8498"
"8.5800","34.1537","0.8510"
"8.6000","34.2337","0.8501"
"8.6200","34.3136","0.8524"
"8.6400","34.3936","0.8542"
"8.6600","34.4736","0.8534"
"8.6800","34.5536","0.8558"
"8.7000","34.6337","0.8547"
"8.7200","34.7137","0.8561"
"8.7400","34.7937","0.8600"
"8.7600","34.8737","0.8570"
"8.7800","34.9537","0.8582"
"8.8000","35.0337","0.8604"
"8.8200","35.1137","0.8596"
"8.8400","35.1936","0.8629"
"8.8600","35.2736","0.8633"
"8.8800","35.3536","0.8625"
"8.9000","35.4336","0.8642"
"8.9200","35.5136","0.8652"
"8.9400","35.5937","0.8649"
"8.9600","35.6737","0.8667"
"8.9800","35.7537","0.8687"
"9.0000","35.8338","0.8687"
"9.0200","35.9138","0.8681"
"9.0400","35.9938","0.8681"
"9.0600","36.0738","0.8713"
"9.0800","36.1537","0.8715"
"9.1000","36.2337","0.8712"
"9.1200","36.3136","0.8723"
"9.1400","36.3936","0.8754"
"9.1600","36.4736","0.8738"
"9.1800","36.5537","0.8765"
"9.2000","36.6337","0.8755"
"9.2200","36.7137","0.8745"
"9.2400","36.7938","0.8783"
"9.2600","36.8738","0.8777"
"9.2800","36.9537","0.8786"
"9.3000","37.0337","0.8826"
"9.3200","37.1137","0.8800"
"9.3400","37.1937","0.8819"
"9.3600","37.2737","0.8834"
"9.3800","37.3537","0.8809"
"9.4000","37.4337","0.8836"
"9.4200","37.5137","0.8856"
"9.4400","37.5937","0.8855"
"9.4600","37.6738","0.8870"
"9.4800","37.7538","0.8853"
"9.5000","37.8338","0.8872"
"9.5200","37.9138","0.8903"
"9.5400","37.9938","0.8893"
"9.5600","38.0738","0.8886"
"9.5800","38.1537","0.8899"
"9.6000","38.2337","0.8901"
"9.6200","38.3136","0.8938"
"9.6400","38.3936","0.8956"
"9.6600","38.4736","0.8929"
"9.6800","38.5537","0.8930"
"9.7000","38.6337","0.8967"
"9.7200","38.7137","0.8950"
"9.7400","38.7937","0.8967"
"9.7600","38.8737","0.8981"
"9.7800","38.9537","0.8981"
"9.8000","39.0337","0.8992"
"9.8200","39.1137","0.9000"
"9.8400","39.1937","0.8999"
"9.8600","39.2737","0.9020"
"9.8800","39.3537","0.9025"
"9.9000","39.4337","0.9010"
"9.9200","39.5137","0.9029"
"9.9400","39.5937","0.9067"
"9.9600","39.6737","0.9053"
"9.9800","39.7537","0.9059"
"10.0000","39.8337","0.9053"
"10.0200","39.9137","0.9053"
"10.0400","39.9937","0.9090"
"10.0600","40.0737","0.9091"
"10.0800","40.1537","0.9092"
"10.1000","40.2337","0.9098"
"10.1200","40.3136","0.9099"
"10.1400","40.3935","0.9137"
"10.1600","40.4735","0.9122"
"10.1800","40.5536","0.9110"
"10.2000","40.6337","0.9138"
"10.2200","40.7137","0.9132"
"10.2400","40.7938","0.9157"
"10.2600","40.8738","0.9173"
"10.2800","40.9538","0.9147"
"10.3000","41.0338","0.9167"
"10.3200","41.1138","0.9188"
"10.3400","41.1938","0.9180"
"10.3600","41.2738","0.9195"
"10.3800","41.3538","0.9193"
"10.4000","41.4338","0.9196"
"10.4200","41.5138","0.9221"
"10.4400","41.5938","0.9235"
"10.4600","41.6737","0.9231"
"10.4800","41.7537","0.9231"
"10.5000","41.8337","0.9224"
"10.5200","41.9137","0.9250"
"10.5400","41.9937","0.9279"
"10.5600","42.0738","0.9241"
"10.5800","42.1538","0.9256"
"10.6000","42.2338","0.9290"
"10.6200","42.3138","0.9283"
"10.6400","42.3937","0.9309"
"10.6600","42.4737","0.9277"
"10.6800","42.5537","0.9276"
"10.7000","42.6337","0.9325"
"10.7200","42.7136","0.9320"
"10.7400","42.7936","0.9317"
"10.7600","42.8736","0.9337"
"10.7800","42.9536","0.9334"
"10.8000","43.0337","0.9361"
"10.8200","43.1137","0.9341"
"10.8400","43.1937","0.9344"
"10.8600","43.2737","0.9373"
"10.8800","43.3537","0.9367"
"10.9000","43.4337","0.9375"
"10.9200","43.5137","0.9381"
"10.9400","43.5937","0.9389"
"10.9600","43.6737","0.9421"
"10.9800","43.7537","0.9410"
"11.0000","43.8337","0.9389"
"11.0200","43.9137","0.9404"
"11.0400","43.9937","0.9435"
"11.0600","44.0737","0.9434"
"11.0800","44.1537","0.9429"
"11.1000","44.2337","0.9448"
"11.1200","44.3137","0.9441"
"11.1400","44.3937","0.9462"
"11.1600","44.4737","0.9476"
"11.1800","44.5536","0.9442"
"11.2000","44.6336","0.9483"
"11.2200","44.7136","0.9483"
"11.2400","44.7936","0.9474"
"11.2600","44.8736","0.9518"
"11.2800","44.9536","0.9498"
"11.3000","45.0336","0.9497"
"11.3200","45.1136","0.9517"
"11.3400","45.1936","0.9517"
"11.3600","45.2737","0.9535"
"11.3800","45.3537","0.9525"
"11.4000","45.4337","0.9527"
"11.4200","45.5137","0.9552"
"11.4400","45.5937","0.9551"
"11.4600","45.6737","0.9556"
"11.4800","45.7537","0.9568"
"11.5000","45.8337","0.9570"
"11.5200","45.9137","0.9575"
"11.5400","45.9936","0.9581"
"11.5600","46.0737","0.9587"
"11.5800","46.1537","0.9583"
"11.6000","46.2337","0.9613"
"11.6200","46.3137","0.9615"
"11.6400","46.3938","0.9604"
"11.6600","46.4738","0.9627"
"11.6800","46.5538","0.9611"
"11.7000","46.6338","0.9642"
"11.7200","46.7137","0.9655"
"11.7400","46.7937","0.9635"
"11.7600","46.8737","0.9649"
"11.7800","46.9537","0.9662"
"11.8000","47.0336","0.9670"
"11.8200","47.1136","0.9664"
"11.8400","47.1936","0.9668"
"11.8600","47.2737","0.9690"
"11.8800","47.3537","0.9697"
"11.9000","47.4337","0.9678"
"11.9200","47.5137","0.9701"
"11.9400","47.5938","0.9718"
"11.9600","47.6738","0.9718"
"11.9800","47.7538","0.9709"
"12.0000","47.8337","0.9713"
"12.0200","47.9137","0.9717"
"12.0400","47.9937","0.9756"
"12.0600","48.0737","0.9753"
"12.0800","48.1537","0.9714"
"12.1000","48.2338","0.9743"
"12.1200","48.3138","0.9780"
"12.1400","48.3938","0.9765"
"12.1600","48.4738","0.9790"
"12.1800","48.5538","0.9747"
"12.2000","48.6337","0.9771"
"12.2200","48.7137","0.9804"
"12.2400","48.7937","0.9785"
"12.2600","48.8737","0.9804"
"12.2800","48.9537","0.9805"
"12.3000","49.0337","0.9796"
"12.3200","49.1137","0.9849"
"12.3400","49.1936","0.9812"
"12.3600","49.2736","0.9825"
"12.3800","49.3536","0.9852"
"12.4000","49.4337","0.9815"
"12.4200","49.5137","0.9851"
"12.4400","49.5937","0.9873"
"12.4600","49.6737","0.9843"
"12.4800","49.7537","0.9869"
"12.5000","49.8337","0.9873"
"12.5200","49.9137","0.9867"
"12.5400","49.9937","0.9882"
"12.5600","50.0736","0.9892"
"12.5800","50.1536","0.9880"
"12.6000","50.2336","0.9909"
"12.6200","50.3137","0.9912"
"12.6400","50.3936","0.9890"
"12.6600","50.4737","0.9914"
"12.6800","50.5537","0.9927"
"12.7000","50.6337","0.9921"
"12.7200","50.7137","0.9942"
"12.7400","50.7938","0.9923"
"12.7600","50.8737","0.9949"
"12.7800","50.9536","0.9953"
"12.8000","51.0336","0.9936"
"12.8200","51.1136","0.9969"
"12.8400","51.1936","0.9959"
"12.8600","51.2736","0.9966"
"12.8800","51.3537","0.9992"
"12.9000","51.4337","0.9957"
"12.9200","51.5137","0.9996"
"12.9400","51.5937","1.0012"
"12.9600","51.6738","0.9984"
"12.9800","51.7538","1.0017"
"13.0000","51.8338","1.0005"
"13.0200","51.9137","0.9997"
"13.0400","51.9937","1.0021"
"13.0600","52.0737","1.0034"
"13.0800","52.1537","1.0040"
"13.1000","52.2337","1.0030"
"13.1200","52.3137","1.0036"
"13.1400","52.3937","1.0052"
"13.1600","52.4737","1.0048"
"13.1800","52.5538","1.0045"
"13.2000","52.6338","1.0064"
"13.2200","52.7138","1.0085"
"13.2400","52.7938","1.0068"
"13.2600","52.8738","1.0064"
"13.2800","52.9538","1.0102"
"13.3000","53.0337","1.0089"
"13.3200","53.1137","1.0100"
"13.3400","53.1937","1.0109"
"13.3600","53.2736","1.0086"
"13.3800","53.3536","1.0134"
"13.4000","53.4336","1.0121"
"13.4200","53.5136","1.0107"
"13.4400","53.5937","1.0150"
"13.4600","53.6737","1.0140"
"13.4800","53.7537","1.0122"
"13.5000","53.8337","1.0151"
"13.5200","53.9137","1.0155"
"13.5400","53.9937","1.0162"
"13.5600","54.0737","1.0157"
"13.5800","54.1536","1.0161"
"13.6000","54.2337","1.0172"
"13.6200","54.3137","1.0183"
"13.6400","54.3937","1.0166"
"13.6600","54.4737","1.0181"
"13.6800","54.5537","1.0204"
"13.7000","54.6337","1.0205"
"13.7200","54.7137","1.0196"
"13.7400","54.7937","1.0205"
"13.7600","54.8736","1.0210"
"13.7800","54.9536","1.0226"
"13.8000","55.0336","1.0209"
"13.8200","55.1136","1.0221"
"13.8400","55.1936","1.0243"
"13.8600","55.2736","1.0230"
"13.8800","55.3536","1.0238"
"13.9000","55.4336","1.0258"
"13.9200","55.5136","1.0260"
"13.9400","55.5937","1.0266"
"13.9600","55.6737","1.0266"
"13.9800","55.7537","1.0256"
"14.0000","55.8337","1.0271"
"14.0200","55.9137","1.0294"
"14.0400","55.9937","1.0280"
"14.0600","56.0737","1.0284"
"14.0800","56.1538","1.0302"
"14.1000","56.2337","1.0306"
"14.1200","56.3138","1.0299"
"14.1400","56.3938","1.0317"
"14.1600","56.4738","1.0310"
"14.1800","56.5538","1.0329"
"14.2000","56.6337","1.0331"
"14.2200","56.7137","1.0332"
"14.2400","56.7938","1.0327"
"14.2600","56.8738","1.0327"
"14.2800","56.9538","1.0354"
"14.3000","57.0338","1.0346"
"14.3200","57.1138","1.0348"
"14.3400","57.1938","1.0378"
"14.3600","57.2738","1.0336"
"14.3800","57.3537","1.0359"
"14.4000","57.4337","1.0390"
"14.4200","57.5137","1.0369"
"14.4400","57.5937","1.0379"
"14.4600","57.6737","1.0393"
"14.4800","57.7537","1.0389"
"14.5000","57.8337","1.0410"
"14.5200","57.9137","1.0410"
"14.5400","57.9937","1.0388"
"14.5600","58.0737","1.0423"
"14.5800","58.1537","1.0424"
"14.6000","58.2337","1.0419"
"14.6200","58.3137","1.0440"
"14.6400","58.3937","1.0424"
"14.6600","58.4738","1.0426"
"14.6800","58.5538","1.0463"
"14.7000","58.6338","1.0439"
"14.7200","58.7137","1.0448"
"14.7400","58.7937","1.0481"
"14.7600","58.8737","1.0443"
"14.7800","58.9537","1.0459"
"14.8000","59.0338","1.0489"
"14.8200","59.1138","1.0456"
"14.8400","59.1938","1.0486"
"14.8600","59.2738","1.0494"
"14.8800","59.3537","1.0471"
"14.9000","59.4337","1.0499"
"14.9200","59.5136","1.0510"
"14.9400","59.5936","1.0496"
"14.9600","59.6736","1.0514"
"14.9800","59.7536","1.0518"
"15.0000","59.8336","1.0509"
"15.0200","59.9136","1.0526"
"15.0400","59.9936","1.0544"
"15.0600","60.0736","1.0521"
"15.0800","60.1536","1.0523"
"15.1000","60.2337","1.0554"
"15.1200","60.3137","1.0553"
"15.1400","60.3937","1.0549"
"15.1600","60.4737","1.0562"
"15.1800","60.5537","1.0551"
"15.2000","60.6337","1.0566"
"15.2200","60.7137","1.0575"
"15.2400","60.7936","1.0576"
"15.2600","60.8737","1.0577"
"15.2800","60.9537","1.0590"
"15.3000","61.0337","1.0591"
"15.3200","61.1137","1.0593"
"15.3400","61.1938","1.0602"
"15.3600","61.2738","1.0602"
"15.3800","61.3538","1.0611"
"15.4000","61.4338","1.0608"
"15.4200","61.5137","1.0609"
"15.4400","61.5936","1.0623"
"15.4600","61.6735","1.0634"
"15.4800","61.7536","1.0620"
"15.5000","61.8336","1.0638"
"15.5200","61.9137","1.0636"
"15.5400","61.9937","1.0646"
"15.5600","62.0737","1.0659"
"15.5800","62.1537","1.0638"
"15.6000","62.2337","1.0649"
"15.6200","62.3138","1.0672"
"15.6400","62.3938","1.0670"
"15.6600","62.4738","1.0671"
"15.6800","62.5538","1.0668"
"15.7000","62.6338","1.0673"
"15.7200","62.7138","1.0683"
"15.7400","62.7938","1.0706"
"15.7600","62.8737","1.0691"
"15.7800","62.9537","1.0688"
"15.8000","63.0337","1.0700"
"15.8200","63.1137","1.0708"
"15.8400","63.1938","1.0711"
"15.8600","63.2738","1.0726"
"15.8800","63.3538","1.0709"
"15.9000","63.4338","1.0719"
"15.9200","63.5138","1.0737"
"15.9400","63.5937","1.0732"
"15.9600","63.6737","1.0732"
"15.9800","63.7536","1.0745"
"16.0000","63.8336","1.0741"
"16.0200","63.9136","1.0759"
"16.0400","63.9936","1.0746"
"16.0600","64.0736","1.0748"
"16.0800","64.1536","1.0783"
"16.1000","64.2336","1.0778"
"16.1200","64.3136","1.0762"
"16.1400","64.3937","1.0787"
"16.1600","64.4737","1.0768"
"16.1800","64.5537","1.0796"
"16.2000","64.6337","1.0800"
"16.2200","64.7136","1.0777"
"16.2400","64.7936","1.0805"
"16.2600","64.8736","1.0811"
"16.2800","64.9536","1.0788"
"16.3000","65.0336","1.0827"
"16.3200","65.1137","1.0812"
"16.3400","65.1937","1.0801"
"16.3600","65.2737","1.0827"
"16.3800","65.3537","1.0833"
"16.4000","65.4337","1.0846"
