
时间,位移,力
(s),(mm),(N)
"10.4200","8.2996","0.2701"
"10.4400","8.3156","0.2722"
"10.4600","8.3316","0.2724"
"10.4800","8.3475","0.2712"
"10.5000","8.3635","0.2724"
"10.5200","8.3795","0.2740"
"10.5400","8.3955","0.2724"
"10.5600","8.4115","0.2729"
"10.5800","8.4276","0.2738"
"10.6000","8.4436","0.2738"
"10.6200","8.4596","0.2729"
"10.6400","8.4756","0.2774"
"10.6600","8.4915","0.2734"
"10.6800","8.5075","0.2744"
"10.7000","8.5234","0.2769"
"10.7200","8.5394","0.2749"
"10.7400","8.5554","0.2769"
"10.7600","8.5714","0.2782"
"10.7800","8.5875","0.2747"
"10.8000","8.6035","0.2786"
"10.8200","8.6196","0.2777"
"10.8400","8.6357","0.2774"
"10.8600","8.6517","0.2783"
"10.8800","8.6676","0.2793"
"10.9000","8.6835","0.2795"
"10.9200","8.6994","0.2795"
"10.9400","8.7154","0.2787"
"10.9600","8.7314","0.2809"
"10.9800","8.7474","0.2803"
"11.0000","8.7636","0.2813"
"11.0200","8.7796","0.2815"
"11.0400","8.7956","0.2814"
"11.0600","8.8116","0.2806"
"11.0800","8.8276","0.2843"
"11.1000","8.8435","0.2813"
"11.1200","8.8594","0.2816"
"11.1400","8.8754","0.2855"
"11.1600","8.8914","0.2820"
"11.1800","8.9074","0.2824"
"11.2000","8.9235","0.2860"
"11.2200","8.9395","0.2837"
"11.2400","8.9556","0.2866"
"11.2600","8.9716","0.2849"
"11.2800","8.9876","0.2828"
"11.3000","9.0035","0.2862"
"11.3200","9.0195","0.2870"
"11.3400","9.0354","0.2862"
"11.3600","9.0514","0.2865"
"11.3800","9.0674","0.2861"
"11.4000","9.0835","0.2887"
"11.4200","9.0995","0.2880"
"11.4400","9.1156","0.2871"
"11.4600","9.1316","0.2881"
"11.4800","9.1476","0.2892"
"11.5000","9.1636","0.2889"
"11.5200","9.1795","0.2886"
"11.5400","9.1955","0.2907"
"11.5600","9.2114","0.2896"
"11.5800","9.2274","0.2905"
"11.6000","9.2434","0.2922"
"11.6200","9.2595","0.2913"
"11.6400","9.2756","0.2916"
"11.6600","9.2916","0.2901"
"11.6800","9.3076","0.2909"
"11.7000","9.3236","0.2966"
"11.7200","9.3396","0.2916"
"11.7400","9.3555","0.2910"
"11.7600","9.3714","0.2950"
"11.7800","9.3874","0.2935"
"11.8000","9.4034","0.2949"
"11.8200","9.4194","0.2950"
"11.8400","9.4354","0.2917"
"11.8600","9.4515","0.2967"
"11.8800","9.4677","0.2960"
"11.9000","9.4837","0.2947"
"11.9200","9.4997","0.2953"
"11.9400","9.5157","0.2968"
"11.9600","9.5315","0.2967"
"11.9800","9.5474","0.2979"
"12.0000","9.5634","0.2967"
"12.0200","9.5794","0.2969"
"12.0400","9.5955","0.2981"
"12.0600","9.6115","0.2991"
"12.0800","9.6276","0.2978"
"12.1000","9.6437","0.3003"
"12.1200","9.6596","0.2985"
"12.1400","9.6756","0.3003"
