
时间,位移,力
"4.6400","3.6751","0.1533"
"4.6600","3.6911","0.1588"
"4.6800","3.7072","0.1577"
"4.7000","3.7232","0.1548"
"4.7200","3.7392","0.1588"
"4.7400","3.7553","0.1569"
"4.7600","3.7713","0.1587"
"4.7800","3.7872","0.1607"
"4.8000","3.8031","0.1593"
"4.8200","3.8191","0.1586"
"4.8400","3.8351","0.1612"
"4.8600","3.8510","0.1609"
"4.8800","3.8671","0.1603"
"4.9000","3.8832","0.1632"
"4.9200","3.8993","0.1629"
"4.9400","3.9153","0.1618"
"4.9600","3.9314","0.1640"
"4.9800","3.9473","0.1629"
"5.0000","3.9632","0.1647"
"5.0200","3.9792","0.1650"
"5.0400","3.9951","0.1650"
"5.0600","4.0111","0.1671"
"5.0800","4.0271","0.1660"
"5.1000","4.0431","0.1665"
"5.1200","4.0592","0.1669"
"5.1400","4.0753","0.1668"
"5.1600","4.0913","0.1686"
"5.1800","4.1073","0.1691"
"5.2000","4.1233","0.1687"
"5.2200","4.1392","0.1700"
"5.2400","4.1551","0.1700"
"5.2600","4.1711","0.1703"
"5.2800","4.1871","0.1708"
"5.3000","4.2031","0.1711"
"5.3200","4.2191","0.1704"
"5.3400","4.2352","0.1734"
"5.3600","4.2513","0.1737"
"5.3800","4.2673","0.1707"
"5.4000","4.2833","0.1743"
"5.4200","4.2993","0.1735"
"5.4400","4.3152","0.1731"
"5.4600","4.3312","0.1771"
"5.4800","4.3472","0.1743"
"5.5000","4.3631","0.1764"
"5.5200","4.3792","0.1783"
"5.5400","4.3952","0.1750"
"5.5600","4.4112","0.1780"
"5.5800","4.4273","0.1775"
"5.6000","4.4433","0.1765"
"5.6200","4.4593","0.1802"
"5.6400","4.4752","0.1787"
"5.6600","4.4912","0.1785"
"5.6800","4.5071","0.1797"
"5.7000","4.5231","0.1802"
"5.7200","4.5391","0.1834"
"5.7400","4.5551","0.1819"
"5.7600","4.5712","0.1794"
"5.7800","4.5872","0.1827"
"5.8000","4.6032","0.1833"
"5.8200","4.6192","0.1827"
"5.8400","4.6352","0.1843"
"5.8600","4.6511","0.1843"
"5.8800","4.6671","0.1835"
"5.9000","4.6831","0.1858"
"5.9200","4.6991","0.1865"
"5.9400","4.7151","0.1853"
"5.9600","4.7312","0.1855"
"5.9800","4.7473","0.1863"
"6.0000","4.7633","0.1865"
"6.0200","4.7793","0.1896"
"6.0400","4.7953","0.1871"
"6.0600","4.8113","0.1872"
"6.0800","4.8272","0.1900"
"6.1000","4.8432","0.1902"
"6.1200","4.8592","0.1897"
"6.1400","4.8752","0.1888"
"6.1600","4.8911","0.1915"
"6.1800","4.9072","0.1920"
"6.2000","4.9232","0.1904"
"6.2200","4.9393","0.1916"
"6.2400","4.9553","0.1931"
"6.2600","4.9713","0.1928"
"6.2800","4.9872","0.1941"
"6.3000","5.0032","0.1940"
"6.3200","5.0192","0.1938"
"6.3400","5.0351","0.1945"
"6.3600","5.0511","0.1956"
"6.3800","5.0671","0.1942"
"6.4000","5.0832","0.1968"
"6.4200","5.0992","0.1972"
"6.4400","5.1153","0.1961"
"6.4600","5.1313","0.1983"
"6.4800","5.1473","0.1975"
"6.5000","5.1632","0.1969"
"6.5200","5.1792","0.1999"
"6.5400","5.1952","0.1973"
"6.5600","5.2111","0.2002"
"6.5800","5.2271","0.2007"
"6.6000","5.2432","0.1985"
"6.6200","5.2593","0.2014"
"6.6400","5.2753","0.2012"
"6.6600","5.2913","0.2014"
"6.6800","5.3073","0.2024"
"6.7000","5.3233","0.2012"
"6.7200","5.3392","0.2032"
"6.7400","5.3551","0.2032"
"6.7600","5.3711","0.2027"
"6.7800","5.3871","0.2051"
"6.8000","5.4031","0.2051"
"6.8200","5.4192","0.2033"
"6.8400","5.4352","0.2059"
"6.8600","5.4513","0.2061"
"6.8800","5.4673","0.2051"
"6.9000","5.4833","0.2073"
"6.9200","5.4992","0.2067"
"6.9400","5.5152","0.2059"
"6.9600","5.5311","0.2089"
"6.9800","5.5471","0.2074"
"7.0000","5.5631","0.2080"
"7.0200","5.5791","0.2113"
"7.0400","5.5952","0.2070"
"7.0600","5.6113","0.2105"
"7.0800","5.6273","0.2099"
"7.1000","5.6433","0.2086"
"7.1200","5.6592","0.2142"
"7.1400","5.6752","0.2090"
"7.1600","5.6911","0.2118"
"7.1800","5.7071","0.2139"
"7.2000","5.7230","0.2095"
"7.2200","5.7390","0.2161"
"7.2400","5.7552","0.2138"
"7.2600","5.7712","0.2109"
"7.2800","5.7872","0.2173"
"7.3000","5.8033","0.2134"
"7.3200","5.8193","0.2136"
"7.3400","5.8352","0.2178"
"7.3600","5.8512","0.2139"
"7.3800","5.8671","0.2165"
"7.4000","5.8831","0.2183"
"7.4200","5.8991","0.2165"
"7.4400","5.9151","0.2172"
"7.4600","5.9312","0.2190"
"7.4800","5.9472","0.2182"
"7.5000","5.9632","0.2183"
"7.5200","5.9793","0.2200"
"7.5400","5.9953","0.2191"
"7.5600","6.0113","0.2187"
"7.5800","6.0272","0.2212"
"7.6000","6.0432","0.2203"
"7.6200","6.0591","0.2219"
"7.6400","6.0751","0.2217"
"7.6600","6.0911","0.2226"
"7.6800","6.1072","0.2218"
"7.7000","6.1233","0.2229"
"7.7200","6.1393","0.2234"
"7.7400","6.1553","0.2229"
"7.7600","6.1713","0.2239"
"7.7800","6.1873","0.2260"
"7.8000","6.2032","0.2239"
"7.8200","6.2192","0.2262"
"7.8400","6.2351","0.2252"
"7.8600","6.2511","0.2261"
"7.8800","6.2671","0.2273"
"7.9000","6.2832","0.2256"
"7.9200","6.2992","0.2275"
"7.9400","6.3152","0.2285"
"7.9600","6.3313","0.2270"
"7.9800","6.3473","0.2294"
"8.0000","6.3633","0.2264"
"8.0200","6.3792","0.2289"
"8.0400","6.3951","0.2315"
"8.0600","6.4110","0.2286"
"8.0800","6.4271","0.2304"
"8.1000","6.4432","0.2312"
"8.1200","6.4592","0.2316"
"8.1400","6.4753","0.2337"
"8.1600","6.4913","0.2294"
"8.1800","6.5073","0.2338"
"8.2000","6.5232","0.2329"
"8.2200","6.5392","0.2319"
"8.2400","6.5551","0.2321"
"8.2600","6.5711","0.2343"
"8.2800","6.5870","0.2346"
"8.3000","6.6031","0.2352"
"8.3200","6.6192","0.2343"
"8.3400","6.6353","0.2342"
"8.3600","6.6513","0.2367"
"8.3800","6.6673","0.2355"
"8.4000","6.6833","0.2347"
"8.4200","6.6992","0.2388"
"8.4400","6.7151","0.2359"
"8.4600","6.7311","0.2365"
"8.4800","6.7471","0.2406"
"8.5000","6.7631","0.2370"
"8.5200","6.7791","0.2383"
"8.5400","6.7952","0.2417"
"8.5600","6.8113","0.2372"
"8.5800","6.8273","0.2409"
"8.6000","6.8433","0.2403"
"8.6200","6.8593","0.2378"
"8.6400","6.8752","0.2425"
"8.6600","6.8911","0.2417"
"8.6800","6.9071","0.2413"
"8.7000","6.9231","0.2420"
"8.7200","6.9392","0.2399"
"8.7400","6.9552","0.2444"
"8.7600","6.9713","0.2455"
"8.7800","6.9873","0.2426"
"8.8000","7.0033","0.2425"
"8.8200","7.0193","0.2429"
"8.8400","7.0352","0.2459"
"8.8600","7.0512","0.2465"
"8.8800","7.0672","0.2445"
"8.9000","7.0831","0.2459"
"8.9200","7.0991","0.2473"
"8.9400","7.1151","0.2469"
"8.9600","7.1313","0.2467"
"8.9800","7.1473","0.2472"
"9.0000","7.1633","0.2473"
"9.0200","7.1793","0.2479"
"9.0400","7.1953","0.2502"
"9.0600","7.2112","0.2474"
"9.0800","7.2271","0.2496"
"9.1000","7.2431","0.2504"
"9.1200","7.2591","0.2489"
"9.1400","7.2751","0.2513"
"9.1600","7.2912","0.2501"
"9.1800","7.3073","0.2497"
"9.2000","7.3233","0.2527"
"9.2200","7.3393","0.2517"
"9.2400","7.3553","0.2528"
"9.2600","7.3713","0.2533"
"9.2800","7.3872","0.2515"
"9.3000","7.4032","0.2530"
"9.3200","7.4191","0.2532"
"9.3400","7.4351","0.2540"
"9.3600","7.4512","0.2544"
"9.3800","7.4672","0.2542"
"9.4000","7.4833","0.2557"
"9.4200","7.4993","0.2564"
"9.4400","7.5152","0.2549"
"9.4600","7.5312","0.2555"
"9.4800","7.5472","0.2577"
"9.5000","7.5631","0.2558"
"9.5200","7.5791","0.2563"
"9.5400","7.5950","0.2599"
"9.5600","7.6110","0.2572"
"9.5800","7.6271","0.2575"
"9.6000","7.6432","0.2613"
"9.6200","7.6593","0.2575"
"9.6400","7.6753","0.2590"
"9.6600","7.6913","0.2612"
"9.6800","7.7073","0.2580"
"9.7000","7.7232","0.2613"
"9.7200","7.7392","0.2607"
"9.7400","7.7551","0.2620"
"9.7600","7.7711","0.2627"
"9.7800","7.7871","0.2609"
"9.8000","7.8032","0.2634"
"9.8200","7.8193","0.2617"
"9.8400","7.8353","0.2623"
"9.8600","7.8513","0.2652"
"9.8800","7.8673","0.2624"
"9.9000","7.8833","0.2642"
"9.9200","7.8992","0.2645"
"9.9400","7.9151","0.2634"
"9.9600","7.9311","0.2663"
"9.9800","7.9470","0.2654"
"10.0000","7.9631","0.2650"
"10.0200","7.9792","0.2669"
"10.0400","7.9953","0.2664"
"10.0600","8.0113","0.2669"
"10.0800","8.0273","0.2650"
"10.1000","8.0433","0.2691"
"10.1200","8.0593","0.2685"
"10.1400","8.0752","0.2665"
"10.1600","8.0912","0.2701"
"10.1800","8.1072","0.2689"
"10.2000","8.1232","0.2677"
"10.2200","8.1392","0.2709"
"10.2400","8.1552","0.2699"
"10.2600","8.1713","0.2710"
"10.2800","8.1873","0.2711"
"10.3000","8.2033","0.2695"
"10.3200","8.2193","0.2715"
"10.3400","8.2352","0.2744"
"10.3600","8.2512","0.2704"
"10.3800","8.2671","0.2718"
"10.4000","8.2831","0.2738"
"10.4200","8.2991","0.2734"
"10.4400","8.3151","0.2734"
"10.4600","8.3312","0.2740"
"10.4800","8.3472","0.2750"
"10.5000","8.3633","0.2755"
"10.5200","8.3793","0.2731"
"10.5400","8.3953","0.2761"
"10.5600","8.4112","0.2767"
"10.5800","8.4272","0.2742"
"10.6000","8.4432","0.2779"
"10.6200","8.4591","0.2764"
"10.6400","8.4751","0.2764"
"10.6600","8.4912","0.2795"
"10.6800","8.5073","0.2747"
"10.7000","8.5233","0.2782"
"10.7200","8.5393","0.2807"
"10.7400","8.5553","0.2768"
"10.7600","8.5713","0.2794"
"10.7800","8.5872","0.2806"
"10.8000","8.6031","0.2802"
"10.8200","8.6191","0.2806"
"10.8400","8.6351","0.2803"
"10.8600","8.6511","0.2814"
"10.8800","8.6672","0.2815"
"10.9000","8.6832","0.2810"
"10.9200","8.6993","0.2812"
"10.9400","8.7153","0.2815"
"10.9600","8.7313","0.2834"
"10.9800","8.7472","0.2821"
"11.0000","8.7632","0.2819"
"11.0200","8.7791","0.2865"
"11.0400","8.7951","0.2816"
"11.0600","8.8111","0.2843"
"11.0800","8.8271","0.2857"
"11.1000","8.8432","0.2842"
"11.1200","8.8592","0.2868"
"11.1400","8.8753","0.2837"
"11.1600","8.8913","0.2859"
"11.1800","8.9072","0.2890"
"11.2000","8.9231","0.2852"
"11.2200","8.9391","0.2864"
"11.2400","8.9551","0.2871"
"11.2600","8.9711","0.2878"
"11.2800","8.9872","0.2902"
"11.3000","9.0033","0.2871"
"11.3200","9.0193","0.2884"
"11.3400","9.0353","0.2902"
"11.3600","9.0513","0.2889"
"11.3800","9.0673","0.2887"
"11.4000","9.0832","0.2906"
"11.4200","9.0991","0.2895"
"11.4400","9.1151","0.2905"
"11.4600","9.1311","0.2912"
"11.4800","9.1471","0.2914"
"11.5000","9.1631","0.2924"
"11.5200","9.1792","0.2920"
"11.5400","9.1953","0.2908"
"11.5600","9.2113","0.2947"
"11.5800","9.2273","0.2935"
"11.6000","9.2433","0.2918"
"11.6200","9.2592","0.2938"
"11.6400","9.2752","0.2942"
"11.6600","9.2911","0.2957"
"11.6800","9.3071","0.2964"
"11.7000","9.3232","0.2917"
"11.7200","9.3392","0.2962"
"11.7400","9.3553","0.2966"
"11.7600","9.3713","0.2952"
"11.7800","9.3874","0.2975"
"11.8000","9.4033","0.2970"
"11.8200","9.4192","0.2955"
"11.8400","9.4352","0.2980"
"11.8600","9.4512","0.2987"
"11.8800","9.4671","0.2982"
"11.9000","9.4830","0.2979"
"11.9200","9.4991","0.2984"
"11.9400","9.5152","0.2990"
"11.9600","9.5313","0.3004"
"11.9800","9.5473","0.2996"
"12.0000","9.5633","0.2995"
"12.0200","9.5793","0.2993"
"12.0400","9.5952","0.3007"
"12.0600","9.6111","0.3010"
"12.0800","9.6271","0.3011"
"12.1000","9.6430","0.3021"
"12.1200","9.6589","0.3030"
"12.1400","9.6750","0.3005"
"12.1600","9.6911","0.3028"
"12.1800","9.7072","0.3026"
"12.2000","9.7232","0.3017"
"12.2200","9.7393","0.3046"
"12.2400","9.7553","0.3039"
"12.2600","9.7712","0.3032"
"12.2800","9.7872","0.3063"
"12.3000","9.8031","0.3035"
"12.3200","9.8191","0.3044"
"12.3400","9.8351","0.3082"
"12.3600","9.8511","0.3059"
"12.3800","9.8672","0.3046"
"12.4000","9.8833","0.3073"
"12.4200","9.8993","0.3063"
"12.4400","9.9153","0.3074"
"12.4600","9.9313","0.3078"
"12.4800","9.9472","0.3072"
"12.5000","9.9632","0.3079"
"12.5200","9.9792","0.3086"
"12.5400","9.9951","0.3082"
"12.5600","10.0111","0.3103"
"12.5800","10.0272","0.3082"
"12.6000","10.0432","0.3092"
"12.6200","10.0593","0.3131"
"12.6400","10.0753","0.3090"
"12.6600","10.0913","0.3098"
"12.6800","10.1073","0.3119"
"12.7000","10.1233","0.3098"
"12.7200","10.1393","0.3124"
"12.7400","10.1552","0.3118"
"12.7600","10.1712","0.3104"
"12.7800","10.1872","0.3149"
"12.8000","10.2033","0.3126"
"12.8200","10.2193","0.3108"
"12.8400","10.2353","0.3142"
"12.8600","10.2514","0.3144"
"12.8800","10.2673","0.3140"
"12.9000","10.2832","0.3141"
"12.9200","10.2992","0.3144"
"12.9400","10.3151","0.3147"
"12.9600","10.3310","0.3160"
"12.9800","10.3470","0.3168"
"13.0000","10.3631","0.3155"
"13.0200","10.3793","0.3161"
"13.0400","10.3953","0.3172"
"13.0600","10.4113","0.3170"
"13.0800","10.4273","0.3175"
"13.1000","10.4433","0.3179"
"13.1200","10.4592","0.3185"
"13.1400","10.4751","0.3181"
"13.1600","10.4911","0.3190"
"13.1800","10.5071","0.3190"
"13.2000","10.5231","0.3187"
"13.2200","10.5391","0.3200"
"13.2400","10.5552","0.3200"
"13.2600","10.5713","0.3189"
"13.2800","10.5873","0.3218"
"13.3000","10.6033","0.3203"
"13.3200","10.6192","0.3198"
"13.3400","10.6352","0.3211"
"13.3600","10.6511","0.3217"
"13.3800","10.6670","0.3227"
"13.4000","10.6830","0.3220"
"13.4200","10.6991","0.3219"
"13.4400","10.7152","0.3221"
"13.4600","10.7312","0.3226"
"13.4800","10.7472","0.3244"
"13.5000","10.7632","0.3235"
"13.5200","10.7792","0.3240"
"13.5400","10.7952","0.3237"
"13.5600","10.8112","0.3240"
"13.5800","10.8271","0.3251"
"13.6000","10.8431","0.3255"
"13.6200","10.8591","0.3260"
"13.6400","10.8752","0.3258"
"13.6600","10.8912","0.3249"
"13.6800","10.9072","0.3276"
"13.7000","10.9232","0.3256"
"13.7200","10.9393","0.3276"
"13.7400","10.9553","0.3289"
"13.7600","10.9712","0.3250"
"13.7800","10.9871","0.3292"
"13.8000","11.0031","0.3294"
"13.8200","11.0191","0.3266"
"13.8400","11.0351","0.3313"
"13.8600","11.0512","0.3283"
"13.8800","11.0673","0.3276"
"13.9000","11.0833","0.3306"
"13.9200","11.0993","0.3298"
"13.9400","11.1153","0.3300"
"13.9600","11.1313","0.3304"
"13.9800","11.1472","0.3308"
"14.0000","11.1631","0.3318"
"14.0200","11.1791","0.3309"
"14.0400","11.1951","0.3320"
"14.0600","11.2112","0.3323"
"14.0800","11.2272","0.3317"
"14.1000","11.2433","0.3333"
"14.1200","11.2593","0.3331"
"14.1400","11.2753","0.3333"
"14.1600","11.2913","0.3337"
"14.1800","11.3072","0.3339"
"14.2000","11.3232","0.3340"
"14.2200","11.3392","0.3346"
"14.2400","11.3551","0.3364"
"14.2600","11.3711","0.3343"
"14.2800","11.3872","0.3349"
"14.3000","11.4032","0.3363"
"14.3200","11.4193","0.3342"
"14.3400","11.4353","0.3374"
"14.3600","11.4513","0.3365"
"14.3800","11.4672","0.3361"
"14.4000","11.4832","0.3387"
"14.4200","11.4992","0.3368"
"14.4400","11.5152","0.3366"
"14.4600","11.5312","0.3383"
"14.4800","11.5472","0.3387"
"14.5000","11.5632","0.3384"
"14.5200","11.5792","0.3372"
"14.5400","11.5953","0.3392"
"14.5600","11.6113","0.3399"
"14.5800","11.6273","0.3401"
"14.6000","11.6433","0.3404"
"14.6200","11.6592","0.3391"
"14.6400","11.6751","0.3419"
"14.6600","11.6911","0.3415"
"14.6800","11.7071","0.3405"
"14.7000","11.7231","0.3425"
"14.7200","11.7391","0.3405"
"14.7400","11.7552","0.3436"
"14.7600","11.7712","0.3431"
"14.7800","11.7872","0.3417"
"14.8000","11.8033","0.3440"
"14.8200","11.8192","0.3412"
"14.8400","11.8352","0.3430"
"14.8600","11.8511","0.3468"
"14.8800","11.8671","0.3421"
"14.9000","11.8831","0.3442"
"14.9200","11.8992","0.3446"
"14.9400","11.9152","0.3453"
"14.9600","11.9313","0.3461"
"14.9800","11.9473","0.3452"
"15.0000","11.9633","0.3449"
"15.0200","11.9793","0.3459"
"15.0400","11.9952","0.3468"
"15.0600","12.0112","0.3469"
"15.0800","12.0271","0.3453"
"15.1000","12.0431","0.3478"
"15.1200","12.0591","0.3477"
"15.1400","12.0752","0.3487"
"15.1600","12.0912","0.3486"
"15.1800","12.1072","0.3461"
"15.2000","12.1232","0.3485"
"15.2200","12.1393","0.3502"
"15.2400","12.1553","0.3484"
"15.2600","12.1712","0.3491"
"15.2800","12.1872","0.3489"
"15.3000","12.2032","0.3521"
"15.3200","12.2191","0.3496"
"15.3400","12.2351","0.3496"
"15.3600","12.2512","0.3522"
"15.3800","12.2673","0.3506"
"15.4000","12.2833","0.3519"
"15.4200","12.2993","0.3512"
"15.4400","12.3153","0.3508"
"15.4600","12.3312","0.3541"
"15.4800","12.3472","0.3526"
"15.5000","12.3631","0.3523"
"15.5200","12.3791","0.3528"
"15.5400","12.3950","0.3547"
"15.5600","12.4111","0.3557"
"15.5800","12.4272","0.3520"
"15.6000","12.4433","0.3540"
"15.6200","12.4593","0.3548"
"15.6400","12.4753","0.3550"
"15.6600","12.4913","0.3561"
"15.6800","12.5073","0.3546"
"15.7000","12.5232","0.3555"
"15.7200","12.5391","0.3561"
"15.7400","12.5551","0.3557"
"15.7600","12.5711","0.3574"
"15.7800","12.5872","0.3565"
"15.8000","12.6032","0.3574"
"15.8200","12.6193","0.3569"
"15.8400","12.6353","0.3565"
"15.8600","12.6513","0.3585"
"15.8800","12.6672","0.3562"
"15.9000","12.6832","0.3586"
"15.9200","12.6992","0.3619"
"15.9400","12.7151","0.3575"
"15.9600","12.7311","0.3597"
"15.9800","12.7471","0.3602"
"16.0000","12.7632","0.3582"
"16.0200","12.7793","0.3614"
"16.0400","12.7953","0.3615"
"16.0600","12.8113","0.3596"
"16.0800","12.8273","0.3602"
"16.1000","12.8432","0.3622"
"16.1200","12.8591","0.3623"
"16.1400","12.8751","0.3604"
"16.1600","12.8911","0.3624"
"16.1800","12.9071","0.3622"
"16.2000","12.9231","0.3630"
"16.2200","12.9392","0.3630"
"16.2400","12.9552","0.3624"
"16.2600","12.9713","0.3637"
"16.2800","12.9873","0.3640"
"16.3000","13.0033","0.3637"
"16.3200","13.0192","0.3634"
"16.3400","13.0352","0.3628"
"16.3600","13.0511","0.3673"
"16.3800","13.0671","0.3648"
"16.4000","13.0831","0.3647"
