
时间,位移,力
(s),(mm),(N)
"6.8000","27.0334","0.7788"
"6.8200","27.1134","0.7790"
"6.8400","27.1934","0.7797"
"6.8600","27.2734","0.7805"
"6.8800","27.3534","0.7823"
"6.9000","27.4333","0.7836"
"6.9200","27.5133","0.7848"
"6.9400","27.5933","0.7856"
"6.9600","27.6734","0.7853"
"6.9800","27.7533","0.7875"
"7.0000","27.8333","0.7882"
"7.0200","27.9134","0.7892"
"7.0400","27.9934","0.7910"
"7.0600","28.0734","0.7903"
"7.0800","28.1534","0.7926"
"7.1000","28.2335","0.7931"
"7.1200","28.3134","0.7940"
"7.1400","28.3934","0.7973"
"7.1600","28.4734","0.7952"
"7.1800","28.5534","0.7976"
"7.2000","28.6333","0.8000"
"7.2200","28.7133","0.7986"
"7.2400","28.7933","0.8016"
"7.2600","28.8734","0.8011"
"7.2800","28.9534","0.8009"
"7.3000","29.0334","0.8051"
"7.3200","29.1134","0.8040"
"7.3400","29.1934","0.8069"
"7.3600","29.2734","0.8066"
"7.3800","29.3533","0.8070"
"7.4000","29.4332","0.8090"
"7.4200","29.5132","0.8099"
"7.4400","29.5932","0.8105"
"7.4600","29.6732","0.8116"
"7.4800","29.7533","0.8120"
"7.5000","29.8333","0.8140"
"7.5200","29.9133","0.8145"
"7.5400","29.9933","0.8170"
"7.5600","30.0733","0.8149"
"7.5800","30.1533","0.8191"
"7.6000","30.2333","0.8188"
"7.6200","30.3133","0.8173"
"7.6400","30.3933","0.8213"
"7.6600","30.4733","0.8216"
"7.6800","30.5533","0.8215"
"7.7000","30.6333","0.8256"
"7.7200","30.7133","0.8223"
"7.7400","30.7933","0.8265"
"7.7600","30.8733","0.8273"
"7.7800","30.9533","0.8254"
"7.8000","31.0333","0.8283"
"7.8200","31.1134","0.8282"
"7.8400","31.1934","0.8297"
"7.8600","31.2734","0.8319"
"7.8800","31.3534","0.8304"
"7.9000","31.4334","0.8334"
"7.9200","31.5134","0.8333"
"7.9400","31.5934","0.8344"
"7.9600","31.6734","0.8363"
"7.9800","31.7534","0.8357"
"8.0000","31.8334","0.8363"
"8.0200","31.9133","0.8383"
"8.0400","31.9933","0.8397"
"8.0600","32.0733","0.8404"
"8.0800","32.1533","0.8399"
